txt,label,distance,intent
Incômoda um pouco,7,0.18791132160600288,inform_symptoms
E a tosse,64,0.1271728075231986,inform_symptoms
O pai da minha filha estava com sintomas parecidos aos meus porém mais leves e um companheiro de trabalho dele esta com covid,32,0.12424115588341844,inform
"Ao Sr também, que Deus te proteja e te guarde de todo mal.",20,0.12823366400268799,greeting
De ontem para hoje me deu febre,22,0.1905302612891533,inform_symptoms
E agora estou com um pouco de falta de ar,52,0.10145440994983135,inform_symptoms
Não.,74,0.12847072536577253,inform
Dorona e paracetamol gotas.,91,0.18769253287930687,inform_medicine
Inicialmente sim,12,0.22086630952732655,inform
Me diga uma coisa. Ter um pouco de tontura pode ser sintoma também?,41,0.14978357422209498,request_inform
Foi pontual. Senti agora a noite. Eu estava normal dentro de casa,1,0.21154976368749778,inform
Uma aticoade leve.,73,0.27332720636611074,inform
Ok. Muito obrigado pela atenção.,63,0.08755129422681596,greeting
Está tudo claro pra mim. Muito obrigado e bom trabalho.,63,0.1548865845280869,greeting
A minha mulher que ainda ta com alguns sintomas,56,0.1519432193178566,inform_symptoms
O meu domingo,89,0.2814237709130012,inform
Tô isolada com minha mulher e minha filha de 3anos,32,0.106785100927,inform
Minha casa e pequena não tem como quartos não tem como fica distante das outras pessoas,77,0.19170776696056302,inform
Dipirona 1miligrama,34,0.21543683416774895,inform_medicine
Sei,51,0.20158725714565096,inform
Muito obrigada,62,0.1440427788217905,greeting
Que deus abençoe vc e sua família,20,0.11188139624347415,greeting
"Olá!  Me chamo Maria Bianca, moro com esposo e um filho de um ano e meio. Há uma semana meu esposo e eu começamos a sentir febre (que vai e volta), dor de garganta e de cabeça. Há 2 dias começamos a sentir um mau estar no peito! Nosso bebê tbm sentiu febre, mas passou. O que devemos fazer?",60,0.08081428211581732,inform_symptoms
"Não, não",74,0.11499727106531332,inform
Febre que vai e volta Dor de cabeça intensa Dor de garganta Incômodo no peito aumentando aos poucos,90,0.10473982580524244,inform_symptoms
"Travessa Grande Otelo, 34, Vila-velha 2",5,0.193326027348807,inform
O bebê,89,0.289538889943708,inform
"Ontem sentiu febre e estava com a respiração mais profunda, mas hoje não apresentou nenhum sintoma",68,0.0928561902217152,inform_symptoms
"Febre ( que já passou) Tosse Espirro Dor de cabeça E cansaso intenso, mesmo em pequenas coisas q faço rotineiramente, exemplo o mingual do bebê.  Comecei a senti desde quinta passada. E o cansaso há 4 dias",71,0.12018184307202229,inform_symptoms
Obg!,62,0.15877040876556914,greeting
Ontem na hora de dormir tive a sensação de falta de ar.,52,0.12443595505368721,inform_symptoms
A minha garganta meio grossa pra passar o ar.,28,0.1906428297584345,inform_symptoms
Fadiga.,84,0.29217157754165834,inform_symptoms
"A minha garganta não dói, mas tá grossa pra passar o ar., tenho que ficar puxando o ar as vezes.",71,0.09100610007695142,inform_symptoms
Sim.,12,0.1511084783567218,inform
É o meu nariz entupido.,28,0.16501562345677578,inform_symptoms
"A noite, agora sensação de estar com febre e no termômetro  não dá.",71,0.10298661288981137,inform_symptoms
A noite.,10,0.21458291984174238,inform
"Eu ando dentro de casa , fico no quintal o dia inteiro e a noite vou pro quarto dormir.",49,0.13388729238292685,inform_symptoms
Fico no quintal porque eu tenho uma filha de 2 anos e fica me chamando.,32,0.14744412872053614,inform
Só a noite que eu paro e puxo um pouco o ar.,49,0.1772472547443248,inform_symptoms
"Sim ,está entupido mas não estou gripada.",50,0.17467836361880995,inform_symptoms
"Ontem de manhã eu fui e passei mal ,a minha pressão baixou porque eu estava com muita dor nas costas.",92,0.10789325331645849,inform_symptoms
Ao posto da Parangaba.,5,0.23318036503100592,inform
Dipirona e azitromicina.,91,0.126211185498047,inform_medicine
Azitromicina durante 5 dias .,16,0.24051926938865587,inform
"Tem que tomar direto ,mesmo que não esteja doendo muito.",46,0.17303187080444915,inform
Onde posso fazer um exame?,25,0.15683631578915735,request_inform
Qual posto de saúde?,87,0.1263670007232035,request_inform
E também preciso cozinhar.,73,0.254312813986464,inform
Por enquanto não. Obrigada. Boa noite!,62,0.16515143632016793,greeting
"Desde dia 28/04 comecei a sentir uma dor intensa no corpo, e dia 29/04 junto com a dor no corpo estava sentindo uma moleza, hoje ao acordar comecei a sentir dor de garganta apresentando algumas bolhas amareladas e febre de 38.7.",68,0.08285804408934283,inform_symptoms
Na lateral direita da garganta,36,0.2222765645378849,inform_symptoms
"Não, é bem visível, perto das amígdalas",40,0.18339740671609406,inform_symptoms
"Desde esse horário estou monitorando, estava em 37.7, depois subiu pra 38.7, e agora está em 38.0",6,0.22925507086864472,inform
"Sim, paracetamol",91,0.21227992200833923,inform_medicine
"Sinto um piado no peito e começo a tossir, e sinto uma leve dor de cabeça a cima dos olhos",71,0.10759151416406287,inform_symptoms
E quando espirro doe a garganta e o ouvido,28,0.15325160944784122,inform_symptoms
"Eu tenho rinite e sinusite, tomo remédio apenas quando tenho crise",54,0.14294548955410868,inform_symptoms
"Não, obrigada",74,0.16364331927159037,inform
Obrigada.,62,0.10460022077528364,greeting
E eu tbm to um pouco cansada,49,0.17663383115966103,inform_symptoms
Mas no comeco era mais leve,40,0.17548780485485183,inform_symptoms
A febre e a fadiga mais encomoda,44,0.2106548547303856,inform_symptoms
Ta com uns 4 dias,31,0.13549888380597785,inform
Moleza no corpo,69,0.17351509547682153,inform_symptoms
Respiração quente,84,0.23778913247474487,inform_symptoms
"Dor nas costa, pescoço",69,0.16154840897128542,inform_symptoms
So a comiga que nao entra direito,40,0.16768809757709557,inform_symptoms
Mas eu consigo lavar uma louça,4,0.22628314841837271,inform
Fico muito cansada,19,0.18619415977776188,inform_symptoms
Respirando com dificuldade,84,0.21279388995505932,inform_symptoms
Hj mesmo eu tava bastante sem ter feito nenhum esforco,46,0.1765894067591376,inform
Dai tomei ixine,42,0.1837023793933592,inform_medicine
Pq tava muito inquieta,19,0.20473516864754115,inform_symptoms
Nao ta muito forte,40,0.17416575508284482,inform_symptoms
Mas eu sinto que nao respiro como antes,71,0.15039535563311535,inform_symptoms
Faz uns 4 a 5 dias,16,0.22486343168912815,inform
Mas tem aumentado a frequência,24,0.26763972163284866,inform
"Nao apenas febre, dor no corpo especialmente pescoço e costa, fadiga dificuldade na respiração, as vezes dor de cabeça enjou e so",71,0.1476019386021422,inform_symptoms
Eu queria tirar,4,0.20200378941509112,inform
Com 14 dias?,16,0.222565110770656,inform
Eu nao tenho nenhuma condição de me isolar do meu filho de 5 anos,32,0.11762020346852986,inform
E to evitando falar perto dele,66,0.22926543921611697,inform
Ok!,47,0.14198623278368794,greeting
Deus a abencoe,20,0.11961776790545131,greeting
É como uma colica forte no pé da bariga ai vou no banheiro e faco um pouco de coco ai alivia,71,0.1281852524588717,inform_symptoms
Normal,35,0.3375991892403507,inform
Assim eu ja sofro de dor de cabeca sempre,59,0.13454136233695524,inform_symptoms
Ñ,51,0.2588299411871072,inform
Estável,35,0.3471646414791614,inform
N,51,0.2588299411871072,inform
Mas nada vc pode dizee,24,0.2577275147627516,inform
Ta certo,58,0.1491288042841129,greeting
Deus abencoe,20,0.17428447547207482,greeting
"Faz 6 dias que estou com sintomas,febre dor no corpo, fadiga e uma febre persistente",68,0.09189502664497506,inform_symptoms
"Sim,sempre dar entre 37,8 e 38,6,já chegou a quase 39 umas duas vezes",6,0.24351539681017254,inform
"SIM Duas vezes deu 38,8 Aí eu tomo medicamento paracetamol aí da uma aliviada",92,0.14714746695758796,inform_symptoms
Sim obg,12,0.22209917337672447,inform
"Tenho crises de ansiedade, estava com garganta inflamada e por conta disso sempre que vejo algo referente ao covid-19 bate logo uma falta de ar.",52,0.10523390513175646,inform_symptoms
Passo o dia todo com respiração normal mas quando bate a noite e esculto algo referente ao covid-19 bate uma falta de ar.,71,0.1082994524637535,inform_symptoms
Sarou sim. Apenas catarro peasiste mas em pouca quantidade.,3,0.280685736202707,inform
Persiste*,13,0.18389561559373802,inform_symptoms
Q Jajá vai nascer.,66,0.24296124581265877,inform
Consigo sim.,12,0.19027145048033545,inform
"Eu tomo muito café, muito mesmo.",24,0.2683919439488889,inform
Já tentei largar o café em troca bebia chá mas passava o dia todo com dor de cabeça.,49,0.1378922735241067,inform_symptoms
Geralmente a noite.,10,0.19023258109932206,inform
"Não sabia disso, então terei q ficar alternado nos chás.",46,0.15856275838667777,inform
Vcs poderia passar o seu contato para possível consultas ou o endereço da sua clínica??,11,0.1480179052656293,request_inform
"Okay, então.",47,0.167204858655135,greeting
Entrei em contato aqui mas não tinha ninguém disponível,77,0.19231775714995702,inform
Pediram pra mim ir ao hospital,53,0.15111984128204747,inform
Enfim.. Tomei uma Dipirona,42,0.19854251638873688,inform_medicine
"Mas, mãe pra estou sentindo quente",85,0.2391742991418403,inform_symptoms
Hoje faz 7 dias,31,0.15478584423980557,inform
"Mas, febre mesmo acima de 37.8",6,0.2354880100132839,inform
Corpo,35,0.31539117793038607,inform
Rosto quente,84,0.3109949155507651,inform_symptoms
"Mas, não dava afim de 37.7",85,0.23693647642757787,inform_symptoms
Garganta seca,84,0.2971444110973822,inform_symptoms
Ontem e hoje ela ficou com mais frequência,22,0.16299671746428945,inform_symptoms
"Só tosse, febre agora, dor de cabeça mais atrás do olhos",71,0.13715568851502224,inform_symptoms
Não estou saindo pra nada,83,0.18461646882383953,inform
Estou fazendo isso,88,0.21841282595119182,inform
A quintura do rosto,89,0.29955687193292124,inform
Outros médicos me falaram pra não tomar com frequência,9,0.14898481933934493,inform_medicine
Continuo assim,26,0.22975302498025207,inform
Pq as vezes penso que tomar de 8/8 horas ou 6 em 6,0,0.15256050073341232,inform_medicine
Acho que segura mais,24,0.26262869557229185,inform
Intendi,35,0.3492909345186703,inform
"Então, posso fazer um teste ficar  tomando de 6 em 6",0,0.18213923910038354,inform_medicine
Compreendo,57,0.3301056287176697,inform
E não acuse No termômetro,73,0.26432024473736915,inform
Posso tomar?,79,0.10487469102933056,request_inform
Sem tomar é mais fácil de identificar a febre se ela ainda insisti,85,0.18813036265247862,inform_symptoms
Quais os sintomas  da dengue?,23,0.20263848290778397,request_inform
Isso é bom ?,76,0.18516265267738308,request_inform
A temperatura ainda está em 37.5,6,0.2473638799892881,inform
Grata!,62,0.15905324871106008,greeting
Estou melhor,88,0.2005440398090932,inform
Tô sem sentir cheiro e gosto,33,0.08891364954435732,inform_symptoms
Já faz 3 dias q estou sem sentir cheiro e gosto,56,0.13411427942996423,inform_symptoms
Tô desesperada já,50,0.19925461572843317,inform_symptoms
Somente isso,3,0.24543537106312197,inform
Nao,74,0.12927886126912325,inform
Então nesse caso posso ficar segura q n é covid19,76,0.17405618540086454,request_inform
Tá cto,29,0.28001954388451944,inform
Hj amanheci com febre tomei dipirona,92,0.151464400137736,inform_symptoms
Mais quando eu vou ao banheiro eu fico cansada,49,0.17390296338715505,inform_symptoms
Quando eu deito relaxo,75,0.14838862644623996,inform
A covid trás este tipo de sintomas?,23,0.16352657456348274,request_inform
Quando eu mim levanto já fico ofegante,75,0.17538123600340028,inform
Só quando eu mim levanto,75,0.1849497502648495,inform
Aí eu sinto o cansaço,55,0.17136067495810958,inform_symptoms
Se eu demorar sinto a falta de ar,37,0.08888164143453936,inform_symptoms
Já sim,12,0.22301857905886524,inform
Eu tenho,4,0.16845694834040548,inform
Já,51,0.25145930105987746,inform
Mais hj não sinto nada na garganta,71,0.13785630272504623,inform_symptoms
Somente o cansaço,84,0.31680890131176564,inform_symptoms
Mais já estou com febre,50,0.1361526700319735,inform_symptoms
Só fica intenso quando vou ao banheiro,75,0.2023496050316056,inform
Tomei o dipirona,42,0.13679577283158795,inform_medicine
No momento estou conseguindo,2,0.15404267397309668,inform
Mim avaliar,51,0.27377076474277606,inform
Só quem mim passa medicação é o clínico mesmo,77,0.16778240600264482,inform
Quando fico doente,75,0.20511825337057588,inform
"Tive febre ontem, tomei paracetamol é fui deitar hoje já amanheci sem febre",92,0.14868273136630716,inform_symptoms
Hoje ñ estou com febre,78,0.17361477559226912,inform_symptoms
A dois dias,16,0.2268431744190469,inform
E repouso,43,0.20642287356465772,inform
Nada mais,3,0.27880651880836904,inform
Meu pai tem diabetes,38,0.17216368466408682,inform_symptoms
"Entrei em contato com esse número no dia 25/04 e ele tava com tosse, dor de cabeça, dor de cabeça, dor na garganta, dor no corpo e cansado.",68,0.08718693559898716,inform_symptoms
Isso,51,0.22208372657007636,inform
Tá com dor nas costas,65,0.13096662220035715,inform_symptoms
A tosse continua,64,0.1429133724320254,inform_symptoms
E agora a noite ele não aguentou comer sentado,22,0.1675058666962278,inform_symptoms
Ligo pro SAMU?,93,0.26596265611842196,request_inform
Falta de ar,37,0.14388098063245136,inform_symptoms
É porque minha mãe está internada no hospital Leonardo da Vinci desde ontem. Não tem quem vá deixa-lo,77,0.15650713928503024,inform
Não pode ser o SAMU?,76,0.19852397533549238,request_inform
Posso ta com covid?,76,0.17809872068983046,request_inform
Estou sem paladar sem ofalto agora deu 37.6 temperatura,6,0.23169171898553975,inform
N sinto dor de cabeça nem febre,59,0.1400137224121667,inform_symptoms
Não sinto falta de ar,37,0.08566667418998075,inform_symptoms
Estou tomando só um agora pra gripe,42,0.16537679574313446,inform_medicine
Garganta é pouca a dor,64,0.1926995660381472,inform_symptoms
Avenida contorno oeste 1310 Bairro conjunto esperança,5,0.20295061152480343,inform
Boa noite.,67,0.06083796515910311,greeting
"Recentemente estava limpando minha caixa de água o sol estava muito forte e acabei pegando um sereno, dia seguinte amanheci com a garganta inflamada tomei um medicamento fiquei bom da garganta mas estou com um pouco de catarro e falta de ar.",68,0.10034081383561155,inform_symptoms
Não q eu saiba,83,0.18522120822493382,inform
Referente a essa falta de ar oque o senhor me indica??,11,0.1560934335878773,request_inform
Pois tenho uma esposa gestante em casa.,30,0.19374088459504069,inform
Vc acha melhor eu ir a uma UPA??,53,0.16439323475013767,inform
Passo amanhã toda respirando normal + quando chega a noite começa a falta de ar.,71,0.12626184325476741,inform_symptoms
Não teria como eu tira logo essa dúvida?? Fazendo um teste pra covid-19??,76,0.19546329026258202,request_inform
Okay.,47,0.11555165079905638,greeting
"Okay então, obrigado.",47,0.14912758566391515,greeting
Desde ontem eu sinto pouco de desconforto com minha respiração,52,0.12842805104322486,inform_symptoms
"E sou ansioso e tomo fluoxetina 40mg, mas esse incômodo na minha respiração é diferente das crises q tenho de ansiedade",60,0.11649730237845435,inform_symptoms
Todos os días pela manhã,10,0.24046183484974049,inform
"Ate agora To fazendo rotina normal, mas me cansei mais um pouco a subir a escada e fui arrumar minha cama e passar aspirador nos quartos e cansei",49,0.12787493008318263,inform_symptoms
Tb nao,74,0.1870034616062095,inform
"Só esse incômodo na respiração, dor no tórax e hj a tarde for de cabeça",71,0.12722535500637666,inform_symptoms
*dor,13,0.1541308951681879,inform_symptoms
No torax,89,0.28082670815707644,inform
Acha q devo fazer exame?,25,0.14687401985315895,request_inform
Eu tenho o plano,4,0.26536531664667085,inform
Tá bom,58,0.17553092328671438,greeting
Eu hj passei a usar máscara até qdo saio do quarto,92,0.15593937627464616,inform_symptoms
Pq meus pais estão aqui e são de risco,77,0.18439359308817982,inform
No momento Nao,2,0.1629004454770807,inform
Obg pelo atendimento,63,0.11932445935750924,greeting
Depois de começar a usar conidrin no nariz melhorei,54,0.18088207452185123,inform_symptoms
12 dias hj,16,0.21277716068563146,inform
Só um pouco febril pela manhã mas foi no inicio,22,0.19979338588899986,inform_symptoms
Minha preocupação é só a dor nas costas que parece estar inflamada,71,0.11653253633980354,inform_symptoms
"Nos ombros ,coluna e um pouco indo p torax",36,0.16915326889152893,inform_symptoms
Posso continuar tomando o flamador cetoprofeno?,79,0.10388284993700347,request_inform
Não sei se tem haver mais tenho arrotado bastante,83,0.19290306728702789,inform
Tomei o antiflamatorio 19:15 qual horário posso vir a tomar a Dipirona?,79,0.11259911713715942,request_inform
Gostaria de saber qual medicamento devo usa,11,0.1473659242875217,request_inform
A tosse já faz uns 2 mês,56,0.14398313122673845,inform_symptoms
Tive dor de barriga ontem e passei 2 dias ser ofato,56,0.1438463521292599,inform_symptoms
As vezes quando tosse,64,0.18757638620814432,inform_symptoms
Boa noite Bárbara.,67,0.07169612648013757,greeting
"Sou acadêmica de enfermagem, e estou n 9 período (estágio) na sexta tomei a vacina da gripe, n sábado já acordei indisposta a noite tive 38 de febre e a tosse começou aparentemente uma tosse seca, acompanhada de dor no corpo coriza e dor de cabeça",68,0.09094612894484455,inform_symptoms
Isso persiste até hj porém a tosse está diferente e como se eu estivesse com muita secreção mas não sai a dor de cabeça é constante e uma pressão nos olhos acompanhada de dor de ouvido e desde ontem diarreia,71,0.08983536864173591,inform_symptoms
E ontem de madrugada ela voltou,22,0.15484629521294868,inform_symptoms
O que tá incomodando mais ainda é a pressão n ouvido e na cabeça com dor n corpo a tosse geralmente é a noite quando vou dormir,71,0.10113041741365592,inform_symptoms
Ontem ela voltou de madrugada,22,0.17133646119126678,inform_symptoms
Não fui p hospital fazer teste nem nada pq tenho medo de ser só uma gripe,46,0.11746999587751683,inform
Por isso entrei em contato com vcs primeiro.,72,0.16612320318272622,inform
Amanhã não pq é sábado estão fechados,40,0.19275205863569356,inform_symptoms
Só na segunda.,73,0.2241575064206519,inform
Fica n bairro parque dois irmão,5,0.23603642428393212,inform
Já estou em isolamento só sai mesmo pra tomar a vacina.,9,0.16732015557095037,inform_medicine
Posso tirar uma dúvida?,81,0.10647701911168528,request_inform
O diagnóstico do vírus pelo que vcs tem presenciado ele fixa bem a febre  constante ? Ou se tem casos do paciente não ter febre?,41,0.15254659945778615,request_inform
Vou procurar o posto de saúde.,87,0.11024270583322493,request_inform
"Tá bom, vou procurar sim.",58,0.17863772208171413,greeting
Não só isso mesmo,18,0.08449464529237727,greeting
"Sinto dificuldade em respirar, posso tomar aerosol?",79,0.14815335641447303,request_inform
"Espirros, nariz entupido, perda de paladar e olfato, dor no corpo e arrepios",90,0.11537857676424246,inform_symptoms
Tem 5 dias,16,0.15554944008633353,inform
Sinto secreção presa na garganta,28,0.18438843076571743,inform_symptoms
Eu posso tomar aerosol?,79,0.10011859161217429,request_inform
"Não,  obrigada!",74,0.17817099931376668,inform
"Dor no corpo, dor de cabeça, moleza, febril",90,0.11400376181181537,inform_symptoms
Há 4 dias,31,0.14054902409568049,inform
Aí a falta de ar aumenta,37,0.11024201419505475,inform_symptoms
Paracetamol e chá,91,0.16734772348585902,inform_medicine
Só que aqui não tinha termômetro pra medir,83,0.1820095673434654,inform
Normalmente é mais à noite,10,0.24140322956667637,inform
Só dá dor de cabeça e febre,59,0.12295163988429203,inform_symptoms
Dor no corpo e falta de ar continuam,90,0.1256351539728131,inform_symptoms
E não tô conseguindo sentir bem o gosto das coisas,33,0.12703555522509735,inform_symptoms
Não sei dizer porque eu não tô saindo de casa,83,0.10452197221603621,inform
Não tô fazendo quase nada,83,0.17312678023460792,inform
Piora quando eu tô sentada,75,0.18026334278165124,inform
Só as vezes,27,0.19920445752622418,inform_symptoms
Nada constante,3,0.2621477985533329,inform
"Não sei dizer se é respiratório, mas eles dificultam a minha respiração as vezes",46,0.12117288273274329,inform
"Rinite, sinusite, adenóide",8,0.21412642990855701,inform_symptoms
"Parece q o ar tem dificuldade pra passar pela garganta, não sei explicara",71,0.14025703578997395,inform_symptoms
"Não, acho q não",74,0.18238857558552168,inform
O problema é que eu tenho medo de pegar algo por lá,46,0.11518965380643797,inform
Tô falando com a minha família pra ver,80,0.14735003182822226,inform
Minha vó é idosa e minha mãe tá grávida,32,0.1451305584839856,inform
Não tem nenhuma chance de ser feito um teste na minha casa??,41,0.15023639239979403,request_inform
"Entendi, obrigada!",47,0.19250270067631936,greeting
Tomei um suco de limão e me deitei,15,0.19948492957480757,inform_medicine
Melhorou um pouco,7,0.19431030286582895,inform_symptoms
"Mal estar, dor de cabeça, moleza no corpo, dor intensa nas costas, diarréia",90,0.08946790811728367,inform_symptoms
Fiz o teste rápido para covid no hospital que trabalho e deu positivo,25,0.14609763257508157,request_inform
Também fiquei com a boca seca,28,0.21570963290158673,inform_symptoms
Glaucia você ainda está aí?,76,0.2035855229237763,request_inform
Mais é necessário,73,0.23921079223333452,inform
Estou preocupada por ainda senti dor nas costas,65,0.12705512166712007,inform_symptoms
Pois indica onde posso me consultar amanhã,72,0.22851602101365465,inform
Não sei,83,0.18912758441400113,inform
"Rua General Cordeiro Neto, Mondubim",5,0.2154376202208539,inform
Mais não estou sentindo mais nada,78,0.17305926102522085,inform_symptoms
Upas Pedro Celestino não está aberto,73,0.25683051011836355,inform
"O único sintomas é boca seca, dor nas costas",65,0.15084855506874273,inform_symptoms
"Agora só estou com a dor nas costas, boca seca, diarréia não tão frequente",68,0.09170997789419144,inform_symptoms
Eu estou com mais de 15 dias que tive o sintomas,56,0.14149804069143446,inform_symptoms
Quando voltei a CCIH pediu para fazer o teste rápido,25,0.13906520120759913,request_inform
Porisso estou tirando minhas dúvidas,81,0.14302094463128445,request_inform
Aqui,51,0.2837597300081365,inform
Amanhã vai fazer 8 dias que sinto febre,56,0.13172766054033191,inform_symptoms
"Dor de cabeça, falta de apetite, diarreia e com falta de paladar.",90,0.13490634421075065,inform_symptoms
Desânimo,57,0.32796329736833485,inform
Ainda estou com diarréia.,45,0.1387737572838823,inform_symptoms
Não fui ao banheiro agora a noite.,49,0.1486619097274824,inform_symptoms
Só bastante água.,73,0.19916317566469532,inform
"Só me alimentei bem pela manhã, no almoço comi arroz, feijão e ovo.",49,0.18593594492693322,inform_symptoms
E agora a noite tomei uma sopa.,22,0.18787662332356825,inform_symptoms
Só sinto um pouco de melhora na febre quando tomo paracetamol.,54,0.14127212472007733,inform_symptoms
"Sábado passado trabalhei normalmente, quando cheguei em casa a noite após o banho comecei a sentir calafrio",49,0.11292304921230178,inform_symptoms
Devo procurar o posto de saúde ou UPA ?,87,0.10846178489169211,request_inform
Qualquer coisa volto a falar com você Pedro.,72,0.14639505838428601,inform
Obrigado!,62,0.10798192899895309,greeting
Nao estou sentindo cheiro nem gosto de nada minha cabeça doi meu corpo esta exauto e senti febre alguns dias,68,0.09864078424519629,inform_symptoms
Tomei remedio pra dor e paracetamol pra febre,54,0.15465259085849337,inform_symptoms
Dorflex,57,0.29623388931845085,inform
