txt,label,distance,intent,annotated_txt
De ontem para hoje me deu febre,22,0.1905302612891533,inform_symptoms,De ontem para hoje me deu [febre](SINTOMA)
E agora estou com um pouco de falta de ar,52,0.1014544099498313,inform_symptoms,E agora estou com um pouco de [falta de ar](SINTOMA)
Não.,74,0.1284707253657725,inform,Não.
Dorona e paracetamol gotas.,91,0.1876925328793068,inform_medicine,Dorona e paracetamol gotas.
Inicialmente sim,12,0.2208663095273265,inform,Inicialmente sim
Me diga uma coisa. Ter um pouco de tontura pode ser sintoma também?,41,0.1497835742220949,request_inform,Me diga uma coisa. Ter um pouco de [tontura](SINTOMA) pode ser sintoma também?
Foi pontual. Senti agora a noite. Eu estava normal dentro de casa,1,0.2115497636874977,inform,Foi pontual. Senti agora a noite. Eu estava normal dentro de casa
Uma aticoade leve.,73,0.2733272063661107,inform,Uma aticoade leve.
Ok. Muito obrigado pela atenção.,63,0.0875512942268159,greeting,Ok. Muito obrigado pela atenção.
Está tudo claro pra mim. Muito obrigado e bom trabalho.,63,0.1548865845280869,greeting,Está tudo claro pra mim. Muito obrigado e bom trabalho.
A minha mulher que ainda ta com alguns sintomas,56,0.1519432193178566,inform_symptoms,A minha mulher que ainda ta com alguns sintomas
O meu domingo,89,0.2814237709130012,inform,O meu domingo
Tô isolada com minha mulher e minha filha de 3anos,32,0.106785100927,inform,Tô isolada com minha mulher e minha filha de 3anos
Minha casa e pequena não tem como quartos não tem como fica distante das outras pessoas,77,0.191707766960563,inform,Minha casa e pequena não tem como quartos não tem como fica distante das outras pessoas
Dipirona 1miligrama,34,0.2154368341677489,inform_medicine,Dipirona 1miligrama
Sei,51,0.2015872571456509,inform,Sei
Muito obrigada,62,0.1440427788217905,greeting,Muito obrigada
Que deus abençoe vc e sua família,20,0.1118813962434741,greeting,Que deus abençoe vc e sua família
"Olá!  Me chamo Maria Bianca, moro com esposo e um filho de um ano e meio. Há uma semana meu esposo e eu começamos a sentir febre (que vai e volta), dor de garganta e de cabeça. Há 2 dias começamos a sentir um mau estar no peito! Nosso bebê tbm sentiu febre, mas passou. O que devemos fazer?",60,0.0808142821158173,inform_symptoms,"Olá!  Me chamo Maria Bianca, moro com esposo e um filho de um ano e meio. Há uma semana meu esposo e eu começamos a sentir [febre](SINTOMA) (que vai e volta), [dor de garganta](SINTOMA) e de cabeça. Há 2 dias começamos a sentir um mau estar no peito! Nosso bebê tbm sentiu [febre](SINTOMA), mas passou. O que devemos fazer?"
"Não, não",74,0.1149972710653133,inform,"Não, não"
Febre que vai e volta Dor de cabeça intensa Dor de garganta Incômodo no peito aumentando aos poucos,90,0.1047398258052424,inform_symptoms,[Febre](SINTOMA) que vai e volta [Dor de cabeça](SINTOMA) intensa [Dor de garganta](SINTOMA) Incômodo no peito aumentando aos poucos
"Travessa Grande Otelo, 34, Vila-velha 2",5,0.193326027348807,inform,"Travessa Grande Otelo, 34, Vila-velha 2"
O bebê,89,0.289538889943708,inform,O bebê
"Ontem sentiu febre e estava com a respiração mais profunda, mas hoje não apresentou nenhum sintoma",68,0.0928561902217152,inform_symptoms,"Ontem sentiu [febre](SINTOMA) e estava com a respiração mais profunda, mas hoje não apresentou nenhum sintoma"
"Febre ( que já passou) Tosse Espirro Dor de cabeça E cansaso intenso, mesmo em pequenas coisas q faço rotineiramente, exemplo o mingual do bebê.  Comecei a senti desde quinta passada. E o cansaso há 4 dias",71,0.1201818430720222,inform_symptoms,"[Febre](SINTOMA) ( que já passou) [Tosse](SINTOMA) Espirro [Dor de cabeça](SINTOMA) E cansaso intenso, mesmo em pequenas coisas q faço rotineiramente, exemplo o mingual do bebê.  Comecei a senti desde quinta passada. E o cansaso há 4 dias"
Obg!,62,0.1587704087655691,greeting,Obg!
Ontem na hora de dormir tive a sensação de falta de ar.,52,0.1244359550536872,inform_symptoms,Ontem na hora de dormir tive a sensação de [falta de ar](SINTOMA).
A minha garganta meio grossa pra passar o ar.,28,0.1906428297584345,inform_symptoms,A minha [garganta](SINTOMA) meio grossa pra passar o ar.
Fadiga.,84,0.2921715775416583,inform_symptoms,[Fadiga](SINTOMA).
"A minha garganta não dói, mas tá grossa pra passar o ar., tenho que ficar puxando o ar as vezes.",71,0.0910061000769514,inform_symptoms,"A minha [garganta](SINTOMA) não dói, mas tá grossa pra passar o ar., tenho que ficar puxando o ar as vezes."
Sim.,12,0.1511084783567218,inform,Sim.
É o meu nariz entupido.,28,0.1650156234567757,inform_symptoms,É o meu nariz entupido.
"A noite, agora sensação de estar com febre e no termômetro  não dá.",71,0.1029866128898113,inform_symptoms,"A noite, agora sensação de estar com [febre](SINTOMA) e no termômetro  não dá."
A noite.,10,0.2145829198417423,inform,A noite.
"Eu ando dentro de casa , fico no quintal o dia inteiro e a noite vou pro quarto dormir.",49,0.1338872923829268,inform_symptoms,"Eu ando dentro de casa , fico no quintal o dia inteiro e a noite vou pro quarto dormir."
Fico no quintal porque eu tenho uma filha de 2 anos e fica me chamando.,32,0.1474441287205361,inform,Fico no quintal porque eu tenho uma filha de 2 anos e fica me chamando.
Só a noite que eu paro e puxo um pouco o ar.,49,0.1772472547443248,inform_symptoms,Só a noite que eu paro e puxo um pouco o ar.
"Sim ,está entupido mas não estou gripada.",50,0.1746783636188099,inform_symptoms,"Sim ,está entupido mas não estou gripada."
"Ontem de manhã eu fui e passei mal ,a minha pressão baixou porque eu estava com muita dor nas costas.",92,0.1078932533164584,inform_symptoms,"Ontem de manhã eu fui e passei mal ,a minha pressão baixou porque eu estava com muita [dor](SINTOMA) nas costas."
Ao posto da Parangaba.,5,0.2331803650310059,inform,Ao posto da Parangaba.
Dipirona e azitromicina.,91,0.126211185498047,inform_medicine,Dipirona e azitromicina.
Azitromicina durante 5 dias .,16,0.2405192693886558,inform,Azitromicina durante 5 dias .
"Tem que tomar direto ,mesmo que não esteja doendo muito.",46,0.1730318708044491,inform,"Tem que tomar direto ,mesmo que não esteja doendo muito."
Onde posso fazer um exame?,25,0.1568363157891573,request_inform,Onde posso fazer um exame?
Qual posto de saúde?,87,0.1263670007232035,request_inform,Qual posto de saúde?
E também preciso cozinhar.,73,0.254312813986464,inform,E também preciso cozinhar.
Por enquanto não. Obrigada. Boa noite!,62,0.1651514363201679,greeting,Por enquanto não. Obrigada. Boa noite!
"Desde dia 28/04 comecei a sentir uma dor intensa no corpo, e dia 29/04 junto com a dor no corpo estava sentindo uma moleza, hoje ao acordar comecei a sentir dor de garganta apresentando algumas bolhas amareladas e febre de 38.7.",68,0.0828580440893428,inform_symptoms,"Desde dia 28/04 comecei a sentir uma [dor](SINTOMA) intensa no corpo, e dia 29/04 junto com a [dor](SINTOMA) no corpo estava sentindo uma moleza, hoje ao acordar comecei a sentir [dor de garganta](SINTOMA) apresentando algumas bolhas amareladas e [febre](SINTOMA) de 38.7."
Na lateral direita da garganta,36,0.2222765645378849,inform_symptoms,Na lateral direita da [garganta](SINTOMA)
"Não, é bem visível, perto das amígdalas",40,0.183397406716094,inform_symptoms,"Não, é bem visível, perto das amígdalas"
"Desde esse horário estou monitorando, estava em 37.7, depois subiu pra 38.7, e agora está em 38.0",6,0.2292550708686447,inform,"Desde esse horário estou monitorando, estava em 37.7, depois subiu pra 38.7, e agora está em 38.0"
"Sim, paracetamol",91,0.2122799220083392,inform_medicine,"Sim, paracetamol"
"Sinto um piado no peito e começo a tossir, e sinto uma leve dor de cabeça a cima dos olhos",71,0.1075915141640628,inform_symptoms,"Sinto um piado no peito e começo a tossir, e sinto uma leve [dor de cabeça](SINTOMA) a cima dos olhos"
E quando espirro doe a garganta e o ouvido,28,0.1532516094478412,inform_symptoms,E quando espirro doe a [garganta](SINTOMA) e o ouvido
"Eu tenho rinite e sinusite, tomo remédio apenas quando tenho crise",54,0.1429454895541086,inform_symptoms,"Eu tenho rinite e [sinusite](SINTOMA), tomo remédio apenas quando tenho crise"
"Não, obrigada",74,0.1636433192715903,inform,"Não, obrigada"
Obrigada.,62,0.1046002207752836,greeting,Obrigada.
E eu tbm to um pouco cansada,49,0.176633831159661,inform_symptoms,E eu tbm to um pouco cansada
Mas no comeco era mais leve,40,0.1754878048548518,inform_symptoms,Mas no comeco era mais leve
A febre e a fadiga mais encomoda,44,0.2106548547303856,inform_symptoms,A [febre](SINTOMA) e a [fadiga](SINTOMA) mais encomoda
Ta com uns 4 dias,31,0.1354988838059778,inform,Ta com uns 4 dias
Moleza no corpo,69,0.1735150954768215,inform_symptoms,Moleza no corpo
Respiração quente,84,0.2377891324747448,inform_symptoms,Respiração quente
"Dor nas costa, pescoço",69,0.1615484089712854,inform_symptoms,"Dor nas costa, pescoço"
So a comiga que nao entra direito,40,0.1676880975770955,inform_symptoms,So a comiga que nao entra direito
Mas eu consigo lavar uma louça,4,0.2262831484183727,inform,Mas eu consigo lavar uma louça
Fico muito cansada,19,0.1861941597777618,inform_symptoms,Fico muito cansada
Respirando com dificuldade,84,0.2127938899550593,inform_symptoms,Respirando com dificuldade
Hj mesmo eu tava bastante sem ter feito nenhum esforco,46,0.1765894067591376,inform,Hj mesmo eu tava bastante sem ter feito nenhum esforco
Dai tomei ixine,42,0.1837023793933592,inform_medicine,Dai tomei ixine
Pq tava muito inquieta,19,0.2047351686475411,inform_symptoms,Pq tava muito inquieta
Nao ta muito forte,40,0.1741657550828448,inform_symptoms,Nao ta muito forte
Mas eu sinto que nao respiro como antes,71,0.1503953556331153,inform_symptoms,Mas eu sinto que nao respiro como antes
Faz uns 4 a 5 dias,16,0.2248634316891281,inform,Faz uns 4 a 5 dias
Mas tem aumentado a frequência,24,0.2676397216328486,inform,Mas tem aumentado a frequência
"Nao apenas febre, dor no corpo especialmente pescoço e costa, fadiga dificuldade na respiração, as vezes dor de cabeça enjou e so",71,0.1476019386021422,inform_symptoms,"Nao apenas [febre](SINTOMA), [dor](SINTOMA) no corpo especialmente pescoço e costa, [fadiga](SINTOMA) dificuldade na respiração, as vezes [dor de cabeça](SINTOMA) enjou e so"
Eu queria tirar,4,0.2020037894150911,inform,Eu queria tirar
Com 14 dias?,16,0.222565110770656,inform,Com 14 dias?
Eu nao tenho nenhuma condição de me isolar do meu filho de 5 anos,32,0.1176202034685298,inform,Eu nao tenho nenhuma condição de me isolar do meu filho de 5 anos
E to evitando falar perto dele,66,0.2292654392161169,inform,E to evitando falar perto dele
Ok!,47,0.1419862327836879,greeting,Ok!
Deus a abencoe,20,0.1196177679054513,greeting,Deus a abencoe
É como uma colica forte no pé da bariga ai vou no banheiro e faco um pouco de coco ai alivia,71,0.1281852524588717,inform_symptoms,É como uma colica forte no pé da bariga ai vou no banheiro e faco um pouco de coco ai alivia
Normal,35,0.3375991892403507,inform,Normal
Assim eu ja sofro de dor de cabeca sempre,59,0.1345413623369552,inform_symptoms,Assim eu ja sofro de dor de cabeca sempre
Ñ,51,0.2588299411871072,inform,Ñ
Estável,35,0.3471646414791614,inform,Estável
N,51,0.2588299411871072,inform,N
Mas nada vc pode dizee,24,0.2577275147627516,inform,Mas nada vc pode dizee
Ta certo,58,0.1491288042841129,greeting,Ta certo
Deus abencoe,20,0.1742844754720748,greeting,Deus abencoe
"Faz 6 dias que estou com sintomas,febre dor no corpo, fadiga e uma febre persistente",68,0.091895026644975,inform_symptoms,"Faz 6 dias que estou com sintomas,[febre](SINTOMA) [dor](SINTOMA) no corpo, [fadiga](SINTOMA) e uma [febre](SINTOMA) persistente"
"Sim,sempre dar entre 37,8 e 38,6,já chegou a quase 39 umas duas vezes",6,0.2435153968101725,inform,"Sim,sempre dar entre 37,8 e 38,6,já chegou a quase 39 umas duas vezes"
"SIM Duas vezes deu 38,8 Aí eu tomo medicamento paracetamol aí da uma aliviada",92,0.1471474669575879,inform_symptoms,"SIM Duas vezes deu 38,8 Aí eu tomo medicamento paracetamol aí da uma aliviada"
Sim obg,12,0.2220991733767244,inform,Sim obg
"Tenho crises de ansiedade, estava com garganta inflamada e por conta disso sempre que vejo algo referente ao covid-19 bate logo uma falta de ar.",52,0.1052339051317564,inform_symptoms,"Tenho crises de [ansiedade](SINTOMA), estava com garganta inflamada e por conta disso sempre que vejo algo referente ao covid-19 bate logo uma [falta de ar](SINTOMA)."
Passo o dia todo com respiração normal mas quando bate a noite e esculto algo referente ao covid-19 bate uma falta de ar.,71,0.1082994524637535,inform_symptoms,Passo o dia todo com respiração normal mas quando bate a noite e esculto algo referente ao covid-19 bate uma [falta de ar](SINTOMA).
Sarou sim. Apenas catarro peasiste mas em pouca quantidade.,3,0.280685736202707,inform,Sarou sim. Apenas [catarro](SINTOMA) peasiste mas em pouca quantidade.
Persiste*,13,0.183895615593738,inform_symptoms,Persiste*
Q Jajá vai nascer.,66,0.2429612458126587,inform,Q Jajá vai nascer.
Consigo sim.,12,0.1902714504803354,inform,Consigo sim.
"Eu tomo muito café, muito mesmo.",24,0.2683919439488889,inform,"Eu tomo muito café, muito mesmo."
Já tentei largar o café em troca bebia chá mas passava o dia todo com dor de cabeça.,49,0.1378922735241067,inform_symptoms,Já tentei largar o café em troca bebia chá mas passava o dia todo com [dor de cabeça](SINTOMA).
Geralmente a noite.,10,0.190232581099322,inform,Geralmente a noite.
"Não sabia disso, então terei q ficar alternado nos chás.",46,0.1585627583866777,inform,"Não sabia disso, então terei q ficar alternado nos chás."
Vcs poderia passar o seu contato para possível consultas ou o endereço da sua clínica??,11,0.1480179052656293,request_inform,Vcs poderia passar o seu contato para possível consultas ou o endereço da sua clínica??
"Okay, então.",47,0.167204858655135,greeting,"Okay, então."
Entrei em contato aqui mas não tinha ninguém disponível,77,0.192317757149957,inform,Entrei em contato aqui mas não tinha ninguém disponível
Pediram pra mim ir ao hospital,53,0.1511198412820474,inform,Pediram pra mim ir ao hospital
Enfim.. Tomei uma Dipirona,42,0.1985425163887368,inform_medicine,Enfim.. Tomei uma Dipirona
"Mas, mãe pra estou sentindo quente",85,0.2391742991418403,inform_symptoms,"Mas, mãe pra estou sentindo quente"
Hoje faz 7 dias,31,0.1547858442398055,inform,Hoje faz 7 dias
"Mas, febre mesmo acima de 37.8",6,0.2354880100132839,inform,"Mas, [febre](SINTOMA) mesmo acima de 37.8"
Corpo,35,0.315391177930386,inform,Corpo
Rosto quente,84,0.3109949155507651,inform_symptoms,Rosto quente
"Mas, não dava afim de 37.7",85,0.2369364764275778,inform_symptoms,"Mas, não dava afim de 37.7"
Garganta seca,84,0.2971444110973822,inform_symptoms,[Garganta](SINTOMA) seca
Ontem e hoje ela ficou com mais frequência,22,0.1629967174642894,inform_symptoms,Ontem e hoje ela ficou com mais frequência
"Só tosse, febre agora, dor de cabeça mais atrás do olhos",71,0.1371556885150222,inform_symptoms,"Só [tosse](SINTOMA), [febre](SINTOMA) agora, [dor de cabeça](SINTOMA) mais atrás do olhos"
Não estou saindo pra nada,83,0.1846164688238395,inform,Não estou saindo pra nada
Estou fazendo isso,88,0.2184128259511918,inform,Estou fazendo isso
A quintura do rosto,89,0.2995568719329212,inform,A quintura do rosto
Outros médicos me falaram pra não tomar com frequência,9,0.1489848193393449,inform_medicine,Outros médicos me falaram pra não tomar com frequência
Continuo assim,26,0.229753024980252,inform,Continuo assim
Pq as vezes penso que tomar de 8/8 horas ou 6 em 6,0,0.1525605007334123,inform_medicine,Pq as vezes penso que tomar de 8/8 horas ou 6 em 6
Acho que segura mais,24,0.2626286955722918,inform,Acho que segura mais
Intendi,35,0.3492909345186703,inform,Intendi
"Então, posso fazer um teste ficar  tomando de 6 em 6",0,0.1821392391003835,inform_medicine,"Então, posso fazer um teste ficar  tomando de 6 em 6"
Compreendo,57,0.3301056287176697,inform,Compreendo
E não acuse No termômetro,73,0.2643202447373691,inform,E não acuse No termômetro
Posso tomar?,79,0.1048746910293305,request_inform,Posso tomar?
Sem tomar é mais fácil de identificar a febre se ela ainda insisti,85,0.1881303626524786,inform_symptoms,Sem tomar é mais fácil de identificar a [febre](SINTOMA) se ela ainda insisti
Quais os sintomas  da dengue?,23,0.2026384829077839,request_inform,Quais os sintomas  da [dengue](SINTOMA)?
Isso é bom ?,76,0.185162652677383,request_inform,Isso é bom ?
A temperatura ainda está em 37.5,6,0.2473638799892881,inform,A temperatura ainda está em 37.5
Grata!,62,0.15905324871106,greeting,Grata!
Estou melhor,88,0.2005440398090932,inform,Estou melhor
Tô sem sentir cheiro e gosto,33,0.0889136495443573,inform_symptoms,Tô sem sentir cheiro e gosto
Já faz 3 dias q estou sem sentir cheiro e gosto,56,0.1341142794299642,inform_symptoms,Já faz 3 dias q estou sem sentir cheiro e gosto
Tô desesperada já,50,0.1992546157284331,inform_symptoms,Tô desesperada já
Somente isso,3,0.2454353710631219,inform,Somente isso
Nao,74,0.1292788612691232,inform,Nao
Então nesse caso posso ficar segura q n é covid19,76,0.1740561854008645,request_inform,Então nesse caso posso ficar segura q n é covid19
Tá cto,29,0.2800195438845194,inform,Tá cto
Hj amanheci com febre tomei dipirona,92,0.151464400137736,inform_symptoms,Hj amanheci com [febre](SINTOMA) tomei dipirona
Mais quando eu vou ao banheiro eu fico cansada,49,0.173902963387155,inform_symptoms,Mais quando eu vou ao banheiro eu fico cansada
Quando eu deito relaxo,75,0.1483886264462399,inform,Quando eu deito relaxo
A covid trás este tipo de sintomas?,23,0.1635265745634827,request_inform,A covid trás este tipo de sintomas?
Quando eu mim levanto já fico ofegante,75,0.1753812360034002,inform,Quando eu mim levanto já fico ofegante
Só quando eu mim levanto,75,0.1849497502648495,inform,Só quando eu mim levanto
Aí eu sinto o cansaço,55,0.1713606749581095,inform_symptoms,Aí eu sinto o [cansaço](SINTOMA)
Se eu demorar sinto a falta de ar,37,0.0888816414345393,inform_symptoms,Se eu demorar sinto a [falta de ar](SINTOMA)
Já sim,12,0.2230185790588652,inform,Já sim
Eu tenho,4,0.1684569483404054,inform,Eu tenho
Já,51,0.2514593010598774,inform,Já
Mais hj não sinto nada na garganta,71,0.1378563027250462,inform_symptoms,Mais hj não sinto nada na [garganta](SINTOMA)
Somente o cansaço,84,0.3168089013117656,inform_symptoms,Somente o [cansaço](SINTOMA)
Mais já estou com febre,50,0.1361526700319735,inform_symptoms,Mais já estou com [febre](SINTOMA)
