txt,annotated_txt,label,distance,intent
"Boa tarde! Tenho uma idosa de 84 anos e vivi na rua ,na mesma casa tem mais 2 idosos e o restante são idosos que vão passear lá  Idosos que moram na casa são 3  Uma de 89,outra de 84 e a mais nova de 74. O marido da idosa de 89 tem 80 e está vindo de quixeramobim pra vela não usa máscara , a outra que vem passear também tem 75 também não segue os cuidados. Já falei, levei máscara , a idosa que sai direto de casa tem o hábito de abraçar , beijar e dá a mão pra todo mundo! Ela é lúcida mas às vezes tem algum momento de demência , rir de tudo e acha que o que tá acontecendo é besteira  Elas vivem só , não querem","Boa tarde! Tenho uma idosa de 84 anos e vivi na rua ,na mesma casa tem mais 2 idosos e o restante são idosos que vão passear lá  Idosos que moram na casa são 3  Uma de 89,outra de 84 e a mais nova de 74. O marido da idosa de 89 tem 80 e está vindo de quixeramobim pra vela não usa máscara , a outra que vem passear também tem 75 também não segue os cuidados. Já falei, levei máscara , a idosa que sai direto de casa tem o hábito de abraçar , beijar e dá a mão pra todo mundo! Ela é lúcida mas às vezes tem algum momento de [demência](SINTOMA) , rir de tudo e acha que o que tá acontecendo é besteira  Elas vivem só , não querem",97,0.04782345504702423,inform_symptoms
Acabei de enviar,Acabei de enviar,26,0.18819577347609273,inform_symptoms
"Mãe , tia que me criou, tio,","Mãe , tia que me criou, tio,",33,0.21021751613548556,inform_symptoms
Estamos abalados emocionalmente,Estamos abalados emocionalmente,14,0.29677789995483417,others
"Sim, meus dois irmão","Sim, meus dois irmão",28,0.3981749532598047,others
Não pelo contrário estão ajudando,Não pelo contrário estão ajudando,32,0.13070567542711986,inform_symptoms
"Não posso tá lá , meu genrro é. Médico e vem aqui em casa, por isso não posso ir","Não posso tá lá , meu genrro é. Médico e vem aqui em casa, por isso não posso ir",37,0.11267996251127488,inform_symptoms
"Já , elas ver os jornais, são orientadas","Já , elas ver os jornais, são orientadas",75,0.29038787338178407,others
Não sabemos mais o que fazer,Não sabemos mais o que fazer,37,0.07292355805375395,inform_symptoms
Choro todos os dias!,Choro todos os dias!,75,0.14680438243876792,others
"Elas têm máscaras , falamos, mas aqui não tem os cuidados das autoridades de está colocando eles pra casa","Elas têm máscaras , falamos, mas aqui não tem os cuidados das autoridades de está colocando eles pra casa",95,0.11239081087680636,inform_symptoms
"Como assim doutora, cuidar de sí ?","Como assim doutora, cuidar de sí ?",97,0.19117493625059623,inform_symptoms
"Triste, tenho medo de perder todos eles!","Triste, tenho medo de perder todos eles!",95,0.16489595440094373,inform_symptoms
"Essa semana vou passar 15 dias sem ver minha filha, mandei ela é meu genrro ficarem em casa porque o cunhado dela está com todos sintomas de covid","Essa semana vou passar 15 dias sem ver minha filha, mandei ela é meu genrro ficarem em casa porque o cunhado dela está com todos sintomas de covid",95,0.0999689723586461,inform_symptoms
Meu esposo já tem quase 60,Meu esposo já tem quase 60,2,0.26321240427447024,others
"Via, 2x por semana","Via, 2x por semana",49,0.3320287965611526,inform_symptoms
"Perdi um primo 46 anos Rompimento da aorta coronária , tento ser forte pois a esposa e o menino estão precisando de ajuda psicológica","Perdi um primo 46 anos Rompimento da aorta coronária , tento ser forte pois a esposa e o menino estão precisando de ajuda psicológica",97,0.14161167390371265,inform_symptoms
Eu preciso de um psicólogo pra eles O luto é patológico e o temor do Corona está acabando com eles,Eu preciso de um psicólogo pra eles O luto é patológico e o temor do Corona está acabando com eles,21,0.11269614152373941,inform_symptoms
Estou orientando quanto o vírus por que a viúva é diabética,Estou orientando quanto o vírus por que a viúva é diabética,3,0.09277994665103761,others
Estou aguardando vaga virtual com uma psicóloga pra eles,Estou aguardando vaga virtual com uma psicóloga pra eles,46,0.2771604070824285,inform_symptoms
Preciso de alguém pra ir na casa das minhas bichinhas,Preciso de alguém pra ir na casa das minhas bichinhas,26,0.20676827415638266,inform_symptoms
Sou técnica de enfermagem  Aguardando a um ano aposentadoria,Sou técnica de enfermagem  Aguardando a um ano aposentadoria,97,0.1753251648409595,inform_symptoms
Nossa família toda é assim!,Nossa família toda é assim!,43,0.20566528550400343,others
Gosta de ajudar outras pessoas,Gosta de ajudar outras pessoas,26,0.23736579894832377,inform_symptoms
"Queria  a polícia pra dar uma orientação , possa ser que eles acreditem, pois já que não conhecem","Queria  a polícia pra dar uma orientação , possa ser que eles acreditem, pois já que não conhecem",3,0.09404826557701418,others
Não! Porque eles se acostumaram com minha tia sendo a cabeça da família,Não! Porque eles se acostumaram com minha tia sendo a cabeça da família,46,0.14491229470736555,inform_symptoms
Sim! Sim,Sim! Sim,28,0.08358694189212845,others
"Se precisar financeiramente sim! Mas atitudes como levar a médico acompanhar, orienta pra procurar os serviços de saúde ""somos  nós""","Se precisar financeiramente sim! Mas atitudes como levar a médico acompanhar, orienta pra procurar os serviços de saúde ""somos  nós""",97,0.14310171579382924,inform_symptoms
Ela ainda hoje leva os outros irmãos para os médicos. Ela acha que todos nós iremos ter que morrer ou de uma coisa ou de outra! Ela era da saúde,Ela ainda hoje leva os outros irmãos para os médicos. Ela acha que todos nós iremos ter que morrer ou de uma coisa ou de outra! Ela era da saúde,95,0.10490073469046779,inform_symptoms
É minha única esperança,É minha única esperança,39,0.21071159930901695,inform_symptoms
Ela é tão forte que é ela que abre a cova pra enterrar nossos mortos e acha natural e não chora,Ela é tão forte que é ela que abre a cova pra enterrar nossos mortos e acha natural e não chora,37,0.1434201920649748,inform_symptoms
Diz que assim mesmo a vida! Uns nascendo outros morrendo,Diz que assim mesmo a vida! Uns nascendo outros morrendo,3,0.20984676153563153,others
"São sutomos mesmo, por isso não tiro eles pra vir morar comigo, apenas faço adaptações pra que eles sintam se bem na casinha deles","São sutomos mesmo, por isso não tiro eles pra vir morar comigo, apenas faço adaptações pra que eles sintam se bem na casinha deles",1,0.11835157902185067,others
Faz sim! Mas eu temo perde los todos de uma vez! Eu amo meus idosos. Elas choram e vão buscar as outras pra passar lá na casa delas!,Faz sim! Mas eu temo perde los todos de uma vez! Eu amo meus idosos. Elas choram e vão buscar as outras pra passar lá na casa delas!,34,0.14924710545223885,others
Obrigada assim mesmo por a atenção e Jesus te lave com o sangue do cordeiro e te cubra de saúde,Obrigada assim mesmo por a atenção e Jesus te lave com o sangue do cordeiro e te cubra de saúde,92,0.13271178328149502,inform_symptoms
Tem não! Foi difícil eu até fazer o controle no velório,Tem não! Foi difícil eu até fazer o controle no velório,37,0.19213917204521613,inform_symptoms
Fica com Deus! Thau!,Fica com Deus! Thau!,52,0.22554659804673138,greeting
Boa tarde!,Boa tarde!,82,0.10518590543788842,greeting
Sim.,Sim.,28,0.1657782628552864,others
"Durante esse período de febre tomei Dipirona monoidratada, porém a febre vai e volta.","Durante esse período de [febre](SINTOMA) tomei Dipirona monoidratada, porém a [febre](SINTOMA) vai e volta.",92,0.23907135097053722,inform_symptoms
"Um pouco, acho que por conta da tosse","Um pouco, acho que por conta da [tosse](SINTOMA)",3,0.12498333439832288,others
Só quando tusso,Só quando tusso,86,0.10076139273026952,inform_symptoms
O problema é encontrar um posto de Saúde funcionando,O problema é encontrar um posto de Saúde funcionando,95,0.1206466537731572,inform_symptoms
Rua 922 casa 136 conjunto Ceará.,Rua 922 casa 136 conjunto Ceará.,68,0.34512266657888924,others
Tô saindo procurar recursos,Tô saindo procurar recursos,20,0.35426353792738363,others
Febre controlada com Dipirona 1g,[Febre](SINTOMA) controlada com Dipirona 1g,46,0.3639191983992872,inform_symptoms
"Tosse, coisa e espirros controlados com Alexofedrin D.","[Tosse](SINTOMA), coisa e espirros controlados com Alexofedrin D.",73,0.22128271614563055,inform_symptoms
No sábado passado.,No sábado passado.,23,0.2228880129937859,others
Corisa*,Corisa*,59,0.017614910704423226,others
Sim!,Sim!,28,0.23721995865891954,others
"Não foi feito nenhum exame. O médico passou Dipirona 1g, se febre. Alexofedrin D, pra Corisa e espirros. Sekí xarope pra tosse. Pediu pra me manter em casa.","Não foi feito nenhum exame. O médico passou Dipirona 1g, se [febre](SINTOMA). Alexofedrin D, pra Corisa e [espirros](SINTOMA). Sekí xarope pra [tosse](SINTOMA). Pediu pra me manter em casa.",33,0.16122729736539765,inform_symptoms
Todos esses sintomas consigo controlar com os medicamentos.,Todos esses sintomas consigo controlar com os medicamentos.,75,0.2486634363982927,others
Minha preocupação é ter uma pneumonia silenciosa.,Minha preocupação é ter uma [pneumonia](SINTOMA) silenciosa.,43,0.2764569969349808,others
Sim! Estou separado das outras pessoas da casa.,Sim! Estou separado das outras pessoas da casa.,31,0.2530745210912687,others
Ok. Entendí.,Ok. Entendí.,61,0.09568133792900668,greeting
Tou tomando Alexofedrin pros espirros e Corisa. É pra eu suspender?,Tou tomando Alexofedrin pros [espirros](SINTOMA) e Corisa. É pra eu suspender?,56,0.2092568733637865,inform_symptoms
Voi recomendação médica.,Voi recomendação médica.,61,0.5178620608809905,greeting
Ótimo.,Ótimo.,61,0.05730346064328029,greeting
Obrigada!,Obrigada!,52,0.07545824767544662,greeting
"Sintomas hoje:  * dor de cabeça, mal estar estomacal e falta de apetite. * Dia 24/04, sentí os primeiros sintomas. Espirros e corisa. Dia 20, tive contato com covid positivado. * Fui ao médico. Receitou: -Dipirona 1g, se febre ou dor. -Seki, se tosse. -Alegra D, se espirros. * Não fiz nenhum teste.","Sintomas hoje:  * [dor de cabeça](SINTOMA), [mal estar](SINTOMA) estomacal e falta de apetite. * Dia 24/04, sentí os primeiros sintomas. [Espirros](SINTOMA) e corisa. Dia 20, tive contato com covid positivado. * Fui ao médico. Receitou: -Dipirona 1g, se [febre](SINTOMA) ou dor. -Seki, se [tosse](SINTOMA). -Alegra D, se [espirros](SINTOMA). * Não fiz nenhum teste.",33,0.1108229305060775,inform_symptoms
Desde ontem que me sinto mais ruim.,Desde ontem que me sinto mais ruim.,49,0.10145034959084043,inform_symptoms
"Falta de ar, não. E à noite, fico febril. Tou conseguindo controlar a febre com a Dipirona. É durante o dia, a temperatura é normal.","[Falta de ar](SINTOMA), não. E à noite, fico febril. Tou conseguindo controlar a [febre](SINTOMA) com a Dipirona. É durante o dia, a temperatura é normal.",33,0.07551452656795865,inform_symptoms
"Já cheguei a 38⁰. Essas últimas noites, 37,8⁰ e 37,9⁰.","Já cheguei a 38⁰. Essas últimas noites, 37,8⁰ e 37,9⁰.",33,0.20796025491006165,inform_symptoms
"Consigo me manter bem com a Dipirona. Mas hoje, tive dor de cabeça e mal estar. Uma gastura no estômago. Sem vontade de comer.","Consigo me manter bem com a Dipirona. Mas hoje, tive [dor de cabeça](SINTOMA) e [mal estar](SINTOMA). Uma gastura no estômago. Sem vontade de comer.",33,0.08647515441798925,inform_symptoms
Não.,Não.,7,0.08063321028125059,others
Entendí!,Entendí!,52,0.07545824767544662,greeting
Obrigado!,Obrigado!,52,0.1462670873330979,greeting
Boa noite!,Boa noite!,55,0.11751430510632077,greeting
Estou com alguns sintomas desde segunda e queria saber se são sintomas de covid,Estou com alguns sintomas desde segunda e queria saber se são sintomas de covid,97,0.12730841533635462,inform_symptoms
E como devo proceder,E como devo proceder,30,0.27698914741564296,inform_symptoms
"Dor no corpo, dor nos olhos, sensação de febre, espirros bem esporádicos e sensação de cansaço","Dor no corpo, [dor nos olhos](SINTOMA), [sensação de febre](SINTOMA), [espirros](SINTOMA) bem esporádicos e sensação de [cansaço](SINTOMA)",36,0.0791434648964554,inform_symptoms
Hoje de manhã senti um pouco de falta de ar. Sinto uma das narinas entupidas,Hoje de manhã senti um pouco de [falta de ar](SINTOMA). Sinto uma das narinas entupidas,26,0.07662975407801476,inform_symptoms
Certo,Certo,45,0.09744947941005488,greeting
Tenho rinite e sinusite,Tenho rinite e [sinusite](SINTOMA),80,0.025688860505128197,inform_symptoms
Sinto como se o nariz tivesse entupido. Fui dar aula on-line hoje de manhã e me senti ofegante ao falar,Sinto como se o nariz tivesse entupido. Fui dar aula on-line hoje de manhã e me senti ofegante ao falar,21,0.10869739543992041,inform_symptoms
"Eu to com sensação de febre. Mas, não tenho termômetro em casa","Eu to com [sensação de febre](SINTOMA). Mas, não tenho termômetro em casa",81,0.12275558658804198,inform_symptoms
Tomei Tylenol ontem,Tomei Tylenol ontem,10,0.3954847873791887,inform_medicine
Hoje só tomei o antialérgico Alektos  Já vinha tomado ele desde antes do isolamento,Hoje só tomei o antialérgico Alektos  Já vinha tomado ele desde antes do isolamento,1,0.1390293215994728,others
"Ontem me senti melhor com Tylenol. Mas, o efeito não durou muito","Ontem me senti melhor com Tylenol. Mas, o efeito não durou muito",21,0.17915656219210097,inform_symptoms
6/6 horas,6/6 horas,14,0.43387193160657345,others
Dor na nuca e nas costas bem acentuada. É um pouco de pigarro na garganta.. Eu tossi durante a aula,Dor na nuca e nas costas bem acentuada. É um pouco de pigarro na [garganta](SINTOMA).. Eu tossi durante a aula,33,0.17031329572653342,inform_symptoms
Um pouco só,Um pouco só,44,0.11369023278993651,inform_medicine
Muito leve,Muito leve,4,0.1745389675079725,greeting
"Como se eu tivesse dormido de mal jeito, machucado. Fica tensionada e dói quando mexo a cabeça","Como se eu tivesse dormido de mal jeito, machucado. Fica tensionada e dói quando mexo a cabeça",33,0.12463462161285588,inform_symptoms
É,É,43,0.057970329364643525,others
Nariz entupido é considerado sintoma de covid? Ou só a sensação de falta de ar?,[Nariz](SINTOMA) entupido é considerado sintoma de covid? Ou só a sensação de [falta de ar](SINTOMA)?,97,0.08435016887273661,inform_symptoms
"Sim. Como eu tenho alergia a muitas coisas, penso que pode ser uma crise alérgica","Sim. Como eu tenho [alergia](SINTOMA) a muitas coisas, penso que pode ser uma crise alérgica",34,0.14178874006011144,others
Só fico preocupada em relação aos medicamentos,Só fico preocupada em relação aos medicamentos,44,0.2601975064195039,inform_medicine
Quais posso tomar para melhorar a dor e a obstrução nasal,Quais posso tomar para melhorar a dor e a obstrução nasal,35,0.3093288899347344,inform_symptoms
Tylenol ou paracetamol,Tylenol ou paracetamol,40,0.1923616089128246,inform_medicine
No nariz uso Neosoro,No nariz uso Neosoro,23,0.4144932520764929,others
"Tava usando Nasonex, mas a alergologista disse que eu parasse e tomasse o Alektos","Tava usando Nasonex, mas a alergologista disse que eu parasse e tomasse o Alektos",34,0.1720841037340176,others
Posso retomar o uso do Alektos? Me sinto bem quando uso,Posso retomar o uso do Alektos? Me sinto bem quando uso,93,0.2465068971415766,request_inform
Não costumo ter crise alérgica,Não costumo ter crise alérgica,32,0.2509161646930449,inform_symptoms
Eu tenho Maresis aqui. Pode ser ele?,Eu tenho Maresis aqui. Pode ser ele?,34,0.2187546593780435,others
Ou soro mesmo?,Ou soro mesmo?,6,0.49991533890782336,request_inform
Ok,Ok,60,0.062364999475799876,greeting
Não. Ficarei me observando,Não. Ficarei me observando,24,0.18697184989568316,others
Falta de apetite perda do alfato labios e boca seca boca amarga,Falta de apetite perda do alfato labios e [boca seca boca amarga](SINTOMA),92,0.25279197938055864,inform_symptoms
Dor não sei se é nas costas a pressa que dá é na costela   Dificuldade na respiração    Falta de apetite  Tosse  Náuseas  Congestão nasal nariz entupido,Dor não sei se é nas costas a pressa que dá é na costela   Dificuldade na respiração    Falta de apetite  Tosse  Náuseas  [Congestão nasal](SINTOMA) [nariz](SINTOMA) entupido,3,0.13751957326765463,others
Lábios secos boca seca,Lábios secos [boca seca](SINTOMA),42,0.5154146137724793,inform_symptoms
Entalo na garganta e dor no estomago,Entalo na [garganta](SINTOMA) e dor no estomago,63,0.21351820078002914,inform_symptoms
Respiração pra dentro profunda e solta o pouco não sei explicar as vezes tenho muito ar outra vezes pouca,Respiração pra dentro profunda e solta o pouco não sei explicar as vezes tenho muito ar outra vezes pouca,37,0.13724145892342732,inform_symptoms
Da vontade de tosse e eu respiro pela boca pra voltar a respirar normal,Da vontade de [tosse](SINTOMA) e eu respiro pela boca pra voltar a respirar normal,92,0.20432279587038815,inform_symptoms
Já estou a 18 dias,Já estou a 18 dias,71,0.2751188053130985,others
Tá,Tá,11,0.11068820061300555,others
"Ola, boa noite!","Ola, boa noite!",55,0.20436223247950935,greeting
"Os sintomas que venho sentido hj é dor de cabeca, nariz entupido e desde ontem venho sentindo dor de barriga, tudo que como vem me dando dor de barrigas","Os sintomas que venho sentido hj é dor de cabeca, nariz entupido e desde ontem venho sentindo [dor de](SINTOMA) barriga, tudo que como vem me dando dor de barrigas",97,0.09177926437459472,inform_symptoms
Barriga*,Barriga*,59,0.19245647093688822,others
"A gripe vai fzr duas semanas, no início me deu febre e dores no corpo, hj não sinto mais febre e nem dor no corpo, mas dar um pouco de dor de cabeça e ontem comecei a ter dor de barriga.","A gripe vai fzr duas semanas, no início me deu [febre](SINTOMA) e dores no corpo, hj não sinto mais [febre](SINTOMA) e nem [dor](SINTOMA) no corpo, mas dar um pouco de [dor de cabeça](SINTOMA) e ontem comecei a ter [dor de barriga](SINTOMA).",36,0.0702044187927674,inform_symptoms
Tá bom Dra.,Tá bom Dra.,62,0.21016004991993975,greeting
Detalhe eu to sem o olfato e paladar.,Detalhe eu to sem o olfato e paladar.,56,0.2038891094007338,inform_symptoms
Entendi.,Entendi.,61,0.05730346064328029,greeting
Ficarei me hidratando e seguirei suas orientações.,Ficarei me hidratando e seguirei suas orientações.,80,0.19739884123669327,inform_symptoms
Somente isso mesmo.,Somente isso mesmo.,91,0.36834604900985146,others
Estou sentindo um pouco de falta de ar,Estou sentindo um pouco de [falta de ar](SINTOMA),15,0.07916584967848894,inform_symptoms
E moro sozinha,E moro sozinha,80,0.27405056646101467,inform_symptoms
Só falta de ar,Só [falta de ar](SINTOMA),15,0.06793670799337248,inform_symptoms
Não. Só o coração acelerado,Não. Só o coração acelerado,7,0.1784008423167971,others
Nao,Nao,16,0.04621558842137652,others
Até agora não coloquei o termômetro agora,Até agora não coloquei o termômetro agora,87,0.1739604224610981,others
Como tô chorando o nariz fica ruim. Pq tenho renite,Como tô chorando o nariz fica ruim. Pq tenho renite,3,0.2788990382189884,others
E a falta de ar??,E a [falta de ar](SINTOMA)??,92,0.1281342146839881,inform_symptoms
Como faço?,Como faço?,51,0.18891433905148625,inform_symptoms
Só o coração acelerado,Só o coração acelerado,44,0.19435610811994497,inform_medicine
Tem algum exercício para a falta de ar?,Tem algum exercício para a [falta de ar](SINTOMA)?,97,0.16248743932122522,inform_symptoms
Tá bom,Tá bom,62,0.10417116700182005,greeting
Por favor,Por favor,49,0.30309930063526047,inform_symptoms
Ta bem,Ta bem,25,0.34820134156127536,greeting
É pelo whatsapp tbm?,É pelo whatsapp tbm?,43,0.23708215839263558,others
Boa noite Dr. Estou com crise de ansiedade. Coração acelerado. Falta de ar,Boa noite Dr. Estou com crise de [ansiedade](SINTOMA). Coração acelerado. [Falta de ar](SINTOMA),97,0.13866530932951093,inform_symptoms
Como posso melhorar,Como posso melhorar,5,0.25220545008291473,request_inform
Nunca fiquei com falta de ar,Nunca fiquei com [falta de ar](SINTOMA),15,0.06803521855342987,inform_symptoms
E uma vez até minha pressao subiu,E uma vez até minha pressao subiu,30,0.17719189754132947,inform_symptoms
O coração acelerado desde ontem. Mas a falta de ar hj,O coração acelerado desde ontem. Mas a [falta de ar](SINTOMA) hj,15,0.11355150795816771,inform_symptoms
Estou conseguindo treinar estudar ontem fiz tudo,Estou conseguindo treinar estudar ontem fiz tudo,25,0.43414274510669315,greeting
Hj não fiz nada,Hj não fiz nada,32,0.25664488331109503,inform_symptoms
Estou sozinha em casa. Estou estudando muito pouco.. treino pelo menos umas 3x na semana.,Estou sozinha em casa. Estou estudando muito pouco.. treino pelo menos umas 3x na semana.,21,0.21533008753778726,inform_symptoms
Mas hj meu coração tá muito acelerado,Mas hj meu coração tá muito acelerado,2,0.17187705908618534,others
Não posso tomar medicação alguma sou alérgica,Não posso tomar medicação alguma sou alérgica,32,0.17625680707786262,inform_symptoms
Nunca,Nunca,14,0.28573626473401403,others
Tenho medo,Tenho medo,39,0.5290471366608182,inform_symptoms
Já q sou alérgica,Já q sou alérgica,39,0.3877808252980971,inform_symptoms
E essa falta de ar? Tem algum exercício,E essa [falta de ar](SINTOMA)? Tem algum exercício,15,0.15537991348807323,inform_symptoms
O coração acelerado,O coração acelerado,94,0.22367311687173486,inform_symptoms
Que médico??,Que médico??,3,0.19493955183742284,others
Tá bem,Tá bem,11,0.1838925907161666,others
E como eu faço agora p pelo menos dormir,E como eu faço agora p pelo menos dormir,34,0.1968380724986708,others
Se poder me indicar agradeço,Se poder me indicar agradeço,49,0.19005466383608027,inform_symptoms
Eu sei,Eu sei,83,0.158111750927719,others
Qual o nome do médico??,Qual o nome do médico??,93,0.22042379597671213,request_inform
E p hj o q vc me indica?,E p hj o q vc me indica?,80,0.2813462137801195,inform_symptoms
Tá bem. Vou tentar!!,Tá bem. Vou tentar!!,11,0.33798253413507273,others
Vai ser difícil é ter vaga né,Vai ser difícil é ter vaga né,43,0.2767654706535506,others
Nessa época,Nessa época,20,0.48943080228439106,others
Obrigada. Não não!! Vou tentar fazer o q vc falou,Obrigada. Não não!! Vou tentar fazer o q vc falou,37,0.17868848775304114,inform_symptoms
Ainda sinto um pouco de falta de ar e taquicardia,Ainda sinto um pouco de [falta de ar](SINTOMA) e [taquicardia](SINTOMA),15,0.08609970896097041,inform_symptoms
Desde de ontem,Desde de ontem,9,0.14480436790221363,others
Nenhuma febre,Nenhuma [febre](SINTOMA),11,0.4370194356736098,others
Não fui ao médico,Não fui ao médico,72,0.08320974361339928,others
Não é grande só q sinto dificuldade o q não é normalmente,Não é grande só q sinto dificuldade o q não é normalmente,43,0.1279943254348207,others
Respiro com mais facilidade,Respiro com mais facilidade,46,0.15794695061498965,inform_symptoms
E tem a taquicardia,E tem a [taquicardia](SINTOMA),80,0.2764492227558848,inform_symptoms
Tá bem. Mas as upas estão lotadas,Tá bem. Mas as upas estão lotadas,33,0.3471359319069497,inform_symptoms
"Bom, eu não tenho certeza se estive realmente em contato com pessoas infectadas, mas veio uma amiga minha e ela relatou que o irmão dela (21 anos) e o pai (acima de 30 anos), estavam sentindo febre a exatas duas semanas, febre direto.  E essa minha amiga não apresentou sintomas, pelo menos não no dia que ela veio.  Será que por mais que eu tenha ""entrado"" em contato eu deveria fazer um teste pra saber?!","Bom, eu não tenho certeza se estive realmente em contato com pessoas infectadas, mas veio uma amiga minha e ela relatou que o irmão dela (21 anos) e o pai (acima de 30 anos), estavam sentindo [febre](SINTOMA) a exatas duas semanas, [febre](SINTOMA) direto.  E essa minha amiga não apresentou sintomas, pelo menos não no dia que ela veio.  Será que por mais que eu tenha ""entrado"" em contato eu deveria fazer um teste pra saber?!",21,0.047495891982662464,inform_symptoms
Raramente fico doente,Raramente fico doente,66,0.13186548022073508,others
Então digamos que tenho uma imunidade boa,Então digamos que tenho uma imunidade boa,3,0.1982513545494825,others
"Isso também influencia em eu ser ""imune"" aos sintomas do covid 19","Isso também influencia em eu ser ""imune"" aos sintomas do covid 19",56,0.266971319226358,inform_symptoms
"Mas dentro dessa situação, será que posso ser contraído o vírus?  Ou pode ser que eles tenham pegado uma virose, alguma hipótese?","Mas dentro dessa situação, será que posso ser contraído o vírus?  Ou pode ser que eles tenham pegado uma virose, alguma hipótese?",3,0.07820194371824307,others
Então apenas em instituições particulares posso realizar esse teste?,Então apenas em instituições particulares posso realizar esse teste?,48,0.2745417520542631,others
Nem nos postos de saúde? De bairro,Nem nos postos de saúde? De bairro,26,0.12374440268002151,inform_symptoms
"No momento não, já que essa minha amiga veio a 2 dias atrás, então melhor esperar um pouco mais pra ver se aparece alguns sintoma, correto?","No momento não, já que essa minha amiga veio a 2 dias atrás, então melhor esperar um pouco mais pra ver se aparece alguns sintoma, correto?",3,0.08993112463301312,others
Até agora está tudo bem. Vou esperar mais uns dias e qualquer coisa dou um retorno aqui pra vocês!,Até agora está tudo bem. Vou esperar mais uns dias e qualquer coisa dou um retorno aqui pra vocês!,1,0.10503656744405487,others
"Mas muito obrigado, e agradeço também pelo trabalho que vocês vem realizando!","Mas muito obrigado, e agradeço também pelo trabalho que vocês vem realizando!",21,0.15694067878347806,inform_symptoms
De atendimento via whatsapp,De atendimento via whatsapp,9,0.258754031810681,others
Por mais que as pessoas não levem a sério a questão do isolamento social,Por mais que as pessoas não levem a sério a questão do isolamento social,33,0.1575358558620904,inform_symptoms
O trabalho de vocês ajudam muito! Vocês são demais!,O trabalho de vocês ajudam muito! Vocês são demais!,97,0.21343639679341075,inform_symptoms
Oi,Oi,84,0.03781874491358239,greeting
Gostaria de saber qual remédio melhor pra tomar com esses sintomas,Gostaria de saber qual remédio melhor pra tomar com esses sintomas,95,0.280807535763823,inform_symptoms
E se é necessário ir a alguma unidade,E se é necessário ir a alguma unidade,21,0.16944191835713018,inform_symptoms
De pronto atendimento,De pronto atendimento,9,0.17196347448763416,others
Febre somente durante a noite durante esses dois dias,[Febre](SINTOMA) somente durante a noite durante esses dois dias,76,0.193989101563651,others
Falta de ar,[Falta de ar](SINTOMA),15,0.049130020761698034,inform_symptoms
Dor de cabeça intensa,[Dor de cabeça](SINTOMA) intensa,89,0.04229782748833266,inform_symptoms
O pior é a dor de cabeça,O pior é a [dor de cabeça](SINTOMA),89,0.13885934192130278,inform_symptoms
Não é intensa aparenta ser por conta do nariz e garganta,Não é intensa aparenta ser por conta do nariz e [garganta](SINTOMA),37,0.11234300912815953,inform_symptoms
Meu corpo doi muito,Meu corpo doi muito,2,0.1841152378981039,others
Estou em casa com 04 pessoas,Estou em casa com 04 pessoas,90,0.2455187215723259,others
Que desde sábado estão sentido,Que desde sábado estão sentido,14,0.10884096582032121,others
Sintomas de covid,Sintomas de covid,9,0.0332683077398922,others
Gostaria de saber se posso tomar em casa mesmo uma medicação para aliviar a tosse,Gostaria de saber se posso tomar em casa mesmo uma medicação para aliviar a [tosse](SINTOMA),97,0.12575727609518372,inform_symptoms
Todas com,Todas com,88,0.22201347105617286,inform_symptoms
Não passa de 37,Não passa de 37,95,0.24556221149649038,inform_symptoms
Verifico todos os dias,Verifico todos os dias,75,0.13020438693952807,others
82 anos toma pra pressão,82 anos toma pra pressão,77,0.2124252601289921,others
Pressão alta,Pressão alta,42,0.5049240252176641,inform_symptoms
As outras não,As outras não,7,0.1454570026890596,others
O que  incomoda até o momento é  só a tosse,O que  incomoda até o momento é  só a [tosse](SINTOMA),94,0.10242479378678648,inform_symptoms
Todo os dias em confiro,Todo os dias em confiro,75,0.16727021554389132,others
Já estamos sim,Já estamos sim,14,0.3149632167172668,others
Queria algo para aliviar a tosse,Queria algo para aliviar a [tosse](SINTOMA),35,0.2547626131136065,inform_symptoms
Pode indicar?,Pode indicar?,19,0.24644821616139811,request_inform
Ainda não,Ainda não,32,0.11754587215831491,inform_symptoms
Só estamos tomando paracetamol,Só estamos tomando paracetamol,44,0.2737164072649211,inform_medicine
