txt,annotated_txt,label,distance,intent
Não pelo contrário estão ajudando,Não pelo contrário estão ajudando,7,0.33085320542895236,greeting
"Não posso tá lá , meu genrro é. Médico e vem aqui em casa, por isso não posso ir","Não posso tá lá , meu genrro é. Médico e vem aqui em casa, por isso não posso ir",73,0.33038919486044593,others
"Já , elas ver os jornais, são orientadas","Já , elas ver os jornais, são orientadas",19,0.4591093722795411,others
Não sabemos mais o que fazer,Não sabemos mais o que fazer,25,0.2809821402102669,others
Choro todos os dias!,Choro todos os dias!,16,0.3298625285040777,others
"Elas têm máscaras , falamos, mas aqui não tem os cuidados das autoridades de está colocando eles pra casa","Elas têm máscaras , falamos, mas aqui não tem os cuidados das autoridades de está colocando eles pra casa",37,0.4835071981183562,others
"Como assim doutora, cuidar de sí ?","Como assim doutora, cuidar de sí ?",6,0.37868683494068045,request_inform
"Triste, tenho medo de perder todos eles!","Triste, tenho medo de perder todos eles!",65,0.26253664511623165,others
"Essa semana vou passar 15 dias sem ver minha filha, mandei ela é meu genrro ficarem em casa porque o cunhado dela está com todos sintomas de covid","Essa semana vou passar 15 dias sem ver minha filha, mandei ela é meu genrro ficarem em casa porque o cunhado dela está com todos sintomas de covid",73,0.2717065541843856,others
Meu esposo já tem quase 60,Meu esposo já tem quase 60,78,0.22377868807271872,others
"Via, 2x por semana","Via, 2x por semana",3,0.3542068648910842,others
"Perdi um primo 46 anos Rompimento da aorta coronária , tento ser forte pois a esposa e o menino estão precisando de ajuda psicológica","Perdi um primo 46 anos Rompimento da aorta coronária , tento ser forte pois a esposa e o menino estão precisando de ajuda psicológica",73,0.4199752516722093,others
Eu preciso de um psicólogo pra eles O luto é patológico e o temor do Corona está acabando com eles,Eu preciso de um psicólogo pra eles O luto é patológico e o temor do Corona está acabando com eles,65,0.396710789738398,others
Estou orientando quanto o vírus por que a viúva é diabética,Estou orientando quanto o vírus por que a viúva é diabética,49,0.3897785029195764,request_inform
Estou aguardando vaga virtual com uma psicóloga pra eles,Estou aguardando vaga virtual com uma psicóloga pra eles,72,0.38955222912964793,others
Preciso de alguém pra ir na casa das minhas bichinhas,Preciso de alguém pra ir na casa das minhas bichinhas,29,0.2946096601061515,others
Sou técnica de enfermagem  Aguardando a um ano aposentadoria,Sou técnica de enfermagem  Aguardando a um ano aposentadoria,72,0.35437306973098026,others
Nossa família toda é assim!,Nossa família toda é assim!,78,0.3158572680202907,others
Gosta de ajudar outras pessoas,Gosta de ajudar outras pessoas,62,0.3439962104663178,request_inform
"Queria  a polícia pra dar uma orientação , possa ser que eles acreditem, pois já que não conhecem","Queria  a polícia pra dar uma orientação , possa ser que eles acreditem, pois já que não conhecem",62,0.4182396230398552,request_inform
Não! Porque eles se acostumaram com minha tia sendo a cabeça da família,Não! Porque eles se acostumaram com minha tia sendo a cabeça da família,29,0.47959233505853316,others
Sim! Sim,Sim! Sim,19,0.1736180105985914,others
"Se precisar financeiramente sim! Mas atitudes como levar a médico acompanhar, orienta pra procurar os serviços de saúde ""somos  nós""","Se precisar financeiramente sim! Mas atitudes como levar a médico acompanhar, orienta pra procurar os serviços de saúde ""somos  nós""",9,0.502492401435671,others
Ela ainda hoje leva os outros irmãos para os médicos. Ela acha que todos nós iremos ter que morrer ou de uma coisa ou de outra! Ela era da saúde,Ela ainda hoje leva os outros irmãos para os médicos. Ela acha que todos nós iremos ter que morrer ou de uma coisa ou de outra! Ela era da saúde,72,0.49489264020220214,others
É minha única esperança,É minha única esperança,80,0.30151245915716607,inform_symptoms
Ela é tão forte que é ela que abre a cova pra enterrar nossos mortos e acha natural e não chora,Ela é tão forte que é ela que abre a cova pra enterrar nossos mortos e acha natural e não chora,37,0.5558976078771144,others
Diz que assim mesmo a vida! Uns nascendo outros morrendo,Diz que assim mesmo a vida! Uns nascendo outros morrendo,56,0.46509916378314664,others
"São sutomos mesmo, por isso não tiro eles pra vir morar comigo, apenas faço adaptações pra que eles sintam se bem na casinha deles","São sutomos mesmo, por isso não tiro eles pra vir morar comigo, apenas faço adaptações pra que eles sintam se bem na casinha deles",37,0.4295392586741541,others
Faz sim! Mas eu temo perde los todos de uma vez! Eu amo meus idosos. Elas choram e vão buscar as outras pra passar lá na casa delas!,Faz sim! Mas eu temo perde los todos de uma vez! Eu amo meus idosos. Elas choram e vão buscar as outras pra passar lá na casa delas!,65,0.44305143358126187,others
Obrigada assim mesmo por a atenção e Jesus te lave com o sangue do cordeiro e te cubra de saúde,Obrigada assim mesmo por a atenção e Jesus te lave com o sangue do cordeiro e te cubra de saúde,67,0.441195126416732,greeting
Tem não! Foi difícil eu até fazer o controle no velório,Tem não! Foi difícil eu até fazer o controle no velório,44,0.4671402062656682,others
Fica com Deus! Thau!,Fica com Deus! Thau!,50,0.3383276626795434,greeting
Boa tarde!,Boa tarde!,52,0.13812249261824106,greeting
"Estou a 03 dias com febre e tosse seca, muitas dores nas costas","Estou a 03 dias com [febre](SINTOMA) e [tosse seca](SINTOMA), muitas dores nas costas",76,0.1996045652187881,inform_symptoms
Sim.,Sim.,19,0.20032165034498106,others
"Durante esse período de febre tomei Dipirona monoidratada, porém a febre vai e volta.","Durante esse período de [febre](SINTOMA) tomei Dipirona monoidratada, porém a [febre](SINTOMA) vai e volta.",53,0.3788366768368424,inform_medicine
"Um pouco, acho que por conta da tosse","Um pouco, acho que por conta da [tosse](SINTOMA)",59,0.34425231945346546,inform_symptoms
Só quando tusso,Só quando tusso,23,0.23540760080936962,others
O problema é encontrar um posto de Saúde funcionando,O problema é encontrar um posto de Saúde funcionando,21,0.39967679040968807,request_inform
Rua 922 casa 136 conjunto Ceará.,Rua 922 casa 136 conjunto Ceará.,10,0.5407705895573636,others
Tô saindo procurar recursos,Tô saindo procurar recursos,2,0.45542966524090644,others
Febre controlada com Dipirona 1g,[Febre](SINTOMA) controlada com Dipirona 1g,53,0.4648174637694671,inform_medicine
"Tosse, coisa e espirros controlados com Alexofedrin D.","[Tosse](SINTOMA), coisa e espirros controlados com Alexofedrin D.",33,0.4234755012282414,inform_symptoms
No sábado passado.,No sábado passado.,3,0.23167372849633694,others
Corisa*,Corisa*,12,0.21718085114239483,others
Sim!,Sim!,19,0.21883653221386212,others
"Não foi feito nenhum exame. O médico passou Dipirona 1g, se febre. Alexofedrin D, pra Corisa e espirros. Sekí xarope pra tosse. Pediu pra me manter em casa.","Não foi feito nenhum exame. O médico passou Dipirona 1g, se [febre](SINTOMA). Alexofedrin D, pra Corisa e [espirros](SINTOMA). Sekí xarope pra [tosse](SINTOMA). Pediu pra me manter em casa.",53,0.36784116165673997,inform_medicine
Todos esses sintomas consigo controlar com os medicamentos.,Todos esses sintomas consigo controlar com os medicamentos.,75,0.25258482958553785,inform_symptoms
Minha preocupação é ter uma pneumonia silenciosa.,Minha preocupação é ter uma [pneumonia](SINTOMA) silenciosa.,34,0.3311195252768304,inform_symptoms
Sim! Estou separado das outras pessoas da casa.,Sim! Estou separado das outras pessoas da casa.,29,0.3082123313877262,others
Ok. Entendí.,Ok. Entendí.,60,0.21015141358543177,greeting
Tou tomando Alexofedrin pros espirros e Corisa. É pra eu suspender?,Tou tomando Alexofedrin pros [espirros](SINTOMA) e Corisa. É pra eu suspender?,53,0.4099974576916363,inform_medicine
Voi recomendação médica.,Voi recomendação médica.,72,0.32895926924340324,others
Ótimo.,Ótimo.,43,0.3878850916572565,greeting
Obrigada!,Obrigada!,45,0.15911796565460046,greeting
"Sintomas hoje:  * dor de cabeça, mal estar estomacal e falta de apetite. * Dia 24/04, sentí os primeiros sintomas. Espirros e corisa. Dia 20, tive contato com covid positivado. * Fui ao médico. Receitou: -Dipirona 1g, se febre ou dor. -Seki, se tosse. -Alegra D, se espirros. * Não fiz nenhum teste.","Sintomas hoje:  * [dor de cabeça](SINTOMA), [mal estar](SINTOMA) estomacal e falta de apetite. * Dia 24/04, sentí os primeiros sintomas. [Espirros](SINTOMA) e corisa. Dia 20, tive contato com covid positivado. * Fui ao médico. Receitou: -Dipirona 1g, se [febre](SINTOMA) ou dor. -Seki, se [tosse](SINTOMA). -Alegra D, se [espirros](SINTOMA). * Não fiz nenhum teste.",30,0.2462257347598631,inform_symptoms
Desde ontem que me sinto mais ruim.,Desde ontem que me sinto mais ruim.,47,0.27596222655591784,inform_symptoms
"Falta de ar, não. E à noite, fico febril. Tou conseguindo controlar a febre com a Dipirona. É durante o dia, a temperatura é normal.","[Falta de ar](SINTOMA), não. E à noite, fico febril. Tou conseguindo controlar a [febre](SINTOMA) com a Dipirona. É durante o dia, a temperatura é normal.",30,0.2976058188238546,inform_symptoms
"Já cheguei a 38⁰. Essas últimas noites, 37,8⁰ e 37,9⁰.","Já cheguei a 38⁰. Essas últimas noites, 37,8⁰ e 37,9⁰.",36,0.23861499086232263,inform_symptoms
"Consigo me manter bem com a Dipirona. Mas hoje, tive dor de cabeça e mal estar. Uma gastura no estômago. Sem vontade de comer.","Consigo me manter bem com a Dipirona. Mas hoje, tive [dor de cabeça](SINTOMA) e [mal estar](SINTOMA). Uma gastura no estômago. Sem vontade de comer.",30,0.2832811205006426,inform_symptoms
Não.,Não.,58,0.18413301882027833,others
Entendí!,Entendí!,61,0.4134877645702826,others
Obrigado!,Obrigado!,45,0.15974803716557506,greeting
Boa noite!,Boa noite!,52,0.1497099482480987,greeting
Estou com alguns sintomas desde segunda e queria saber se são sintomas de covid,Estou com alguns sintomas desde segunda e queria saber se são sintomas de covid,75,0.23571415166861875,inform_symptoms
E como devo proceder,E como devo proceder,41,0.19454362312523799,request_inform
"Dor no corpo, dor nos olhos, sensação de febre, espirros bem esporádicos e sensação de cansaço","Dor no corpo, [dor nos olhos](SINTOMA), [sensação de febre](SINTOMA), [espirros](SINTOMA) bem esporádicos e sensação de [cansaço](SINTOMA)",15,0.17426485221033916,inform_symptoms
Hoje de manhã senti um pouco de falta de ar. Sinto uma das narinas entupidas,Hoje de manhã senti um pouco de [falta de ar](SINTOMA). Sinto uma das narinas entupidas,47,0.20761575062420534,inform_symptoms
Certo,Certo,60,0.2048395090798215,greeting
Tenho rinite e sinusite,Tenho rinite e [sinusite](SINTOMA),34,0.1277717919752719,inform_symptoms
Sinto como se o nariz tivesse entupido. Fui dar aula on-line hoje de manhã e me senti ofegante ao falar,Sinto como se o nariz tivesse entupido. Fui dar aula on-line hoje de manhã e me senti ofegante ao falar,33,0.2974038771601918,inform_symptoms
"Eu to com sensação de febre. Mas, não tenho termômetro em casa","Eu to com [sensação de febre](SINTOMA). Mas, não tenho termômetro em casa",44,0.21792541384462671,others
Tomei Tylenol ontem,Tomei Tylenol ontem,8,0.33348457843996326,inform_medicine
Hoje só tomei o antialérgico Alektos  Já vinha tomado ele desde antes do isolamento,Hoje só tomei o antialérgico Alektos  Já vinha tomado ele desde antes do isolamento,53,0.31976792220618977,inform_medicine
"Ontem me senti melhor com Tylenol. Mas, o efeito não durou muito","Ontem me senti melhor com Tylenol. Mas, o efeito não durou muito",47,0.34118286677523213,inform_symptoms
6/6 horas,6/6 horas,0,0.30351822197846945,others
"2, na verdade. Não tomei hoje ainda","2, na verdade. Não tomei hoje ainda",32,0.3503988286999412,others
Dor na nuca e nas costas bem acentuada. É um pouco de pigarro na garganta.. Eu tossi durante a aula,Dor na nuca e nas costas bem acentuada. É um pouco de pigarro na [garganta](SINTOMA).. Eu tossi durante a aula,63,0.25772235061651083,inform_symptoms
Um pouco só,Um pouco só,59,0.138695261152171,inform_symptoms
Muito leve,Muito leve,11,0.24785560393039707,others
"Como se eu tivesse dormido de mal jeito, machucado. Fica tensionada e dói quando mexo a cabeça","Como se eu tivesse dormido de mal jeito, machucado. Fica tensionada e dói quando mexo a cabeça",23,0.3740210757663899,others
É,É,43,0.27646686851727476,greeting
Nariz entupido é considerado sintoma de covid? Ou só a sensação de falta de ar?,[Nariz](SINTOMA) entupido é considerado sintoma de covid? Ou só a sensação de [falta de ar](SINTOMA)?,33,0.3464329874651557,inform_symptoms
"Sim. Como eu tenho alergia a muitas coisas, penso que pode ser uma crise alérgica","Sim. Como eu tenho [alergia](SINTOMA) a muitas coisas, penso que pode ser uma crise alérgica",14,0.3264029691955772,inform_symptoms
Só fico preocupada em relação aos medicamentos,Só fico preocupada em relação aos medicamentos,14,0.290084833830654,inform_symptoms
Quais posso tomar para melhorar a dor e a obstrução nasal,Quais posso tomar para melhorar a dor e a obstrução nasal,24,0.28794708018319615,request_inform
Tylenol ou paracetamol,Tylenol ou paracetamol,40,0.23295709969136058,inform_medicine
No nariz uso Neosoro,No nariz uso Neosoro,1,0.30819251009428006,inform_symptoms
"Tava usando Nasonex, mas a alergologista disse que eu parasse e tomasse o Alektos","Tava usando Nasonex, mas a alergologista disse que eu parasse e tomasse o Alektos",72,0.3246130662240735,others
Posso retomar o uso do Alektos? Me sinto bem quando uso,Posso retomar o uso do Alektos? Me sinto bem quando uso,24,0.30335117849850823,request_inform
Não costumo ter crise alérgica,Não costumo ter crise alérgica,34,0.25193678085928606,inform_symptoms
Eu tenho Maresis aqui. Pode ser ele?,Eu tenho Maresis aqui. Pode ser ele?,24,0.42907012891366614,request_inform
Ou soro mesmo?,Ou soro mesmo?,6,0.23930612486667013,request_inform
Ok,Ok,60,0.1427720444851711,greeting
Não. Ficarei me observando,Não. Ficarei me observando,32,0.32830277006200204,others
Brigadaa,Brigadaa,18,0.412321519743051,others
Falta de apetite perda do alfato labios e boca seca boca amarga,Falta de apetite perda do alfato labios e [boca seca boca amarga](SINTOMA),26,0.3153124250518411,inform_symptoms
Dor não sei se é nas costas a pressa que dá é na costela   Dificuldade na respiração    Falta de apetite  Tosse  Náuseas  Congestão nasal nariz entupido,Dor não sei se é nas costas a pressa que dá é na costela   Dificuldade na respiração    Falta de apetite  Tosse  Náuseas  [Congestão nasal](SINTOMA) [nariz](SINTOMA) entupido,15,0.2602526493269578,inform_symptoms
Lábios secos boca seca,Lábios secos [boca seca](SINTOMA),1,0.3543097975971744,inform_symptoms
Entalo na garganta e dor no estomago,Entalo na [garganta](SINTOMA) e dor no estomago,46,0.23009759910165362,inform_symptoms
Respiração pra dentro profunda e solta o pouco não sei explicar as vezes tenho muito ar outra vezes pouca,Respiração pra dentro profunda e solta o pouco não sei explicar as vezes tenho muito ar outra vezes pouca,28,0.321969268809182,inform_symptoms
Da vontade de tosse e eu respiro pela boca pra voltar a respirar normal,Da vontade de [tosse](SINTOMA) e eu respiro pela boca pra voltar a respirar normal,28,0.2701425796311354,inform_symptoms
Já estou a 18 dias,Já estou a 18 dias,16,0.1763841596015182,others
Tá,Tá,43,0.24695255911397818,greeting
"Ola, boa noite!","Ola, boa noite!",52,0.09149109458235305,greeting
"Os sintomas que venho sentido hj é dor de cabeca, nariz entupido e desde ontem venho sentindo dor de barriga, tudo que como vem me dando dor de barrigas","Os sintomas que venho sentido hj é dor de cabeca, nariz entupido e desde ontem venho sentindo [dor de](SINTOMA) barriga, tudo que como vem me dando dor de barrigas",30,0.1893210057072745,inform_symptoms
Barriga*,Barriga*,12,0.1908555815352312,others
"A gripe vai fzr duas semanas, no início me deu febre e dores no corpo, hj não sinto mais febre e nem dor no corpo, mas dar um pouco de dor de cabeça e ontem comecei a ter dor de barriga.","A gripe vai fzr duas semanas, no início me deu [febre](SINTOMA) e dores no corpo, hj não sinto mais [febre](SINTOMA) e nem [dor](SINTOMA) no corpo, mas dar um pouco de [dor de cabeça](SINTOMA) e ontem comecei a ter [dor de barriga](SINTOMA).",30,0.17809827880315587,inform_symptoms
Tá bom Dra.,Tá bom Dra.,61,0.46601020077505184,others
Detalhe eu to sem o olfato e paladar.,Detalhe eu to sem o olfato e paladar.,26,0.2469050518203889,inform_symptoms
Entendi.,Entendi.,61,0.383709577208182,others
Ficarei me hidratando e seguirei suas orientações.,Ficarei me hidratando e seguirei suas orientações.,37,0.491232745600663,others
Somente isso mesmo.,Somente isso mesmo.,56,0.27489576153673745,others
Estou sentindo um pouco de falta de ar,Estou sentindo um pouco de [falta de ar](SINTOMA),27,0.1264411523350647,inform_symptoms
E moro sozinha,E moro sozinha,80,0.2668993417657737,inform_symptoms
Só falta de ar,Só [falta de ar](SINTOMA),27,0.17436935660618458,inform_symptoms
Repouso,Repouso,18,0.36139588319187055,others
Não. Só o coração acelerado,Não. Só o coração acelerado,70,0.46896576740181406,others
Nao,Nao,58,0.1870958021481126,others
Até agora não coloquei o termômetro agora,Até agora não coloquei o termômetro agora,44,0.203487456143031,others
Como tô chorando o nariz fica ruim. Pq tenho renite,Como tô chorando o nariz fica ruim. Pq tenho renite,1,0.28736488023769335,inform_symptoms
E a falta de ar??,E a [falta de ar](SINTOMA)??,27,0.2257791410277723,inform_symptoms
Como faço?,Como faço?,41,0.1692299989672057,request_inform
Só o coração acelerado,Só o coração acelerado,31,0.4413538444566918,inform_symptoms
Tem algum exercício para a falta de ar?,Tem algum exercício para a [falta de ar](SINTOMA)?,27,0.26223321395315025,inform_symptoms
Tá bom,Tá bom,43,0.25082229031703274,greeting
Tô sozinha,Tô sozinha,79,0.29023961136562937,others
Tô preocupada,Tô preocupada,18,0.314314980870829,others
Por favor,Por favor,43,0.3408412593465968,greeting
Ta bem,Ta bem,60,0.1371180273029463,greeting
É pelo whatsapp tbm?,É pelo whatsapp tbm?,6,0.2980481516903839,request_inform
Boa noite Dr. Estou com crise de ansiedade. Coração acelerado. Falta de ar,Boa noite Dr. Estou com crise de [ansiedade](SINTOMA). Coração acelerado. [Falta de ar](SINTOMA),14,0.2882045608467161,inform_symptoms
Como posso melhorar,Como posso melhorar,74,0.21151321412192325,others
Nunca fiquei com falta de ar,Nunca fiquei com [falta de ar](SINTOMA),27,0.1695199269272588,inform_symptoms
E uma vez até minha pressao subiu,E uma vez até minha pressao subiu,80,0.3019804685200096,inform_symptoms
O coração acelerado desde ontem. Mas a falta de ar hj,O coração acelerado desde ontem. Mas a [falta de ar](SINTOMA) hj,47,0.3496745829732003,inform_symptoms
Sozinha,Sozinha,43,0.3231252786067974,greeting
Estou conseguindo treinar estudar ontem fiz tudo,Estou conseguindo treinar estudar ontem fiz tudo,8,0.2923961167300355,inform_medicine
Hj não fiz nada,Hj não fiz nada,32,0.20019015514256544,others
Estou sozinha em casa. Estou estudando muito pouco.. treino pelo menos umas 3x na semana.,Estou sozinha em casa. Estou estudando muito pouco.. treino pelo menos umas 3x na semana.,29,0.26835121236186066,others
Mas hj meu coração tá muito acelerado,Mas hj meu coração tá muito acelerado,66,0.26296123496369184,others
Não posso tomar medicação alguma sou alérgica,Não posso tomar medicação alguma sou alérgica,24,0.2551965440099835,request_inform
Nunca,Nunca,58,0.19584101883705118,others
Tenho medo,Tenho medo,65,0.17980530088042634,others
Já q sou alérgica,Já q sou alérgica,34,0.2876946051520842,inform_symptoms
E essa falta de ar? Tem algum exercício,E essa [falta de ar](SINTOMA)? Tem algum exercício,27,0.23327586323754368,inform_symptoms
O coração acelerado,O coração acelerado,17,0.4743634718420119,inform_symptoms
Que médico??,Que médico??,41,0.24374140558980628,request_inform
Tá bem,Tá bem,60,0.137117929211948,greeting
E como eu faço agora p pelo menos dormir,E como eu faço agora p pelo menos dormir,80,0.2646273580717101,inform_symptoms
Se poder me indicar agradeço,Se poder me indicar agradeço,57,0.3101410566106204,others
Eu sei,Eu sei,61,0.24478922410137038,others
Qual o nome do médico??,Qual o nome do médico??,72,0.2665577621648423,others
E p hj o q vc me indica?,E p hj o q vc me indica?,41,0.30250209550466667,request_inform
Tá bem. Vou tentar!!,Tá bem. Vou tentar!!,60,0.27055881207880916,greeting
Vai ser difícil é ter vaga né,Vai ser difícil é ter vaga né,80,0.32367184872210275,inform_symptoms
Nessa época,Nessa época,56,0.2508157358393237,others
Obrigada. Não não!! Vou tentar fazer o q vc falou,Obrigada. Não não!! Vou tentar fazer o q vc falou,7,0.28304274762952775,greeting
Ainda sinto um pouco de falta de ar e taquicardia,Ainda sinto um pouco de [falta de ar](SINTOMA) e [taquicardia](SINTOMA),27,0.21195974427996667,inform_symptoms
Desde de ontem,Desde de ontem,8,0.23253250577186013,inform_medicine
Nenhuma febre,Nenhuma [febre](SINTOMA),39,0.14649436536778526,inform_symptoms
Não fui ao médico,Não fui ao médico,32,0.15944272600004672,others
Moro sozinha,Moro sozinha,61,0.2751464053131907,others
Não é grande só q sinto dificuldade o q não é normalmente,Não é grande só q sinto dificuldade o q não é normalmente,14,0.37281560004434033,inform_symptoms
Respiro com mais facilidade,Respiro com mais facilidade,28,0.25885166099202905,inform_symptoms
E tem a taquicardia,E tem a [taquicardia](SINTOMA),38,0.2704311991598344,inform_symptoms
Tá bem. Mas as upas estão lotadas,Tá bem. Mas as upas estão lotadas,66,0.43537097724250406,others
"Bom, eu não tenho certeza se estive realmente em contato com pessoas infectadas, mas veio uma amiga minha e ela relatou que o irmão dela (21 anos) e o pai (acima de 30 anos), estavam sentindo febre a exatas duas semanas, febre direto.  E essa minha amiga não apresentou sintomas, pelo menos não no dia que ela veio.  Será que por mais que eu tenha ""entrado"" em contato eu deveria fazer um teste pra saber?!","Bom, eu não tenho certeza se estive realmente em contato com pessoas infectadas, mas veio uma amiga minha e ela relatou que o irmão dela (21 anos) e o pai (acima de 30 anos), estavam sentindo [febre](SINTOMA) a exatas duas semanas, [febre](SINTOMA) direto.  E essa minha amiga não apresentou sintomas, pelo menos não no dia que ela veio.  Será que por mais que eu tenha ""entrado"" em contato eu deveria fazer um teste pra saber?!",73,0.3304429666257187,others
Raramente fico doente,Raramente fico doente,48,0.22271323493352368,inform_symptoms
Então digamos que tenho uma imunidade boa,Então digamos que tenho uma imunidade boa,74,0.3937845507090192,others
"Isso também influencia em eu ser ""imune"" aos sintomas do covid 19","Isso também influencia em eu ser ""imune"" aos sintomas do covid 19",49,0.2817705428079762,request_inform
"Mas dentro dessa situação, será que posso ser contraído o vírus?  Ou pode ser que eles tenham pegado uma virose, alguma hipótese?","Mas dentro dessa situação, será que posso ser contraído o vírus?  Ou pode ser que eles tenham pegado uma virose, alguma hipótese?",24,0.34645941140022296,request_inform
Então apenas em instituições particulares posso realizar esse teste?,Então apenas em instituições particulares posso realizar esse teste?,51,0.2731354295828282,request_inform
Nem nos postos de saúde? De bairro,Nem nos postos de saúde? De bairro,2,0.4001750090193418,others
"No momento não, já que essa minha amiga veio a 2 dias atrás, então melhor esperar um pouco mais pra ver se aparece alguns sintoma, correto?","No momento não, já que essa minha amiga veio a 2 dias atrás, então melhor esperar um pouco mais pra ver se aparece alguns sintoma, correto?",75,0.3094165024880875,inform_symptoms
Até agora está tudo bem. Vou esperar mais uns dias e qualquer coisa dou um retorno aqui pra vocês!,Até agora está tudo bem. Vou esperar mais uns dias e qualquer coisa dou um retorno aqui pra vocês!,37,0.3981872782012873,others
"Mas muito obrigado, e agradeço também pelo trabalho que vocês vem realizando!","Mas muito obrigado, e agradeço também pelo trabalho que vocês vem realizando!",67,0.3248632946846325,greeting
De atendimento via whatsapp,De atendimento via whatsapp,57,0.4332307279230657,others
Por mais que as pessoas não levem a sério a questão do isolamento social,Por mais que as pessoas não levem a sério a questão do isolamento social,37,0.45334843693220517,others
O trabalho de vocês ajudam muito! Vocês são demais!,O trabalho de vocês ajudam muito! Vocês são demais!,11,0.44307540156989766,others
Oi,Oi,43,0.2747439224769873,greeting
Gostaria de saber qual remédio melhor pra tomar com esses sintomas,Gostaria de saber qual remédio melhor pra tomar com esses sintomas,62,0.23346169282105722,request_inform
E se é necessário ir a alguma unidade,E se é necessário ir a alguma unidade,80,0.311309595703096,inform_symptoms
De pronto atendimento,De pronto atendimento,22,0.4196947201365021,inform_medicine
Febre somente durante a noite durante esses dois dias,[Febre](SINTOMA) somente durante a noite durante esses dois dias,76,0.28209751484600265,inform_symptoms
Falta de ar,[Falta de ar](SINTOMA),27,0.16363221010830153,inform_symptoms
Dor de cabeça intensa,[Dor de cabeça](SINTOMA) intensa,46,0.18782103235025238,inform_symptoms
O pior é a dor de cabeça,O pior é a [dor de cabeça](SINTOMA),46,0.18383285992200915,inform_symptoms
Não é intensa aparenta ser por conta do nariz e garganta,Não é intensa aparenta ser por conta do nariz e [garganta](SINTOMA),1,0.27571667824469903,inform_symptoms
Arritmia,[Arritmia](SINTOMA),22,0.41439072614727124,inform_medicine
Meu corpo doi muito,Meu corpo doi muito,11,0.2374787488196758,others
Estou em casa com 04 pessoas,Estou em casa com 04 pessoas,29,0.21089574689280333,others
Que desde sábado estão sentido,Que desde sábado estão sentido,3,0.3067185339162728,others
Sintomas de covid,Sintomas de covid,49,0.2852689536189075,request_inform
Gostaria de saber se posso tomar em casa mesmo uma medicação para aliviar a tosse,Gostaria de saber se posso tomar em casa mesmo uma medicação para aliviar a [tosse](SINTOMA),62,0.2425840327978802,request_inform
Todas com,Todas com,43,0.2689462033245039,greeting
Gripe,Gripe,18,0.3145939919897388,others
Tosse,[Tosse](SINTOMA),18,0.2914436255674612,others
Febril,[Febril](SINTOMA),13,0.335369249087894,inform_symptoms
Não passa de 37,Não passa de 37,20,0.2457474985368271,others
Verifico todos os dias,Verifico todos os dias,16,0.26021829886307235,others
82 anos toma pra pressão,82 anos toma pra pressão,77,0.44051442616063585,others
64 também,64 também,0,0.45936569758101997,others
Pressão alta,Pressão alta,11,0.41027090485245354,others
