txt,label,distance,intent
"Não, não",30,0.08710525792811441,inform_symptoms
Febre que vai e volta Dor de cabeça intensa Dor de garganta Incômodo no peito aumentando aos poucos,86,0.06540861869358716,inform_symptoms
Desde sexta passada e há dois dias os incômodos no peito,7,0.17194025587227302,inform
"Travessa Grande Otelo, 34, Vila-velha 2",39,0.25530875871807424,inform_medicine
O bebê,60,0.13585218677896016,request_inform
1 ano e 6 meses,39,0.1791101278757702,inform_medicine
"Ontem sentiu febre e estava com a respiração mais profunda, mas hoje não apresentou nenhum sintoma",49,0.11773823050702426,inform_symptoms
Febre ontem,28,0.389626512073005,inform_symptoms
Eu,32,0.05522208762305936,inform_symptoms
"Febre ( que já passou) Tosse Espirro Dor de cabeça E cansaso intenso, mesmo em pequenas coisas q faço rotineiramente, exemplo o mingual do bebê.  Comecei a senti desde quinta passada. E o cansaso há 4 dias",5,0.07724888522336582,inform_symptoms
Obg!,12,0.19796655424889809,greeting
Ontem na hora de dormir tive a sensação de falta de ar.,87,0.10935494631688569,inform_symptoms
"A minha garganta não dói, mas tá grossa pra passar o ar., tenho que ficar puxando o ar as vezes.",89,0.1403755555793933,inform_symptoms
Sim.,61,0.043876691842602455,inform
É o meu nariz entupido.,82,0.15723711258588002,inform_symptoms
"A noite, agora sensação de estar com febre e no termômetro  não dá.",5,0.13153587308202375,inform_symptoms
A noite.,84,0.2170986716023744,inform_symptoms
É os olhos ardendo.,7,0.1575970212932014,inform
Fico no quintal porque eu tenho uma filha de 2 anos e fica me chamando.,59,0.16042481526620367,inform_symptoms
Só a noite que eu paro e puxo um pouco o ar.,5,0.12865086382236135,inform_symptoms
"Ontem de manhã eu fui e passei mal ,a minha pressão baixou porque eu estava com muita dor nas costas.",24,0.16851452028822966,inform
Ao posto da Parangaba.,38,0.27637763125538406,inform
Dipirona e azitromicina.,4,0.12544566563897375,inform_medicine
Azitromicina durante 5 dias .,55,0.19211896928341377,inform_medicine
"Tem que tomar direto ,mesmo que não esteja doendo muito.",75,0.12027615688013549,inform
Eu passo o dia de luvas e mascara. Tem risco de contaminação? As vezes preciso abrir a geladeira. Quando uso o vaso sanitário limpo com água sanitária.,77,0.1055889414657144,inform_symptoms
"Desde dia 28/04 comecei a sentir uma dor intensa no corpo, e dia 29/04 junto com a dor no corpo estava sentindo uma moleza, hoje ao acordar comecei a sentir dor de garganta apresentando algumas bolhas amareladas e febre de 38.7.",77,0.1288883464268874,inform_symptoms
"Sinto um piado no peito e começo a tossir, e sinto uma leve dor de cabeça a cima dos olhos",50,0.11299505901139673,inform_symptoms
E quando espirro doe a garganta e o ouvido,4,0.16850410964878926,inform_medicine
Posso tomar azitromicina? Por conta da garganta,3,0.19386953888904102,request_inform
"Não, obrigada",16,0.16268598609136242,inform_symptoms
Obrigada.,76,0.04296014810548121,inform_medicine
Bom o que tem me precupado em uma febre que dar eu tomo medicamento passa daqui a pouco volta,89,0.12812801057128842,inform_symptoms
Tem hs que parece que tem algo na minha garganta,75,0.11254338957663679,inform
Dificultando a passagem do ar,47,0.26556944444001995,request_inform
Olha ao todo faz 10 dias,55,0.23129561650951957,inform_medicine
Nariz escorrendo moleza,28,0.41441355599033236,inform_symptoms
A febre e a fadiga mais encomoda,84,0.26339555656223845,inform_symptoms
Moleza no corpo,26,0.13308095344155446,inform_symptoms
Fico muito cansada,10,0.1328424464494251,inform_symptoms
Respirando com dificuldade,66,0.0737043779476022,request_inform
Antialergico e melhorou,4,0.017713823210600776,inform_medicine
Mas ta mais fraco,44,0.17891081958058763,inform
Mas eu sinto que nao respiro como antes,75,0.1303241721280387,inform
Com a mesma facilidade,66,0.20040475709945083,request_inform
Faz uns 4 a 5 dias,39,0.2803424617199064,inform_medicine
Uma divida,54,0.13744582867695943,inform_medicine
É vdd,19,0.0746832599508439,inform
Eu nao tenho nenhuma condição de me isolar do meu filho de 5 anos,87,0.1307125209850757,inform_symptoms
O que to evitando é beija-lo,89,0.11487453417007709,inform_symptoms
Em casa,46,0.09148133293821292,request_inform
Ok!,88,0.09922264206714693,greeting
Deus a abencoe,58,0.17621995719094996,greeting
A 5 dias estou com dor de barriga e diareia,50,0.13646052799774955,inform_symptoms
É como uma colica forte no pé da bariga ai vou no banheiro e faco um pouco de coco ai alivia,77,0.13864908105764995,inform_symptoms
Hoje estou sentido um pouco na testa,37,0.21965261841117412,inform_symptoms
Bem pouquinho,18,0.06625801910398355,inform
Hoje que aumentou,75,0.1263706372803476,inform
Parece,42,0.31840906496069066,inform
N,72,0.07011155088323628,inform_symptoms
N entrndi,72,0.0701115508832364,inform_symptoms
Ta certo,14,0.16210875674955683,greeting
Gracas a Deus,58,0.17621995719094996,greeting
Ta Tendo essa virose?,14,0.29293985680696333,greeting
Deus abencoe,58,0.11217570478014827,greeting
E o proteja,4,0.10402870685946697,inform_medicine
Sim obg,22,0.20626462469513973,inform
"Tenho crises de ansiedade, estava com garganta inflamada e por conta disso sempre que vejo algo referente ao covid-19 bate logo uma falta de ar.",77,0.08073635199492057,inform_symptoms
Passo o dia todo com respiração normal mas quando bate a noite e esculto algo referente ao covid-19 bate uma falta de ar.,9,0.09699101723148029,inform_symptoms
Persiste*,21,0.01699307224358615,inform
Consigo sim.,61,0.04387669094458846,inform
Já tentei largar o café em troca bebia chá mas passava o dia todo com dor de cabeça.,9,0.10868157977598025,inform_symptoms
3Manhã 2tarde e 1noite.kk,4,0.017713823673192297,inform_medicine
Geralmente a noite.,84,0.2170986736729449,inform_symptoms
Vcs poderia passar o seu contato para possível consultas ou o endereço da sua clínica??,60,0.1489278610307172,request_inform
"Okay, então.",76,0.1363094013826187,inform_medicine
Senti meu rosto pegando fogo,82,0.21635884595358368,inform_symptoms
Coloquei o termômetro e Deu 38.3,64,0.2591790602631221,inform
Isso agora 19:51,36,0.2521339705888519,inform
Entrei em contato aqui mas não tinha ninguém disponível,16,0.1155953004920024,inform_symptoms
"Mas, o medo de sair é grande",77,0.13084326213979702,inform_symptoms
Pois é,19,0.16782809542872446,inform
Fico mais morgadinha,10,0.11030539795311367,inform_symptoms
Agora hoje deu 38.3,64,0.1967641003443391,inform
Hoje faz 7 dias,55,0.19995985637508706,inform_medicine
Garganta seca,8,0.4209647616335226,inform
Ontem e hoje ela ficou com mais frequência,15,0.1605852472505911,inform_symptoms
Estou fazendo isso,45,0.08047403849578794,inform
Num é isso,45,0.18893429736649814,inform
"Porém, quando usei o termômetro deu 38.3",64,0.23636943043931813,inform
"Dra, existe algo para essas dor de cabeça, Principalemte atrás dos 9lhos",56,0.1458577959866999,inform_symptoms
Olhos *,21,0.19282929894774636,inform
A quintura do rosto,47,0.2118394735618614,request_inform
Esse que tenho aqui foi comprado na pague menos,75,0.13068780260910506,inform
Pq minha mãe até me perguntou,62,0.17068689980686913,inform_symptoms
Será se pode ser dengue ?,34,0.16327353318105076,request_inform
Só se sentir febre ou dor,53,0.22111657393478978,inform_symptoms
Acho que segura mais,75,0.14759265691396695,inform
No momento é errado ?,48,0.18375340944902785,request_inform
Entendi sim,22,0.03504680258227921,inform
E não acuse No termômetro,5,0.1804944641225159,inform_symptoms
Posso tomar?,3,0.06977507467449873,request_inform
Sem falar que fico mais ainda sem disposição,13,0.18448061446362285,inform_symptoms
Sem tomar é mais fácil de identificar a febre se ela ainda insisti,56,0.13011341804594856,inform_symptoms
É mais ou menos isso que estou,75,0.08972849868550481,inform
Só não apareceu manchas,63,0.08914336323590377,inform
"Pelo menos que vi, não",75,0.12461992646185494,inform
Isso é bom ?,19,0.1746693081669738,inform
Tudo bem,57,0.05980327710538125,greeting
Onriagda pela atenção,1,0.09981631743296882,greeting
Ser a confiável?,84,0.2632950326092428,inform_symptoms
Ficar aqui me monitorando,31,0.18118964561370487,request_inform
Sobre a febre quero entender,42,0.2576944568408326,inform
Tem que ser uma febre que persista 2 dias direto tipo a cada 6 horas,75,0.14562624924153345,inform
Tô desesperada já,28,0.30562295698047515,inform_symptoms
Somente uma leve irritação na garganta,37,0.2167376765381238,inform_symptoms
Somente isso,45,0.08047403796877328,inform
Nao,0,0.08284038521221893,inform_symptoms
Mais quando eu vou ao banheiro eu fico cansada,6,0.15221294057873636,inform_symptoms
Quando eu deito relaxo,32,0.20639675739691998,inform_symptoms
Foi hj,73,0.10531715540056619,inform
Só quando eu mim levanto,6,0.1797870994306584,inform_symptoms
Caso eu vou ao banheiro,6,0.21854651941932124,inform_symptoms
Aí eu sinto o cansaço,32,0.13939566764774214,inform_symptoms
Já sim,22,0.2008666264484149,inform
Eu tenho,32,0.05522208762305947,inform_symptoms
Em mudança de clima,43,0.1709741249659712,inform_symptoms
E acompanhado com inflamação da garganta,15,0.20399286351803658,inform_symptoms
Mais hj não sinto nada na garganta,53,0.1614601824205495,inform_symptoms
Somente o cansaço,60,0.13585218688097855,request_inform
Que por sinal está leve,75,0.09640113711410025,inform
Mais já estou com febre,74,0.1792306454406517,inform_symptoms
É menos,19,0.16067164632563036,inform
No momento estou conseguindo,85,0.18276159794976865,inform
Só antialérgico,63,0.04368331771913869,inform
Com aerossol,66,0.07370437744364111,request_inform
"Não,só o dipirona",60,0.13585218688097855,request_inform
Só quem mim passa medicação é o clínico mesmo,19,0.16474024271982135,inform
Quando fico doente,10,0.13609250923048133,inform_symptoms
"Tive febre ontem, tomei paracetamol é fui deitar hoje já amanheci sem febre",28,0.2217526363544522,inform_symptoms
Não usei termômetro,30,0.02974295188878029,inform_symptoms
Com paracetamol e descansando,20,0.09696858710122025,inform_medicine
Estava muito quente,40,0.20087751164217726,greeting
E repouso,4,0.017713823673192186,inform_medicine
Não consegue ficar sentado,30,0.1165279518956609,inform_symptoms
Só deitado,63,0.04368331771913869,inform
"Entrei em contato com esse número no dia 25/04 e ele tava com tosse, dor de cabeça, dor de cabeça, dor na garganta, dor no corpo e cansado.",86,0.09946393661259978,inform_symptoms
Isso,45,0.08047403796877317,inform
Tá com dor nas costas,83,0.12934167201937485,inform_symptoms
Não terminou de comer,56,0.1380515892818529,inform_symptoms
Disse que tá cansado,75,0.1589181849232132,inform
Ele diz que não aguenta ficar sentado,75,0.1551419244191239,inform
Falta de ar,41,0.0484184428804213,inform_symptoms
Mas não conseguiu terminar o pratp,16,0.12120894022253415,inform_symptoms
Não pode ser o SAMU?,34,0.10947526177959876,request_inform
Estou sem paladar sem ofalto agora deu 37.6 temperatura,13,0.21092835891388317,inform_symptoms
Não sinto falta de ar,41,0.05306159470381688,inform_symptoms
Ta com 3 dias tosse corpo dolorido olhos ardendo sem paladar sem olfato,13,0.1691195980991751,inform_symptoms
Avenida contorno oeste 1310 Bairro conjunto esperança,8,0.25790969398949537,inform
Boa noite.,80,0.10817404597782299,greeting
"Recentemente estava limpando minha caixa de água o sol estava muito forte e acabei pegando um sereno, dia seguinte amanheci com a garganta inflamada tomei um medicamento fiquei bom da garganta mas estou com um pouco de catarro e falta de ar.",50,0.08614920132001658,inform_symptoms
Nariz entupido muito pouco e tosse cheia pela manhã mas já passou.,15,0.18541599227430428,inform_symptoms
Não q eu saiba,32,0.20569597784910054,inform_symptoms
Tem hora q eu respiro normal + tem outra q é tipo um entalo.,25,0.222530414013977,inform
Como se não conseguisse puxa o ar todo.,81,0.09681208440000033,inform_symptoms
Pois tenho uma esposa gestante em casa.,46,0.17405020925057002,request_inform
Desde ontem eu sinto pouco de desconforto com minha respiração,24,0.16924129516311692,inform
Ágora a tarde dor de cabeça,86,0.13002961890450293,inform_symptoms
"Sim, tomo losartan todos os dias",7,0.21481871351746162,inform
"E sou ansioso e tomo fluoxetina 40mg, mas esse incômodo na minha respiração é diferente das crises q tenho de ansiedade",9,0.10762799770097409,inform_symptoms
Todos os días pela manhã,7,0.21011895493340849,inform
"Eu tenho saído apenas para super e vou sempre protegido, mas não sei",24,0.15405871867677134,inform
"Sim, me cansei um pouco, mas consigo sim",61,0.12219720593836048,inform
"Ate agora To fazendo rotina normal, mas me cansei mais um pouco a subir a escada e fui arrumar minha cama e passar aspirador nos quartos e cansei",5,0.11436614106911569,inform_symptoms
"Só esse incômodo na respiração, dor no tórax e hj a tarde for de cabeça",5,0.14447616614283887,inform_symptoms
Muito pouco enjoo,40,0.03526944524662656,greeting
Uma pressão,54,0.13744582867695943,inform_medicine
No torax,85,0.1299840607663536,inform
Tenho todo cuidado,42,0.2786526752090218,inform
"Mas infelizmente, espero q seja mais uma crise de ansiedade",77,0.14412411191216756,inform_symptoms
Me acalma,31,0.11445949141079315,request_inform
No momento Nao,85,0.2827771538096041,inform
Obg pelo atendimento,28,0.3808518125657775,inform_symptoms
"Comecei com garganta aí tomei nimesulide,depois dias com o nariz congestionado logo depois dores nas costas",74,0.2309733527895811,inform_symptoms
Minha preocupação é só a dor nas costas que parece estar inflamada,75,0.1421079914828418,inform
Posso continuar tomando o flamador cetoprofeno?,48,0.23156995009120718,request_inform
"Só minha filha que se queixou da garganta,mas ficou chupando pastilhas passou",9,0.1376026525056382,inform_symptoms
Posso estar com covid??,74,0.2352338606484905,inform_symptoms
Não sei se tem haver mais tenho arrotado bastante,53,0.1629791473169837,inform_symptoms
Covid dá dor nas costas também?,83,0.13737219647703747,inform_symptoms
Boa noite Bárbara.,80,0.16313722561245303,greeting
"Sou acadêmica de enfermagem, e estou n 9 período (estágio) na sexta tomei a vacina da gripe, n sábado já acordei indisposta a noite tive 38 de febre e a tosse começou aparentemente uma tosse seca, acompanhada de dor no corpo coriza e dor de cabeça",50,0.08453449990202833,inform_symptoms
Isso persiste até hj porém a tosse está diferente e como se eu estivesse com muita secreção mas não sai a dor de cabeça é constante e uma pressão nos olhos acompanhada de dor de ouvido e desde ontem diarreia,9,0.06177840250072408,inform_symptoms
Estava controlando com dipirona e banho,66,0.09912462689468182,request_inform
O que tá incomodando mais ainda é a pressão n ouvido e na cabeça com dor n corpo a tosse geralmente é a noite quando vou dormir,9,0.12820863739854538,inform_symptoms
Amanhã completa 8 dias,55,0.187648652909427,inform_medicine
Segunda n e nem terça e quarta,4,0.19111686046893583,inform_medicine
"Só muita dor de cabeça, diarreia e dor n corpo com tosse",86,0.10614975862424736,inform_symptoms
Não fui ao hospital pq sei do números de casos e tenho medo de ser só uma gripe e acabar correndo risco,9,0.10476211987517703,inform_symptoms
Eles fazem o teste?,60,0.19251058748677086,request_inform
Amanhã não pq é sábado estão fechados,19,0.18718947098711347,inform
Fica n bairro parque dois irmão,8,0.42090753056800123,inform
Pode ser sim obrigada.,34,0.20204854460836508,request_inform
Tudo bem.,57,0.10752054908581887,greeting
Então no caso de contaminação esses sintomas duram um período de 7 a 14 dias?,87,0.10512022908759822,inform_symptoms
Vou procurar o posto de saúde.,43,0.16174958632167724,inform_symptoms
Não só isso mesmo,63,0.10500577909089615,inform
"Espirros, nariz entupido, perda de paladar e olfato, dor no corpo e arrepios",50,0.13611497811644357,inform_symptoms
Tem 5 dias,25,0.1928482281832411,inform
"Não,  obrigada!",12,0.16636486621930235,greeting
Há 4 dias,55,0.09915253343466135,inform_medicine
"Não é todo instante, mas quando começa dura uns  2 minutos direto",16,0.14282111601413294,inform_symptoms
tosse*,21,0.01699307224358615,inform
Paracetamol e chá,20,0.12800615092100065,inform_medicine
Só que aqui não tinha termômetro pra medir,16,0.11345774620411109,inform_symptoms
Normalmente é mais à noite,19,0.17375087598425665,inform
Dor no corpo e falta de ar continuam,50,0.12768924512961166,inform_symptoms
E não tô conseguindo sentir bem o gosto das coisas,49,0.12290552528509757,inform_symptoms
Não sei dizer porque eu não tô saindo de casa,16,0.12877983327430131,inform_symptoms
Piora quando eu tô sentada,6,0.21535900848549283,inform_symptoms
Ou quando subo escadas,78,0.20311386087796057,request_inform
"Não sei dizer se é respiratório, mas eles dificultam a minha respiração as vezes",16,0.12174098586230764,inform_symptoms
"Rinite, sinusite, adenóide",76,0.16343746167742867,inform_medicine
"Não, acho q não",30,0.13675356902642044,inform_symptoms
"Gostaria de ir, tenho plano de saúde até",43,0.121038507267899,inform_symptoms
O problema é que eu tenho medo de pegar algo por lá,75,0.07465285588203607,inform
Minha vó é idosa e minha mãe tá grávida,62,0.07414189407182292,inform_symptoms
Não tava sentindo de dia,56,0.1445133340835919,inform_symptoms
Não tem nenhuma chance de ser feito um teste na minha casa??,56,0.1553701607929242,inform_symptoms
"Pq aqui em casa tem grávida, uma senhora",46,0.21960995060040134,request_inform
Melhorou um pouco,11,0.0401750174938571,inform_symptoms
Glaucia você ainda está aí?,68,0.16381598671099096,inform_symptoms
Mais é necessário,19,0.10335453090361246,inform
Voltei a trabalhar desde terça,84,0.251361582969571,inform_symptoms
Estou preocupada por ainda senti dor nas costas,83,0.21035145657829202,inform_symptoms
Eu acho que sim,24,0.18049647009144953,inform
Não sei,30,0.12892637001405627,inform_symptoms
Indica o posto que estão abertos amanhã,75,0.1587958676546406,inform
Mais não estou sentindo mais nada,53,0.11912133010015324,inform_symptoms
"O único sintomas é boca seca, dor nas costas",83,0.19196877350598773,inform_symptoms
Eu estou com mais de 15 dias que tive o sintomas,77,0.1120661928639175,inform_symptoms
Estou trabalhando na ala de crianças com covid positivo,37,0.2293224457814651,inform_symptoms
Quando voltei a CCIH pediu para fazer o teste rápido,60,0.19539845449049598,request_inform
Foi colhido sangue,73,0.17852794483760526,inform
Sou Fisioterapeuta,14,0.3207667379214144,greeting
Aqui,42,0.296763819123422,inform
É melhor ir me consultar nê,48,0.2210224238580576,request_inform
Foi muito válida suas orações,73,0.21493542670484378,inform
Estou com alguns sitomas,66,0.07370437744364111,request_inform
"Dor de cabeça, falta de apetite, diarreia e com falta de paladar.",87,0.1055167123223687,inform_symptoms
Ainda estou com diarréia.,66,0.19609719583785523,request_inform
Não fui ao banheiro agora a noite.,2,0.23616555257503535,inform
Mas a tarde a diarréia ainda pesistiu,84,0.23605363441291916,inform_symptoms
Não tenho apetite,30,0.02974295188878029,inform_symptoms
Melho apenas quando tomo comprimido,27,0.24984363830734546,inform_medicine
Obrigado!,12,0.16909791064163637,greeting
Nao estou sentindo cheiro nem gosto de nada minha cabeça doi meu corpo esta exauto e senti febre alguns dias,56,0.13855179156356334,inform_symptoms
Tomei remedio pra dor e paracetamol pra febre,67,0.24577252261358673,inform_medicine
Ta certo muito obrigada!,14,0.22387124019650517,greeting
"Dor no corpo, dor de garganta e uma dormência nas pernas, ombros braço",86,0.11547409660219143,inform_symptoms
Eu  só conversei com vocês,32,0.21472875343093367,inform_symptoms
Muito obg,40,0.1374799579517355,greeting
Já estou no 4 dia,85,0.28485816882232773,inform
A garganta até melhorou mais a secreção nasal  almentou,84,0.2845335314963229,inform_symptoms
E uma sensação de calafrios e mal estar horrível,50,0.09569505358067876,inform_symptoms
Sensação de desmaio,87,0.04346984634072881,inform_symptoms
Quando me levando,31,0.22445697693043254,request_inform
"Não tanto,mais quando me levando ou faço algum esforço físico,tipo até lavar prato",53,0.20364145691521174,inform_symptoms
Minha preocupação é por que tive contato dia 20 com uma amiga que positivou,75,0.09796809802037987,inform
Não... obrigada,59,0.1808832311641081,inform_symptoms
Minha mãe,62,0.11644415124698049,inform_symptoms
Estou com um pouco de falta de ar tosse seca e corpo dolorido,50,0.0856703912712502,inform_symptoms
Ontem a tarde,84,0.25027116690313356,inform_symptoms
Respiração  mais  rápida,53,0.20567469578133846,inform_symptoms
Um pouco,11,0.04017501778877608,inform_symptoms
Comecou a tarde,84,0.25027116690313356,inform_symptoms
Acho leve,28,0.4159001506392811,inform_symptoms
Nao estou cim febre,0,0.22320458041231017,inform_symptoms
Mas tomei uma dipirona agira pq estava com corpo quebrado,54,0.2561700002745513,inform_medicine
Achei hoje ela bem melhor,17,0.22821761194703472,inform_symptoms
E nao teve falta de ar,41,0.10492927527845342,inform_symptoms
Sintomas de sibdrome gripal,87,0.04346984594545222,inform_symptoms
Nao percebi ainda,0,0.22010630714691226,inform_symptoms
Estou salivando muito,40,0.03526944524662656,greeting
Hje final da tarde cansada,38,0.3007040838510935,inform
Saude caixa,8,0.4673748321045935,inform
Vou dormir,42,0.2766468600945794,inform
Acredito  que Otoclinica,75,0.11309252077604248,inform
Vou tentar dormir,42,0.2766468613303077,inform
Oi ando tendo dor de cabeça leve e dor nas costas. Gostaria de saber se somente esses sintomas indica possível covid,86,0.12593352923539014,inform_symptoms
Estava apresentando crise de ansiedade,43,0.17588692687116692,inform_symptoms
Percebo já faz uns quatro dias dor de cabeça leve que dá mais durante a noite e dor nas costas,56,0.1498292809246513,inform_symptoms
Não busquei atendimento presencial porque temo não ser covid e lá acabar me contaminando. Tenho feito uso de Dorflex também,16,0.12573048908847662,inform_symptoms
Fico mais preocupado devido a dor nas costas ser algo no pulmão. Hoje li sobre algo chamado HIPÓXIA silenciosa. Mas não sinto dificuldade em respirar,89,0.15267491420695545,inform_symptoms
Aqui em casa aparentemente ninguém tem,46,0.17518132866614766,request_inform
É isso. Fora esses sintomas de dor de cabeça leve e dor nas costas,86,0.10998897481298686,inform_symptoms
É como se tivesse feito um treino de costas nível iniciante que no dia seguinte fica dolorido,77,0.10977615427408394,inform_symptoms
