txt,label,distance,intent
De ontem para hoje me deu febre,13,0.20660854784511462,inform_symptoms
E agora estou com um pouco de falta de ar,37,0.27314152649884305,inform_symptoms
Não.,12,0.23407551651523084,inform
Usei 3,17,0.6383502021169443,inform
Dorona e paracetamol gotas.,0,0.4157676955517764,inform_medicine
Inicialmente sim,12,0.38868115187488383,inform
Me diga uma coisa. Ter um pouco de tontura pode ser sintoma também?,23,0.3207290564813323,request_inform
Pois tive,7,0.3464653092061454,inform
Uma leve tontura quase levanto a cabeça rápido.,8,0.41867291268387297,inform_symptoms
Meus olhos estão quentes,7,0.4579800844386367,inform
Foi pontual. Senti agora a noite. Eu estava normal dentro de casa,21,0.4539671575081503,inform_symptoms
Quase,57,0.339021713138148,greeting
Uma aticoade leve.,35,0.5547105925557296,inform
Tanto que eu não queria informar. Pois pensei ter sido uma gripe,38,0.36796755094388445,request_inform
Não melhorei. Apenas diminui,35,0.5007112755625527,inform
Está bem fraca,35,0.34201215045880906,inform
Agora está pouco,43,0.2226352469853009,inform
Diga,57,0.31910549810472155,greeting
Ok. Muito obrigado pela atenção.,50,0.24185005893938427,greeting
Está tudo claro pra mim. Muito obrigado e bom trabalho.,50,0.44698619327385947,greeting
"Boa noite, estou bem melhor",24,0.16919183816929684,greeting
A minha mulher que ainda ta com alguns sintomas,23,0.26219366010078093,request_inform
O meu domingo,10,0.3172994548346654,inform
Só farmácia,31,0.4877046651644966,inform
Pedi pelo celular,57,0.6328921976290668,greeting
Tô isolada com minha mulher e minha filha de 3anos,32,0.39194901104718605,inform
Minha casa e pequena não tem como quartos não tem como fica distante das outras pessoas,1,0.39372425524128785,inform
Febre diarreia sentindo cansada e como se tivesse inchada,42,0.28553023973736646,inform_symptoms
Dipirona 1miligrama,54,0.508774948485488,inform_medicine
Quando tomar mais depois de umas 3 4 horas volta a febre,13,0.3462165742025902,inform_symptoms
Quando fala muito e quando faz as atividades,2,0.4341326255454724,inform
Sei,4,0.2845039060548067,inform
Muito obrigada,50,0.09052310601308589,greeting
Seu nome e?,11,0.5196691761965233,request_inform
Que deus abençoe vc e sua família,20,0.3720548439206808,greeting
Amém,20,0.33545822520790247,greeting
"Olá!  Me chamo Maria Bianca, moro com esposo e um filho de um ano e meio. Há uma semana meu esposo e eu começamos a sentir febre (que vai e volta), dor de garganta e de cabeça. Há 2 dias começamos a sentir um mau estar no peito! Nosso bebê tbm sentiu febre, mas passou. O que devemos fazer?",33,0.2876496309570835,inform_symptoms
Esposo,57,0.33230874058512916,greeting
"Não, não",12,0.18428118467340937,inform
Febre que vai e volta Dor de cabeça intensa Dor de garganta Incômodo no peito aumentando aos poucos,33,0.29376046231900843,inform_symptoms
Desde sexta passada e há dois dias os incômodos no peito,36,0.41053095705058607,inform_symptoms
O bebê,57,0.4416161032281748,greeting
1 ano e 6 meses,16,0.5319494583009763,inform
"Ontem sentiu febre e estava com a respiração mais profunda, mas hoje não apresentou nenhum sintoma",33,0.2962230126883526,inform_symptoms
Febre ontem,13,0.35243811208270204,inform_symptoms
Gemido expiratório somente ontem,31,0.499184956404673,inform
Eu,4,0.30379322162969413,inform
"Febre ( que já passou) Tosse Espirro Dor de cabeça E cansaso intenso, mesmo em pequenas coisas q faço rotineiramente, exemplo o mingual do bebê.  Comecei a senti desde quinta passada. E o cansaso há 4 dias",56,0.2485454636096498,inform_symptoms
Onde podemos nos testar?,25,0.4700350914765975,request_inform
Obg!,57,0.46332059581075735,greeting
Ontem na hora de dormir tive a sensação de falta de ar.,22,0.4198996381300527,inform_symptoms
A minha garganta meio grossa pra passar o ar.,15,0.2343883243458298,inform_symptoms
Fadiga.,57,0.5303151479009888,greeting
"Estou melhor das dores e do desconforto na cabeça, mas mãe nariz está  entupido.",28,0.3546155406608462,inform_symptoms
"A minha garganta não dói, mas tá grossa pra passar o ar., tenho que ficar puxando o ar as vezes.",15,0.26840219896218165,inform_symptoms
"Foi ao posto e me deram azitromicina,paracetamol.",0,0.3954055231129442,inform_medicine
Sim.,12,0.1076481654995437,inform
É o meu nariz entupido.,28,0.2113862624233811,inform_symptoms
"A noite, agora sensação de estar com febre e no termômetro  não dá.",33,0.3165415986435046,inform_symptoms
A noite.,10,0.4330007233358153,inform
"Eu ando dentro de casa , fico no quintal o dia inteiro e a noite vou pro quarto dormir.",1,0.47758169360541636,inform
Fico no quintal porque eu tenho uma filha de 2 anos e fica me chamando.,32,0.4105207295512262,inform
Só a noite que eu paro e puxo um pouco o ar.,21,0.520191280390858,inform_symptoms
Pela boca.,57,0.5787400513026997,greeting
"Sim ,está entupido mas não estou gripada.",48,0.3634132229862974,inform_symptoms
"Ontem quando entupiu, me deu umas pontadas nas costas e no peito direito.",36,0.477366845333166,inform_symptoms
"Ontem de manhã eu fui e passei mal ,a minha pressão baixou porque eu estava com muita dor nas costas.",56,0.42503481554960176,inform_symptoms
Dipirona e azitromicina.,54,0.4416284098932659,inform_medicine
Azitromicina durante 5 dias .,16,0.5802726266878666,inform
1 vez ao dia.,16,0.383645332746377,inform
Dipirona quando começo a sentir aumentar as dores e os encomodo.,59,0.44330698547097946,inform_symptoms
"Tem que tomar direto ,mesmo que não esteja doendo muito.",9,0.5262230687463662,inform_medicine
Onde posso fazer um exame?,25,0.2985584638328983,request_inform
Qual posto de saúde?,41,0.4179897378068681,request_inform
Eu passo o dia de luvas e mascara. Tem risco de contaminação? As vezes preciso abrir a geladeira. Quando uso o vaso sanitário limpo com água sanitária.,6,0.5521071787964826,inform
E também preciso cozinhar.,27,0.6824286526488579,inform
Posso lavar as lousas de luvas?,44,0.5022636175072172,request_inform
Por enquanto não. Obrigada. Boa noite!,50,0.272393775449424,greeting
"Desde dia 28/04 comecei a sentir uma dor intensa no corpo, e dia 29/04 junto com a dor no corpo estava sentindo uma moleza, hoje ao acordar comecei a sentir dor de garganta apresentando algumas bolhas amareladas e febre de 38.7.",56,0.27810440994598284,inform_symptoms
Na lateral direita da garganta,15,0.4129137582295067,inform_symptoms
"Não, é bem visível, perto das amígdalas",48,0.42576960459851476,inform_symptoms
"Já tive, a alguns anos atrás",7,0.5308567627819696,inform
Umas 16:00 horas,10,0.5090221248540487,inform
"Desde esse horário estou monitorando, estava em 37.7, depois subiu pra 38.7, e agora está em 38.0",34,0.5223664801757936,inform
"Sim, paracetamol",0,0.16319883156350823,inform_medicine
19:30 hrs,10,0.47816131680693075,inform
"Sinto um piado no peito e começo a tossir, e sinto uma leve dor de cabeça a cima dos olhos",8,0.26271971860449506,inform_symptoms
E quando espirro doe a garganta e o ouvido,15,0.3362771554492914,inform_symptoms
"Eu tenho rinite e sinusite, tomo remédio apenas quando tenho crise",56,0.3091603097081511,inform_symptoms
Posso tomar azitromicina? Por conta da garganta,44,0.25014901611252904,request_inform
"Não, obrigada",50,0.21564768801665435,greeting
Obrigada.,50,0.12358323842536312,greeting
Bom o que tem me precupado em uma febre que dar eu tomo medicamento passa daqui a pouco volta,33,0.2720337831110152,inform_symptoms
E eu tbm to um pouco cansada,22,0.32845266784198635,inform_symptoms
Horas mais horas menos,16,0.5186988575742257,inform
Tem hs que parece que tem algo na minha garganta,15,0.26309117784588354,inform_symptoms
Dificultando a passagem do ar,37,0.5215495199066489,inform_symptoms
Olha ao todo faz 10 dias,16,0.26635079682620255,inform
Mas no comeco era mais leve,27,0.3382309891266442,inform
Nariz escorrendo moleza,28,0.2945520892298876,inform_symptoms
A febre e a fadiga mais encomoda,13,0.2605551899597678,inform_symptoms
Ta com uns 4 dias,16,0.18653377845541141,inform
To sem termômetro,34,0.3505173848313352,inform
Muito frio ate durante o dia,35,0.5325973356057128,inform
Moleza no corpo,54,0.6045512541243191,inform_medicine
Respiração quente,39,0.4354442403904879,inform_symptoms
"Dor nas costa, pescoço",59,0.35615455444494326,inform_symptoms
Enjoou ate dearreia ja tive mais ja passou,42,0.4368600066116165,inform_symptoms
Consigo tomar banho,7,0.4205369057936418,inform
Comer nao to conseguindo muito por causo dos enjoous,42,0.40130520931922387,inform_symptoms
Mas nao chego a vomitar,27,0.4265402947936242,inform
So a comiga que nao entra direito,45,0.55172951419428,inform_symptoms
Mas eu consigo lavar uma louça,27,0.5443362954288917,inform
Enxugar,57,0.48678331182346346,greeting
So nao consigo varrer passar pano,45,0.45887930856687653,inform_symptoms
Fico muito cansada,22,0.2428930655638355,inform_symptoms
Respirando com dificuldade,39,0.44523412005735086,inform_symptoms
Hj mesmo eu tava bastante sem ter feito nenhum esforco,45,0.38838697921131715,inform_symptoms
Dai tomei ixine,54,0.3961222309395386,inform_medicine
Antialergico e melhorou,54,0.5387153036381231,inform_medicine
So assim consegui dormir,22,0.3670788014101737,inform_symptoms
Pq tava muito inquieta,35,0.4852879110888798,inform
Dormi e acordei melhor,22,0.4586257026356798,inform_symptoms
Agora to,43,0.22449053269696606,inform
Mas ta mais fraco,27,0.337435849348955,inform
Nao ta muito forte,35,0.36716845886892235,inform
Mas eu sinto que nao respiro como antes,39,0.34648242551748976,inform_symptoms
Com a mesma facilidade,31,0.5399337928287904,inform
Faz uns 4 a 5 dias,16,0.2130678319907221,inform
Mas tem aumentado a frequência,27,0.42494546266992017,inform
Antes era realmente so quando eu fazia esforco,2,0.4116431147299081,inform
Agora é a qualquer momento,43,0.2427205219450973,inform
Nem dor de garganta e nariz escorrendo foi apenas 1 dia,15,0.27344836515600646,inform_symptoms
No primeiro dia dos sintomas,23,0.2846642690789821,request_inform
Passei o dia enteiro espirrando tomei remedio e passou,9,0.3447489009692337,inform_medicine
Tosse nao tive de jeito nenhum,40,0.10862876738680016,inform_symptoms
"Nao apenas febre, dor no corpo especialmente pescoço e costa, fadiga dificuldade na respiração, as vezes dor de cabeça enjou e so",33,0.30786481777568486,inform_symptoms
Ja tive falta de olfato mais percebo que ja melhorou,52,0.2839599658854597,inform_symptoms
Zelia correia,57,0.5821079825577937,greeting
Eu queria tirar,46,0.4224821830671004,inform
Uma divida,57,0.3505458980875982,greeting
É vdd,4,0.28137603464379457,inform
Que provavelmente a doença sai do corpo,38,0.5132658346620635,request_inform
Com 14 dias?,16,0.2977498917603565,inform
Eu nao tenho nenhuma condição de me isolar do meu filho de 5 anos,32,0.4207783574565701,inform
O que to evitando é beija-lo,45,0.7112943862047849,inform_symptoms
Deixar ele tocar meu rosto,46,0.5532858015363833,inform
To com alcool gel sempre do meu lado,9,0.5453437776908097,inform_medicine
E to evitando falar perto dele,47,0.6044232370846353,inform
Pq nao consigo ficar de mascara,6,0.35710629427246865,inform
Em casa,1,0.35497929334750755,inform
Ok!,4,0.23452620789465417,inform
Deus a abencoe,20,0.36509578542898447,greeting
A 5 dias estou com dor de barriga e diareia,42,0.308927663853627,inform_symptoms
Hoje ja umas 10 bezes,43,0.3659609058785669,inform
É como uma colica forte no pé da bariga ai vou no banheiro e faco um pouco de coco ai alivia,42,0.48578970869329563,inform_symptoms
Pras 2 perguntas,51,0.5671314943101369,request_inform
Normal,57,0.5003996372865314,greeting
Assim eu ja sofro de dor de cabeca sempre,8,0.3433060772207899,inform_symptoms
Hoje estou sentido um pouco na testa,43,0.332401072238972,inform
Ñ,12,0.22742091752226667,inform
Estável,57,0.3982852238612479,greeting
Bem pouquinho,4,0.2661300640714891,inform
Ontem foi talvez umas 5 vezes,16,0.4955407118900226,inform
Hoje que aumentou,43,0.36738068018483694,inform
Uma baba e as vezes escuras .amarelas,30,0.6872752820667962,inform
Parece,4,0.3590462091551917,inform
Marrom escura lembra sangue,54,0.7401037904371659,inform_medicine
N,57,0.4161700318244619,greeting
N entrndi,57,0.40455840056748926,greeting
Mudou,57,0.3148445119070412,greeting
Mas nada vc pode dizee,27,0.41398193844526776,inform
Tenho filho pequeno,30,0.37358398206008936,inform
Mim preoculpo,7,0.3850858801947856,inform
Ta certo,4,0.28400924803582817,inform
Seja mais claro por favor,51,0.4105846003326462,request_inform
Essa parte,4,0.47513504415873875,inform
Gracas a Deus,20,0.43172048955080344,greeting
Ta Tendo essa virose?,38,0.44885965738470446,request_inform
Deus abencoe,20,0.34114150910460883,greeting
E o proteja,58,0.4668818040997673,inform
"Faz 6 dias que estou com sintomas,febre dor no corpo, fadiga e uma febre persistente",33,0.17513294075232522,inform_symptoms
"Sim,sempre dar entre 37,8 e 38,6,já chegou a quase 39 umas duas vezes",17,0.4186675060274504,inform
"SIM Duas vezes deu 38,8 Aí eu tomo medicamento paracetamol aí da uma aliviada",0,0.23392284387458073,inform_medicine
Sim obg,12,0.18002934801407455,inform
Olá,57,0.24781755215162216,greeting
"Tenho crises de ansiedade, estava com garganta inflamada e por conta disso sempre que vejo algo referente ao covid-19 bate logo uma falta de ar.",56,0.39594930405956863,inform_symptoms
Passo o dia todo com respiração normal mas quando bate a noite e esculto algo referente ao covid-19 bate uma falta de ar.,56,0.5828766273646675,inform_symptoms
Sarou sim. Apenas catarro peasiste mas em pouca quantidade.,48,0.5488223487450135,inform_symptoms
Esposa gestante.,30,0.6558265484844783,inform
De eu está sem saber e acabar passando para meu filho.,32,0.5082174536995745,inform
Q Jajá vai nascer.,46,0.7370548181682927,inform
E referente a minha ansiedade?? Desde pequeno tenho essas faltas de ar quando fico ansioso.,55,0.4105583539844776,inform_symptoms
Consigo sim.,12,0.32848542731836106,inform
"Okay, por favor",4,0.3406008495975409,inform
Okay,4,0.1527512129958548,inform
Bem melhor. Obrigado,50,0.2600247499840057,greeting
"Acabei de tomar camomila, acha melhor cancelar o café??",44,0.5431121261447576,request_inform
Sim assistir algum filmes e jogar videogame.,1,0.6830762355948794,inform
"Eu tomo muito café, muito mesmo.",22,0.6121638654745569,inform_symptoms
Geralmente a noite.,10,0.4981465827463346,inform
"Não sabia disso, então terei q ficar alternado nos chás.",9,0.6769338703224825,inform_medicine
"Apenas isso mesmo, muito obrigado.",50,0.3572750051718523,greeting
Vcs poderia passar o seu contato para possível consultas ou o endereço da sua clínica??,41,0.5203023259663921,request_inform
"Okay, então.",4,0.33683367922736507,inform
Muito obrigado por dá um pouco do seu tempo para me ajudar.,50,0.3372548563959451,greeting
"Obrigado, tenha uma ótima noite e bom final de semana.",50,0.40376449689879124,greeting
Oi,57,0.2353942736959026,greeting
Senti meu rosto pegando fogo,19,0.5055033338658113,inform_symptoms
O corpo nem tanto,35,0.4927439335305943,inform
Coloquei o termômetro e Deu 38.3,34,0.2508068832765432,inform
Isso agora 19:51,43,0.5455578769655263,inform
Entrei em contato aqui mas não tinha ninguém disponível,47,0.4840931394112268,inform
Pediram pra mim ir ao hospital,53,0.2469895782849747,inform
"Mas, o medo de sair é grande",55,0.4402722688594759,inform_symptoms
Enfim.. Tomei uma Dipirona,9,0.4383258044311512,inform_medicine
E tomei banho,7,0.5115695139699858,inform
Esses termômetros digital de farmácia são corretos ?,34,0.5365863611624033,inform
Agora coloquei de novo está 37.1,43,0.48855153584317335,inform
Pois é,4,0.23761796261584844,inform
"Mas, mãe pra estou sentindo quente",19,0.4956161992121859,inform_symptoms
Me sentindo quente,19,0.2881664828147078,inform_symptoms
Principalemte depois das 18,10,0.6125767622793638,inform
Fico mais morgadinha,7,0.37110848998282664,inform
Aí mesmo colocando o termômetro nunca tinha dado 38,34,0.2876206168409223,inform
Ficava sempre 37 e alguma coisa,17,0.3456034245344892,inform
Agora hoje deu 38.3,43,0.283168173631675,inform
Hoje faz 7 dias,16,0.20788981866785627,inform
"Mas, febre mesmo acima de 37.8",13,0.2312084801016665,inform_symptoms
Só deu hoje,43,0.18653566449830827,inform
Os demais dias senti copos quente,16,0.5331089574502214,inform
Corpo,57,0.41551293808340084,greeting
Rosto quente,57,0.5624226387709417,greeting
"Mas, não dava afim de 37.7",17,0.46145671851634174,inform
Garganta seca,54,0.4951622328713806,inform_medicine
Tosse estou sentindo desde comigo,40,0.1815509844209281,inform_symptoms
Tosse seca,40,0.24071081861308352,inform_symptoms
Ontem e hoje ela ficou com mais frequência,43,0.4792353695723943,inform
"Só tosse, febre agora, dor de cabeça mais atrás do olhos",33,0.26498582290580264,inform_symptoms
Não estou saindo pra nada,45,0.3211940941598813,inform_symptoms
Só saiu do quarto pra ir ao banheiro,1,0.49220744480527034,inform
Tomei Dipirona,54,0.43335056107792336,inform_medicine
Deixa eu te fazer uma pergunta,51,0.35692624144577756,request_inform
Tá tendo dengue ?,11,0.441131129705544,request_inform
Estou fazendo isso,46,0.3749711477263482,inform
Olho de quanto em quanto tempo ?,11,0.5401234487284879,request_inform
"Então, se o termômetro acusar acima de 37.8 eu deveria ir",34,0.37648004619864783,inform
Num é isso,4,0.29930112067679804,inform
"Agora, mais quintura sinto no rosto",43,0.45837473188876454,inform
"Porém, quando usei o termômetro deu 38.3",34,0.3842416698825222,inform
"Dra, existe algo para essas dor de cabeça, Principalemte atrás dos 9lhos",8,0.41398394478878686,inform_symptoms
A quintura do rosto,58,0.6109704629080099,inform
Dra. A senhora esqueceu de me responder sobre se está tendo dengue,38,0.5078586502928737,request_inform
Esse que tenho aqui foi comprado na pague menos,21,0.6570272970487839,inform_symptoms
Pq minha mãe até me perguntou,30,0.3842462893951576,inform
Se estava tendo dengue,58,0.46433515668075265,inform
"Mas, não soube responder",27,0.4245861725668937,inform
Será se pode ser dengue ?,38,0.4766805956784196,request_inform
Outros médicos me falaram pra não tomar com frequência,9,0.4176333227593664,inform_medicine
Só se sentir febre ou dor,13,0.2296048173843298,inform_symptoms
Continuo assim,4,0.48313983079637335,inform
Pq as vezes penso que tomar de 8/8 horas ou 6 em 6,9,0.5987514656259951,inform_medicine
Algo assim,4,0.36666146512090925,inform
Acho que segura mais,27,0.593026412154952,inform
Estava tomando assim,58,0.33219732989543316,inform
No momento é errado ?,11,0.5249976933433069,request_inform
Intendi,4,0.2608825984502384,inform
"Então, posso fazer um teste ficar  tomando de 6 em 6",25,0.4304949715487003,request_inform
Pra ver se melhora mais a sensação de quintura,19,0.526273970443377,inform_symptoms
Entendi sim,12,0.18978629421187598,inform
Compreendo,57,0.4042118967458468,greeting
"Mas, caso esteja me sentindo quente",19,0.41466979540048143,inform_symptoms
