txt,label,distance,intent
"Febre ( que já passou) Tosse Espirro Dor de cabeça E cansaso intenso, mesmo em pequenas coisas q faço rotineiramente, exemplo o mingual do bebê.  Comecei a senti desde quinta passada. E o cansaso há 4 dias",60,0.08793130135762084,inform_symptoms
Obg!,12,0.14501324129869209,greeting
A minha garganta meio grossa pra passar o ar.,64,0.14799373519706926,inform_symptoms
Fadiga.,57,0.2596589698459715,inform
"Estou melhor das dores e do desconforto na cabeça, mas mãe nariz está  entupido.",52,0.09039894440192409,inform_symptoms
Sim.,58,0.15877147141213077,inform
"A noite, agora sensação de estar com febre e no termômetro  não dá.",24,0.12167189222704178,inform_symptoms
Fico no quintal porque eu tenho uma filha de 2 anos e fica me chamando.,32,0.10720543485704248,inform_symptoms
Só a noite que eu paro e puxo um pouco o ar.,64,0.1343035440335294,inform_symptoms
"Sim ,está entupido mas não estou gripada.",83,0.13026491814904761,inform_symptoms
"Ontem de manhã eu fui e passei mal ,a minha pressão baixou porque eu estava com muita dor nas costas.",80,0.08053142754639198,inform_symptoms
Ao posto da Parangaba.,77,0.17951632606935164,inform
Dipirona e azitromicina.,42,0.14350518512006383,inform_medicine
Dipirona quando começo a sentir aumentar as dores e os encomodo.,55,0.16269054319027054,inform_symptoms
Onde posso fazer um exame?,25,0.09963956032702792,request_inform
Qual posto de saúde?,11,0.2043418897276571,request_inform
Por enquanto não. Obrigada. Boa noite!,48,0.11964514063785991,greeting
"Desde dia 28/04 comecei a sentir uma dor intensa no corpo, e dia 29/04 junto com a dor no corpo estava sentindo uma moleza, hoje ao acordar comecei a sentir dor de garganta apresentando algumas bolhas amareladas e febre de 38.7.",60,0.09373040207086991,inform_symptoms
"Não, é bem visível, perto das amígdalas",40,0.17774990711125704,inform_symptoms
"Sim, paracetamol",58,0.1693410402806188,inform
"Sinto um piado no peito e começo a tossir, e sinto uma leve dor de cabeça a cima dos olhos",64,0.08826466297545277,inform_symptoms
E quando espirro doe a garganta e o ouvido,64,0.13109348111863584,inform_symptoms
"Não, obrigada",62,0.11989139925273362,greeting
Obrigada.,62,0.12703805834218274,greeting
E eu tbm to um pouco cansada,19,0.13168673606321257,inform_symptoms
Dificultando a passagem do ar,73,0.19731050003563155,inform_symptoms
Olha ao todo faz 10 dias,31,0.15173966806492634,inform_symptoms
Mas no comeco era mais leve,40,0.1738960505875462,inform_symptoms
Nariz escorrendo moleza,36,0.19217950266221073,inform_symptoms
A febre e a fadiga mais encomoda,82,0.1717451437501606,inform_symptoms
Ta com uns 4 dias,31,0.11320894098510448,inform_symptoms
Muito frio ate durante o dia,70,0.15511377646076252,inform_symptoms
Respiração quente,35,0.16891753433553547,inform_symptoms
Enjoou ate dearreia ja tive mais ja passou,43,0.18197659276988531,inform
Mas nao chego a vomitar,33,0.1652518871539821,inform
So a comiga que nao entra direito,78,0.174006732154236,inform
Enxugar,51,0.26207287251723876,inform
Fico muito cansada,19,0.12204115731711729,inform_symptoms
Hj mesmo eu tava bastante sem ter feito nenhum esforco,71,0.11887359689198784,inform_symptoms
Pq tava muito inquieta,19,0.15487149713156934,inform_symptoms
Mas ta mais fraco,40,0.15835189840309294,inform_symptoms
Nao ta muito forte,40,0.1821863700961498,inform_symptoms
Mas eu sinto que nao respiro como antes,83,0.09469959887323776,inform_symptoms
Faz uns 4 a 5 dias,31,0.14461436743944356,inform_symptoms
"Nao apenas febre, dor no corpo especialmente pescoço e costa, fadiga dificuldade na respiração, as vezes dor de cabeça enjou e so",52,0.10439981636657514,inform_symptoms
Zelia correia,29,0.24029741080633915,inform
Eu queria tirar,47,0.18196133955202864,inform
Uma divida,81,0.19934614041238652,request_inform
Que provavelmente a doença sai do corpo,82,0.16023591656669622,inform_symptoms
Eu nao tenho nenhuma condição de me isolar do meu filho de 5 anos,32,0.1471409579405909,inform_symptoms
E to evitando falar perto dele,6,0.1503508528918679,inform_symptoms
Ok!,12,0.1705595586631764,greeting
É como uma colica forte no pé da bariga ai vou no banheiro e faco um pouco de coco ai alivia,64,0.13503274100770635,inform_symptoms
Hoje estou sentido um pouco na testa,45,0.13421636197735898,inform_symptoms
Estável,35,0.25881388544276485,inform_symptoms
Uma baba e as vezes escuras .amarelas,69,0.21219020054397442,inform_symptoms
Mudou,51,0.2702055521677459,inform
Mas nada vc pode dizee,78,0.16970184352133022,inform
Tenho filho pequeno,8,0.17813049493238686,inform_symptoms
Mim preoculpo,51,0.27278342661557475,inform
Ta certo,50,0.14561182759704894,greeting
Ta Tendo essa virose?,79,0.16354784500911257,request_inform
"Faz 6 dias que estou com sintomas,febre dor no corpo, fadiga e uma febre persistente",52,0.06688210061318056,inform_symptoms
"Sim,sempre dar entre 37,8 e 38,6,já chegou a quase 39 umas duas vezes",0,0.21495612490435378,inform_symptoms
Sim obg,12,0.16320696033194615,greeting
"Tenho crises de ansiedade, estava com garganta inflamada e por conta disso sempre que vejo algo referente ao covid-19 bate logo uma falta de ar.",60,0.06900109288615486,inform_symptoms
Passo o dia todo com respiração normal mas quando bate a noite e esculto algo referente ao covid-19 bate uma falta de ar.,64,0.10090975856832451,inform_symptoms
Persiste*,51,0.27870973204419713,inform
De eu está sem saber e acabar passando para meu filho.,46,0.12930095124249485,inform
E referente a minha ansiedade?? Desde pequeno tenho essas faltas de ar quando fico ansioso.,49,0.10476384370836977,inform_symptoms
Consigo sim.,58,0.16705268043392862,inform
Okay,29,0.2459365113713019,inform
"Acabei de tomar camomila, acha melhor cancelar o café??",25,0.09735643763196977,request_inform
Geralmente a noite.,10,0.1954862654285664,inform
"Não sabia disso, então terei q ficar alternado nos chás.",49,0.1160894329394172,inform_symptoms
"Apenas isso mesmo, muito obrigado.",62,0.1154460202584624,greeting
"Okay, então.",48,0.16856730058058988,greeting
O corpo nem tanto,2,0.22535449291562892,inform
Pediram pra mim ir ao hospital,41,0.14887755004045733,inform
"Mas, o medo de sair é grande",24,0.12674516768457034,inform_symptoms
Enfim.. Tomei uma Dipirona,9,0.16798338359817422,inform_medicine
Pois é,27,0.2756639475578846,inform
Principalemte depois das 18,0,0.22483655115019852,inform_symptoms
Aí mesmo colocando o termômetro nunca tinha dado 38,28,0.18248661797518884,inform_symptoms
Agora hoje deu 38.3,0,0.22243287127004963,inform_symptoms
Hoje faz 7 dias,31,0.11767266555308142,inform_symptoms
Os demais dias senti copos quente,69,0.2144332347279132,inform_symptoms
Rosto quente,35,0.16312482074924883,inform_symptoms
Garganta seca,36,0.2025245039447986,inform_symptoms
Tosse estou sentindo desde comigo,6,0.1873933215376289,inform_symptoms
Tosse seca,57,0.21527650731856596,inform
Ontem e hoje ela ficou com mais frequência,56,0.1621598371012506,inform_symptoms
"Só tosse, febre agora, dor de cabeça mais atrás do olhos",52,0.1031532524757347,inform_symptoms
Não estou saindo pra nada,33,0.14455518199190043,inform
Só saiu do quarto pra ir ao banheiro,41,0.1706789894049533,inform
Tomei Dipirona,9,0.15780643271240014,inform_medicine
Estou fazendo isso,88,0.14344213927091665,inform
"Agora, mais quintura sinto no rosto",64,0.14878942290109187,inform_symptoms
"Dra, existe algo para essas dor de cabeça, Principalemte atrás dos 9lhos",64,0.13776645806559396,inform_symptoms
Esse que tenho aqui foi comprado na pague menos,28,0.1754709164530982,inform_symptoms
Outros médicos me falaram pra não tomar com frequência,38,0.16762560291378914,inform_symptoms
Pq as vezes penso que tomar de 8/8 horas ou 6 em 6,0,0.20763053437476742,inform_symptoms
"Então, posso fazer um teste ficar  tomando de 6 em 6",41,0.17425124942607295,inform
Pra ver se melhora mais a sensação de quintura,55,0.15863576428534654,inform_symptoms
Entendi sim,58,0.16503645493886854,inform
Compreendo,51,0.21335358705216634,inform
Sem falar que fico mais ainda sem disposição,19,0.1545240730121713,inform_symptoms
Sem tomar é mais fácil de identificar a febre se ela ainda insisti,46,0.1380698689995098,inform
Compreendo perfeitamente,51,0.3166181723231859,inform
Isso é bom ?,44,0.1834096380392115,request_inform
Vi Agora,51,0.2722925650282214,inform
Estou melhor,88,0.15272252542872922,inform
Anoite fico sempre com essa leve falta de ar,37,0.1004027577102874,inform_symptoms
Se movimentos bruscos,69,0.22568452048358578,inform_symptoms
Tem que ser uma febre que persista 2 dias direto tipo a cada 6 horas,31,0.16907708214828399,inform_symptoms
Tô sem sentir cheiro e gosto,68,0.11124168364534592,inform_symptoms
Somente uma leve irritação na garganta,73,0.14329753260130418,inform_symptoms
Somente isso,18,0.15542539810436895,greeting
Nao,74,0.18228113729971196,inform
E logo em seguida passou,43,0.20305971519176824,inform
Quando eu deito relaxo,39,0.12010876719060848,inform_symptoms
A covid trás este tipo de sintomas?,85,0.1508042210697218,request_inform
Quando eu mim levanto já fico ofegante,39,0.12590617621863254,inform_symptoms
Estou no quinto dia hj,70,0.13657590518264207,inform_symptoms
Só quando eu mim levanto,39,0.1340628789078021,inform_symptoms
Já sim,58,0.1563414778258433,inform
Eu tenho,75,0.14657725945746902,inform
E acompanhado com inflamação da garganta,73,0.1665137103325881,inform_symptoms
Somente o cansaço,73,0.18711634203999705,inform_symptoms
Só fica intenso quando vou ao banheiro,39,0.1621546824928103,inform_symptoms
Tomei o dipirona,9,0.1348181404601816,inform_medicine
Quando fico doente,39,0.1682494611372679,inform_symptoms
Não usei termômetro,33,0.1302432878983425,inform
A dois dias,31,0.13824801049200597,inform_symptoms
Meu pai tem diabetes,30,0.15008514821554098,inform
"Entrei em contato com esse número no dia 25/04 e ele tava com tosse, dor de cabeça, dor de cabeça, dor na garganta, dor no corpo e cansado.",52,0.08913733129216161,inform_symptoms
Agora ele tá com a respiração acelerada,82,0.14546220172698554,inform_symptoms
Deitou e eu contei a respiração dele. Deu 33 por minuto,56,0.16489968543992028,inform_symptoms
Disse que tá cansado,6,0.19628885530819218,inform_symptoms
Ele diz que não aguenta ficar sentado,78,0.11598781735243646,inform
Vou ligar pro SAMU então,41,0.16614933037410895,inform
Porque ele tá com a fisionomia cansada. Não tá bem,24,0.12076266032009675,inform_symptoms
Mas não conseguiu terminar o pratp,78,0.1495623959729745,inform
É porque minha mãe está internada no hospital Leonardo da Vinci desde ontem. Não tem quem vá deixa-lo,80,0.12722208438940408,inform_symptoms
Vou tentar,47,0.15158573001773235,inform
Tosse as veses,69,0.2313849117012775,inform_symptoms
Não sinto falta de ar,37,0.11643068684310187,inform_symptoms
Estou tomando só um agora pra gripe,9,0.15194261020206834,inform_medicine
Garganta é pouca a dor,36,0.1718400868886677,inform_symptoms
Avenida contorno oeste 1310 Bairro conjunto esperança,34,0.16356788164346137,inform
Boa noite.,67,0.13136736649168657,greeting
"Recentemente estava limpando minha caixa de água o sol estava muito forte e acabei pegando um sereno, dia seguinte amanheci com a garganta inflamada tomei um medicamento fiquei bom da garganta mas estou com um pouco de catarro e falta de ar.",60,0.0730421160550776,inform_symptoms
Essa falta de ar ataca apenas a noite será q a falta de ar e decorrente a ansiedade pois fico apenas a noite com falta de ar a 3 dias.,37,0.13011468976193086,inform_symptoms
Apenas gases + isso e decorrente a minha intolerância a lactose.,73,0.1660341985061755,inform_symptoms
Pois tenho uma esposa gestante em casa.,1,0.1433046015720757,inform
Vc acha melhor eu ir a uma UPA??,76,0.11145772134030496,request_inform
Passo amanhã toda respirando normal + quando chega a noite começa a falta de ar.,56,0.14643028715617323,inform_symptoms
Não teria como eu tira logo essa dúvida?? Fazendo um teste pra covid-19??,76,0.1021439734190015,request_inform
"Okay então, obrigado.",62,0.10693559968875321,greeting
Sou hipertenso mas tomo losartan,53,0.15610681587893682,inform_symptoms
"E sou ansioso e tomo fluoxetina 40mg, mas esse incômodo na minha respiração é diferente das crises q tenho de ansiedade",60,0.09234262291399797,inform_symptoms
"Eu tenho saído apenas para super e vou sempre protegido, mas não sei",71,0.10758662513348227,inform_symptoms
"Sim, me cansei um pouco, mas consigo sim",83,0.13078517196137407,inform_symptoms
Tomei enxak,9,0.16991633901501935,inform_medicine
"Melhorou a dor, mas tá aquele peso ainda.",24,0.12813101252787296,inform_symptoms
Tb nao,74,0.16962884707640047,inform
"Só esse incômodo na respiração, dor no tórax e hj a tarde for de cabeça",52,0.10242009551689235,inform_symptoms
Um aperto,2,0.25144765931531987,inform
Uma pressão,81,0.2060358871198117,request_inform
No torax,2,0.2202953332850759,inform
Acha q devo fazer exame?,25,0.11084450876978169,request_inform
Entendo,51,0.26385392735968805,inform
"Más vou aguardar, se tiver algum agravamento eu corro na emergência",46,0.12482121133368196,inform
Tá bom,50,0.11555813319163033,greeting
Eu hj passei a usar máscara até qdo saio do quarto,71,0.1235032228115871,inform_symptoms
Pq meus pais estão aqui e são de risco,38,0.15062935790130205,inform_symptoms
"Mas infelizmente, espero q seja mais uma crise de ansiedade",24,0.1423967303267839,inform_symptoms
Me acalma,7,0.1637593443233395,inform_symptoms
No momento Nao,2,0.25715207037046617,inform
12 dias hj,16,0.136322986900421,inform
Estou tomando flamador p dor das costas,15,0.15568188614450718,inform_medicine
Só um pouco febril pela manhã mas foi no inicio,56,0.1495151825657306,inform_symptoms
Minha preocupação é só a dor nas costas que parece estar inflamada,82,0.12692594230144816,inform_symptoms
Posso continuar tomando o flamador cetoprofeno?,25,0.09388090224991885,request_inform
Posso estar com covid??,25,0.12324568849913287,request_inform
Não sei se tem haver mais tenho arrotado bastante,83,0.15611103826642125,inform_symptoms
Continuo tomando esse flamador,9,0.14138058795794695,inform_medicine
Dipirona,57,0.1613411089041692,inform
Tomei o antiflamatorio 19:15 qual horário posso vir a tomar a Dipirona?,25,0.12312137886973495,request_inform
Gostaria de saber qual medicamento devo usa,61,0.10994077018006088,request_inform
As vezes quando tosse,54,0.10335210532940531,inform_symptoms
Tô com 3 dias tomando hidroxizina,31,0.16260774352855378,inform_symptoms
Boa noite Bárbara.,67,0.11683265188722369,greeting
Isso persiste até hj porém a tosse está diferente e como se eu estivesse com muita secreção mas não sai a dor de cabeça é constante e uma pressão nos olhos acompanhada de dor de ouvido e desde ontem diarreia,24,0.07525953271872365,inform_symptoms
O que tá incomodando mais ainda é a pressão n ouvido e na cabeça com dor n corpo a tosse geralmente é a noite quando vou dormir,24,0.11468085355066537,inform_symptoms
Amanhã completa 8 dias,31,0.14388715966004084,inform_symptoms
Segunda n e nem terça e quarta,10,0.19395245965710228,inform
Ontem ela voltou de madrugada,26,0.17622573039388145,inform
"Só muita dor de cabeça, diarreia e dor n corpo com tosse",59,0.07963728729990782,inform_symptoms
Edilmar noroes,29,0.24512054258407745,inform
Pode ser sim obrigada.,72,0.15167383073599927,inform
O diagnóstico do vírus pelo que vcs tem presenciado ele fixa bem a febre  constante ? Ou se tem casos do paciente não ter febre?,23,0.10545825738016268,request_inform
Vou procurar o posto de saúde.,87,0.12549234762894346,request_inform
"Tá bom, vou procurar sim.",83,0.1552028377963054,inform_symptoms
Não só isso mesmo,18,0.13114036426020148,greeting
"Sinto dificuldade em respirar, posso tomar aerosol?",25,0.1132979625601257,request_inform
"Espirros, nariz entupido, perda de paladar e olfato, dor no corpo e arrepios",65,0.09145310104221072,inform_symptoms
Tem 5 dias,31,0.12013979792038931,inform_symptoms
Sinto secreção presa na garganta,36,0.12220177941400245,inform_symptoms
Eu posso tomar aerosol?,25,0.09231497435365421,request_inform
"Não,  obrigada!",62,0.10422895244578856,greeting
"Dor no corpo, dor de cabeça, moleza, febril",65,0.1046523770495057,inform_symptoms
Há 4 dias,31,0.15734130505849253,inform_symptoms
Aí a falta de ar aumenta,37,0.13079539534608287,inform_symptoms
"Não, fosse seca",74,0.18576470274606294,inform
Só que aqui não tinha termômetro pra medir,78,0.13499206374871764,inform
Só dá dor de cabeça e febre,59,0.10432969294855887,inform_symptoms
Dor no corpo e falta de ar continuam,65,0.15237677695934204,inform_symptoms
E não tô conseguindo sentir bem o gosto das coisas,68,0.11488430074646838,inform_symptoms
Não sei dizer porque eu não tô saindo de casa,83,0.12474142700453261,inform_symptoms
Não tô fazendo quase nada,33,0.12324556618798488,inform
Piora quando eu tô sentada,39,0.1372625251045757,inform_symptoms
Só as vezes,54,0.1423374005175967,inform_symptoms
"Não sei dizer se é respiratório, mas eles dificultam a minha respiração as vezes",24,0.12215122091652897,inform_symptoms
"Rinite, sinusite, adenóide",42,0.16141856299951973,inform_medicine
"Parece q o ar tem dificuldade pra passar pela garganta, não sei explicara",71,0.10746207235604655,inform_symptoms
"Não, acho q não",74,0.11503153652071307,inform
"Gostaria de ir, tenho plano de saúde até",61,0.1345644899532158,request_inform
O problema é que eu tenho medo de pegar algo por lá,24,0.11856419485098335,inform_symptoms
Minha vó é idosa e minha mãe tá grávida,5,0.11690509958547246,inform
Não tem nenhuma chance de ser feito um teste na minha casa??,23,0.11949296426522082,request_inform
"Entendi, obrigada!",62,0.10610346222426792,greeting
Melhorou um pouco,3,0.14791024923751372,inform_symptoms
"Mal estar, dor de cabeça, moleza no corpo, dor intensa nas costas, diarréia",65,0.11487870349497031,inform_symptoms
Tenho hipotireoidismo,8,0.1013807910307003,inform_symptoms
Aliás desculpa Dorflex por conta da dor muscular,73,0.196448151527976,inform_symptoms
Fiz o teste rápido para covid no hospital que trabalho e deu positivo,41,0.16498340920651489,inform
Também fiquei com a boca seca,45,0.1423278657930398,inform_symptoms
Me oriente qual próximo passo devo tomar??,76,0.14259049164644688,request_inform
Os sintomas estão sumindo aos poucos,38,0.17433548466503734,inform_symptoms
Voltei a trabalhar desde terça,26,0.2020916312185418,inform
Estou preocupada por ainda senti dor nas costas,45,0.13659259419840408,inform_symptoms
Não sei,4,0.1699754290480222,inform
do trabalho 10 dias,31,0.17158285931154094,inform_symptoms
"Rua General Cordeiro Neto, Mondubim",34,0.14463572077201703,inform
Mais não estou sentindo mais nada,33,0.16013953083148758,inform
"Agora só estou com a dor nas costas, boca seca, diarréia não tão frequente",52,0.08222504169651645,inform_symptoms
Eu estou com mais de 15 dias que tive o sintomas,21,0.15944056958014086,inform_symptoms
Fiquei afastada do trabalho 10 dias,31,0.16570653661718704,inform_symptoms
Estou trabalhando na ala de crianças com covid positivo,15,0.18041227336624566,inform_medicine
Quando voltei a CCIH pediu para fazer o teste rápido,41,0.12962503083257593,inform
Sou Fisioterapeuta,53,0.1455577703055242,inform_symptoms
É melhor ir me consultar nê,47,0.1381513113981464,inform
Tosse,57,0.23076734393400478,inform
"Dor de cabeça, falta de apetite, diarreia e com falta de paladar.",65,0.13379278346624557,inform_symptoms
Desânimo,57,0.2023570185660155,inform
Ainda estou com diarréia.,45,0.13169782892848592,inform_symptoms
Mas a tarde a diarréia ainda pesistiu,82,0.13685750626955373,inform_symptoms
Não tenho apetite,33,0.1377289157880609,inform
E agora a noite tomei uma sopa.,56,0.16603369347958685,inform_symptoms
"Sábado passado trabalhei normalmente, quando cheguei em casa a noite após o banho comecei a sentir calafrio",56,0.13020501621249758,inform_symptoms
Foi ai que começou a aparecer os sintomas,21,0.1903133759129264,inform_symptoms
Qualquer coisa volto a falar com você Pedro.,49,0.1360156174758872,inform_symptoms
Obrigado!,62,0.1292478363986166,greeting
Nao estou sentindo cheiro nem gosto de nada minha cabeça doi meu corpo esta exauto e senti febre alguns dias,71,0.1097113105544586,inform_symptoms
Tomei remedio pra dor e paracetamol pra febre,15,0.1484649344339639,inform_medicine
Dorflex,29,0.13385000350487553,inform
Gostaria de saber se devo tomar algum outro remedio,61,0.07873301377543784,request_inform
E tambem tomei um remedio chamado cinegrip,9,0.15244096431483756,inform_medicine
Ta certo muito obrigada!,62,0.09247151592632663,greeting
"Hoje logo após lavar roupa sente falta de ar , mas passou estou bem",80,0.11561422973570046,inform_symptoms
Estava tomando banho quando senti,9,0.15997594146313077,inform_medicine
"Dor no corpo, dor de garganta e uma dormência nas pernas, ombros braço",65,0.08604819877638048,inform_symptoms
Não entendi?,4,0.18807473177094736,inform
Não fui a upa e nem ao posto de saúde,87,0.17502195157979927,request_inform
Eu  só conversei com vocês,75,0.16452827637273304,inform
Eu tenho que ficar em quarto isolado?,23,0.11568293319417788,request_inform
Desde terça comecei a ter crise de garganta e corisa,56,0.16359261302558759,inform_symptoms
Já estou no 4 dia,70,0.16624843002737988,inform_symptoms
A garganta até melhorou mais a secreção nasal  almentou,82,0.13184699389489318,inform_symptoms
E uma sensação de calafrios e mal estar horrível,73,0.1527902279828831,inform_symptoms
Levanto,51,0.2478304631594056,inform
Minha preocupação é por que tive contato dia 20 com uma amiga que positivou,49,0.1331295706081107,inform_symptoms
