txt,label,distance,intent,annotated_txt
Só aquele negocio na garganta,64,0.1562892310823493,inform_symptoms,Só aquele negocio na [garganta](SINTOMA)
as vezes acho que pode até ser (desculpe )catarro,24,0.1752956482122221,inform_symptoms,as vezes acho que pode até ser (desculpe )[catarro](SINTOMA)
Mais não consigo escarrar,4,0.1598538732727334,inform,Mais não consigo escarrar
"Hoje fiz vinagre, com limão e água morna",15,0.1609438895329606,inform_medicine,"Hoje fiz vinagre, com limão e água morna"
aliviou um pouco,3,0.1900143579874121,inform_symptoms,aliviou um pouco
obg.,12,0.1408306903333863,greeting,obg.
uso paracetamol e chá,65,0.2623315774386446,inform_symptoms,uso paracetamol e chá
e loratadina,42,0.2608666556037853,inform_medicine,e loratadina
Tá certo obg.,50,0.1207657758342056,greeting,Tá certo obg.
Pra mim fazer uma avaliação assim para minha mãe e meu pai só com os dados deles,49,0.1366313981272631,inform_symptoms,Pra mim fazer uma avaliação assim para minha mãe e meu pai só com os dados deles
Estão os dois com febre a mais de cinco dias,31,0.1389806747816692,inform_symptoms,Estão os dois com [febre](SINTOMA) a mais de cinco dias
são idosos 84 e 74 ela,0,0.2508937286021465,inform_symptoms,são idosos 84 e 74 ela
são hipertensos e tem cálculos renais,38,0.2340602061287191,inform_symptoms,são hipertensos e tem cálculos renais
"estão tendo febre toda tarde ,moleza no corpo",52,0.1340459666667295,inform_symptoms,"estão tendo [febre](SINTOMA) toda tarde ,moleza no corpo"
Tem q ter o CPF?,25,0.1745320698025014,request_inform,Tem q ter o CPF?
Pode ser só o nome e CEP Da rua,41,0.2113113576620262,inform,Pode ser só o nome e CEP Da rua
Vou abrir o da minha mãe,5,0.1964367459595877,inform,Vou abrir o da minha mãe
Tá,50,0.2708955081878559,greeting,Tá
Boa noite como faço pra abrir pra minha mãe?,25,0.1690205879204558,request_inform,Boa noite como faço pra abrir pra minha mãe?
Meu pai,30,0.1519791504367259,inform,Meu pai
Boa noite é porque  meu pai está com,30,0.1804188427428981,inform,Boa noite é porque  meu pai está com
"muita febre ,toma paracetamol passa e volta",82,0.1886289464977009,inform_symptoms,"muita [febre](SINTOMA) ,toma paracetamol passa e volta"
"Ele tem 84 anos ,é hipertenso e tem cálculo renal",32,0.1876777296694454,inform_symptoms,"Ele tem 84 anos ,é [hipertenso](SINTOMA) e tem cálculo renal"
faz tratamento no cenec,15,0.241452681244321,inform_medicine,faz tratamento no cenec
Pois é quero fazer pra ele agora,46,0.1708157621940557,inform,Pois é quero fazer pra ele agora
"Tenho que usar outro celular, como faço?",25,0.1361343279940705,request_inform,"Tenho que usar outro celular, como faço?"
Me ajude por favor,7,0.2373673365386417,request_inform,Me ajude por favor
Tenho que pedir outra pessoa pra fazer isso?,25,0.1153430692133489,request_inform,Tenho que pedir outra pessoa pra fazer isso?
"Desde o dia 25/04 que comecei a sentir moleza no corpo, febre e a garganta doendo.  No dia 27/04 fui a upa e me atenderam, a médica disse que pode ser uma virose ou rinossinusite. Passou 10 dias de amoxicilina + clavulanato e antialérgico.",60,0.1054286347665305,inform_symptoms,"Desde o dia 25/04 que comecei a sentir moleza no corpo, [febre](SINTOMA) e a [garganta](SINTOMA) doendo.  No dia 27/04 fui a upa e me atenderam, a médica disse que pode ser uma virose ou [rinossinusite](SINTOMA). Passou 10 dias de amoxicilina + clavulanato e antialérgico."
"Só que não sinto melhora, perdi o olfato e o paladar",68,0.1123951626718394,inform_symptoms,"Só que não sinto melhora, perdi o olfato e o paladar"
"minha cabeça dói, sinto um peso",68,0.1626925057271422,inform_symptoms,"minha cabeça dói, sinto um peso"
ela me entregou um atestado de 3 dias voltei ao trabalho,80,0.1644929425260328,inform_symptoms,ela me entregou um atestado de 3 dias voltei ao trabalho
então?,44,0.1470986403781466,request_inform,então?
posso procurar fazer o teste particular? se der positivo?,25,0.0862395728031371,request_inform,posso procurar fazer o teste particular? se der positivo?
"dor de cabeça, dor no corpo, ausência de paladar e olfato, febre tenho mas poucas vezes",52,0.1058984901875,inform_symptoms,"[dor de cabeça](SINTOMA), dor no corpo, ausência de paladar e olfato, [febre](SINTOMA) tenho mas poucas vezes"
"dipirona, sim",58,0.187710183304403,inform,"dipirona, sim"
não tem como ficar em repouso por conta do trabalho,55,0.1630428064571614,inform_symptoms,não tem como ficar em repouso por conta do trabalho
obrigada,62,0.1556174895079159,greeting,obrigada
obrigada pelas dicas,63,0.1615975511765364,greeting,obrigada pelas dicas
boa noite!,67,0.1743943330458739,greeting,boa noite!
Boa noite,67,0.1784701588546043,greeting,Boa noite
Estou com meu pai adoentado,30,0.1713293033447226,inform,Estou com meu pai adoentado
Uns 3 dias de febre ou mais,31,0.1741436996077668,inform_symptoms,Uns 3 dias de [febre](SINTOMA) ou mais
Talvez 4,0,0.2696864772853902,inform_symptoms,Talvez 4
Todo dia tem febre,70,0.2116155515677718,inform_symptoms,Todo dia tem [febre](SINTOMA)
So que ele nao apresenta falta de ar,37,0.1350254906819922,inform_symptoms,So que ele nao apresenta [falta de ar](SINTOMA)
E depois que passa a febre fica normal... porem ele fica deitado em repouso,24,0.1134329862024055,inform_symptoms,E depois que passa a [febre](SINTOMA) fica normal... porem ele fica deitado em repouso
Ele tosse de vez enquando,54,0.2502734253116407,inform_symptoms,Ele [tosse](SINTOMA) de vez enquando
Ele chegou a passar mal,6,0.214760769523002,inform_symptoms,Ele chegou a passar mal
E n aconteceu mais,43,0.2004534455319984,inform,E n aconteceu mais
Ele reclamava de um mal estar no estomago e na cabeça,64,0.1094330342392205,inform_symptoms,Ele reclamava de um [mal estar](SINTOMA) no estomago e na cabeça
E achava o corpo meio quebrado,64,0.1838803037250769,inform_symptoms,E achava o corpo meio quebrado
Ele sempre foi doente da barriga,82,0.1752756092460929,inform_symptoms,Ele sempre foi doente da barriga
Dor de cabeça nao,59,0.116582635244351,inform_symptoms,[Dor de cabeça](SINTOMA) nao
Na barriga se apertar e um pouco dolorido,64,0.147594349757195,inform_symptoms,Na barriga se apertar e um pouco [dolorido](SINTOMA)
Sente dor nas pernas,59,0.1920877663972936,inform_symptoms,Sente [dor](SINTOMA) nas pernas
Vomitou 1 vez so,54,0.325043154972182,inform_symptoms,Vomitou 1 vez so
Foi devido a um remedio,73,0.2452272121399952,inform_symptoms,Foi devido a um remedio
2 dias atras,16,0.2061935656082937,inform,2 dias atras
Ele tem sonolencia,8,0.1887982382434668,inform_symptoms,Ele tem sonolencia
Ele nao tem falta de ar,37,0.1237821068786337,inform_symptoms,Ele nao tem [falta de ar](SINTOMA)
Entao como devo proceder?,86,0.13656278673389,request_inform,Entao como devo proceder?
Fica em casa ainda?,76,0.1978477373104862,request_inform,Fica em casa ainda?
Ele tem 4 dias de febre,31,0.15503110311248,inform_symptoms,Ele tem 4 dias de [febre](SINTOMA)
Nao tem como algum medico fazer uma visita e fazer o teste?,25,0.1331019432150302,request_inform,Nao tem como algum medico fazer uma visita e fazer o teste?
Ele foi ao posto de saude... e mediram a oxigenaçao no sangue e informaram que estava em 96,80,0.208773507485927,inform_symptoms,Ele foi ao posto de saude... e mediram a oxigenaçao no sangue e informaram que estava em 96
E disseram que estava normal,43,0.1766762377759066,inform,E disseram que estava normal
Isso a 2 dias atras,31,0.2176210182576368,inform_symptoms,Isso a 2 dias atras
Vc acha que tem fortes indicios de covid?,76,0.1507589619086646,request_inform,Vc acha que tem fortes indicios de covid?
Com oque lhe falei esta grave?,76,0.1515841575283165,request_inform,Com oque lhe falei esta grave?
Ou da pra ir se recuperando em casa?,23,0.1540757169613463,request_inform,Ou da pra ir se recuperando em casa?
Voce recomenda algum remedio que possa melhorar a recuperaçao?,23,0.1508404745758603,request_inform,Voce recomenda algum remedio que possa melhorar a recuperaçao?
Resumindo... so procuro um hospital se estiver com falta de ar correto?,23,0.0894374591747244,request_inform,Resumindo... so procuro um hospital se estiver com [falta de ar](SINTOMA) correto?
Certo,35,0.4143647672848406,inform_symptoms,Certo
E em caso se ele faltar o ar... para que nao ocorra o pior tem algum procedimento que eu possa fazer para amenizar?,23,0.0887466597577859,request_inform,E em caso se ele faltar o ar... para que nao ocorra o pior tem algum procedimento que eu possa fazer para amenizar?
Gostaria de saber para eu ficar precavido,61,0.0940063911867582,request_inform,Gostaria de saber para eu ficar precavido
Tem algum remedio para reforçar a fraqueza dele?,79,0.102005752256274,request_inform,Tem algum remedio para reforçar a [fraqueza](SINTOMA) dele?
Muito obrigado,62,0.1320267473310342,greeting,Muito obrigado
Era so isso mesmo,18,0.1381877192403999,greeting,Era so isso mesmo
Qualquer coisa volto a falar aqui,49,0.2226243518763572,inform_symptoms,Qualquer coisa volto a falar aqui
Tem outra coisa,81,0.2102794964816142,request_inform,Tem outra coisa
Ele esta sem sentir cheiro e sabor de comida,64,0.1360401329194531,inform_symptoms,Ele esta sem sentir cheiro e sabor de comida
Obrigado,62,0.1636490029783799,greeting,Obrigado
Obg,12,0.1828093424496188,greeting,Obg
"19 dias atrás comecei a sentir uma quentura na cabeça, nariz escorrendo, dores de cabeça, sentia uma ardência horrível ao respirar, congestão nasal, e garanta inflamada, tomei alguns comprimidos anti gripais, mais nada resolvia, fiz o uso de nimesulida pra garganta não adiantava, comecei a fazer gargarejo de água morna com sal tive uma melhora. Agora atualmente estou com a quentura horrível por dentro, principalmente nas costas, tosse e dores nos braços. Medi minha saturação deu 90",60,0.0732467738824508,inform_symptoms,"19 dias atrás comecei a sentir uma quentura na cabeça, [nariz escorrendo](SINTOMA), [dores de cabeça](SINTOMA), sentia uma ardência horrível ao respirar, [congestão nasal](SINTOMA), e garanta inflamada, tomei alguns comprimidos anti gripais, mais nada resolvia, fiz o uso de nimesulida pra garganta não adiantava, comecei a fazer gargarejo de água morna com sal tive uma melhora. Agora atualmente estou com a quentura horrível por dentro, principalmente nas costas, [tosse](SINTOMA) e dores nos braços. Medi minha saturação deu 90"
Dias são 18 não 19,0,0.1952218423992107,inform_symptoms,Dias são 18 não 19
38 no começo,16,0.3045881405963979,inform,38 no começo
Tenho calafrios ao anoitecer,8,0.2146956102471726,inform_symptoms,Tenho calafrios ao anoitecer
Sinto como de minha respiração fosse quente,24,0.2075454357502699,inform_symptoms,Sinto como de minha respiração fosse quente
Me sino cansada se falo muito,7,0.1897185573908559,request_inform,Me sino cansada se falo muito
"Não, ah momentos em q fica congestionado nariz",24,0.1762400543036953,inform_symptoms,"Não, ah momentos em q fica congestionado nariz"
Tipo Tampa,57,0.2585170441696003,inform,Tipo Tampa
Sem febre,13,0.2854158267804667,inform_symptoms,Sem [febre](SINTOMA)
Só uma quentura por dentro,81,0.1886625359554612,request_inform,Só uma quentura por dentro
Tive melhoras,8,0.195248665766178,inform_symptoms,Tive melhoras
"Só essa tosse que persiste a noite, dores nos braços, e essa quentura no corpo",52,0.1042581953121022,inform_symptoms,"Só essa [tosse](SINTOMA) que persiste a noite, dores nos braços, e essa quentura no corpo"
"Uma amiga tem, ontem ela estava em casa pedi p medir",80,0.1414024528853324,inform_symptoms,"Uma amiga tem, ontem ela estava em casa pedi p medir"
Deu 90 sim,0,0.2360329873133908,inform_symptoms,Deu 90 sim
Assim,27,0.3779682054901451,inform,Assim
Quentura por dentro,36,0.2674599691384673,inform_symptoms,Quentura por dentro
Como se minha respiração tivesse quente,84,0.1428200629933442,inform_symptoms,Como se minha respiração tivesse quente
Quando falo muito me sinto um pouco cansada. Quando olhei estava assim,71,0.1350956264017926,inform_symptoms,Quando falo muito me sinto um pouco cansada. Quando olhei estava assim
Cansaço sim,58,0.1590111031756479,inform,[Cansaço](SINTOMA) sim
Saturação 90 isso é bom?,76,0.1942561534525233,request_inform,Saturação 90 isso é bom?
O Sr conseguiu ouvir o audio,41,0.2449515805340975,inform,O Sr conseguiu ouvir o audio
Atualmente nas costas,69,0.2415472428671883,inform_symptoms,Atualmente nas costas
Só de um lado,2,0.2548370055224851,inform,Só de um lado
Direito,57,0.4116029215782029,inform,Direito
Incômoda um pouco,3,0.0732657496292908,inform_symptoms,Incômoda um pouco
Oq posso tomar em relação essa quentura,46,0.1859748022548317,inform,Oq posso tomar em relação essa quentura
E a tosse,13,0.2058657157831706,inform_symptoms,E a [tosse](SINTOMA)
Em devo ir ao posto de saúde,87,0.1213048837004993,request_inform,Em devo ir ao posto de saúde
O pai da minha filha estava com sintomas parecidos aos meus porém mais leves e um companheiro de trabalho dele esta com covid,32,0.1163320780255958,inform_symptoms,O pai da minha filha estava com sintomas parecidos aos meus porém mais leves e um companheiro de trabalho dele esta com covid
OK,12,0.2589570307864818,greeting,OK
"Ao Sr também, que Deus te proteja e te guarde de todo mal.",20,0.1475212478131807,greeting,"Ao Sr também, que Deus te proteja e te guarde de todo mal."
"Assim. A uns dias estou com uma quebradeira no corpo, desde segunda.",56,0.0922571133546317,inform_symptoms,"Assim. A uns dias estou com uma quebradeira no corpo, desde segunda."
De ontem para hoje me deu febre,56,0.2023533542960224,inform_symptoms,De ontem para hoje me deu [febre](SINTOMA)
E agora estou com um pouco de falta de ar,37,0.096490115586567,inform_symptoms,E agora estou com um pouco de [falta de ar](SINTOMA)
Não.,74,0.1513380471619204,inform,Não.
Usei 3,0,0.288817611484794,inform_symptoms,Usei 3
2*,16,0.3904732527346456,inform,2*
Dorona e paracetamol gotas.,42,0.1665639552232396,inform_medicine,Dorona e paracetamol gotas.
Inicialmente sim,58,0.1506693668919397,inform,Inicialmente sim
Me diga uma coisa. Ter um pouco de tontura pode ser sintoma também?,23,0.0993740401041298,request_inform,Me diga uma coisa. Ter um pouco de [tontura](SINTOMA) pode ser sintoma também?
Pois tive,4,0.2706269087400891,inform,Pois tive
Uma leve tontura quase levanto a cabeça rápido.,64,0.1408135689346701,inform_symptoms,Uma leve [tontura](SINTOMA) quase levanto a cabeça rápido.
Meus olhos estão quentes,69,0.2203916014277618,inform_symptoms,Meus olhos estão quentes
Foi pontual. Senti agora a noite. Eu estava normal dentro de casa,56,0.120746975304594,inform_symptoms,Foi pontual. Senti agora a noite. Eu estava normal dentro de casa
Quase,27,0.3444594304063247,inform,Quase
Uma aticoade leve.,13,0.2401651873720519,inform_symptoms,Uma aticoade leve.
Tanto que eu não queria informar. Pois pensei ter sido uma gripe,46,0.1120006283526051,inform,Tanto que eu não queria informar. Pois pensei ter sido uma gripe
Não melhorei. Apenas diminui,4,0.1893204841817246,inform,Não melhorei. Apenas diminui
Está bem fraca,40,0.1725049425079519,inform_symptoms,Está bem fraca
Agora está pouco,3,0.2227873338504814,inform_symptoms,Agora está pouco
Diga,51,0.3870696853884846,inform,Diga
Ok. Muito obrigado pela atenção.,63,0.0834377337000855,greeting,Ok. Muito obrigado pela atenção.
Está tudo claro pra mim. Muito obrigado e bom trabalho.,63,0.143565827783322,greeting,Está tudo claro pra mim. Muito obrigado e bom trabalho.
"Boa noite, estou bem melhor",19,0.2000157849204684,inform_symptoms,"Boa noite, estou bem melhor"
A minha mulher que ainda ta com alguns sintomas,32,0.1508119790884404,inform_symptoms,A minha mulher que ainda ta com alguns sintomas
O meu domingo,70,0.2448759778352773,inform_symptoms,O meu domingo
Só farmácia,13,0.2268683671307209,inform_symptoms,Só farmácia
Tô isolada com minha mulher e minha filha de 3anos,5,0.0897619211694363,inform,Tô isolada com minha mulher e minha filha de 3anos
Minha casa e pequena não tem como quartos não tem como fica distante das outras pessoas,32,0.1988008492529913,inform_symptoms,Minha casa e pequena não tem como quartos não tem como fica distante das outras pessoas
Febre diarreia sentindo cansada e como se tivesse inchada,84,0.180571252349052,inform_symptoms,Febre diarreia sentindo cansada e como se tivesse inchada
Dipirona 1miligrama,42,0.1362749797037906,inform_medicine,Dipirona 1miligrama
Quando tomar mais depois de umas 3 4 horas volta a febre,56,0.1556359506833078,inform_symptoms,Quando tomar mais depois de umas 3 4 horas volta a [febre](SINTOMA)
Quando fala muito e quando faz as atividades,39,0.1851466890550939,inform_symptoms,Quando fala muito e quando faz as atividades
Muito obrigada,62,0.1267550988233733,greeting,Muito obrigada
Que deus abençoe vc e sua família,20,0.1114171863644913,greeting,Que deus abençoe vc e sua família
Amém,12,0.4231753866224147,greeting,Amém
"Olá!  Me chamo Maria Bianca, moro com esposo e um filho de um ano e meio. Há uma semana meu esposo e eu começamos a sentir febre (que vai e volta), dor de garganta e de cabeça. Há 2 dias começamos a sentir um mau estar no peito! Nosso bebê tbm sentiu febre, mas passou. O que devemos fazer?",60,0.0876049030145988,inform_symptoms,"Olá!  Me chamo Maria Bianca, moro com esposo e um filho de um ano e meio. Há uma semana meu esposo e eu começamos a sentir [febre](SINTOMA) (que vai e volta), [dor de garganta](SINTOMA) e de cabeça. Há 2 dias começamos a sentir um mau estar no peito! Nosso bebê tbm sentiu [febre](SINTOMA), mas passou. O que devemos fazer?"
Esposo,57,0.3854574676614918,inform,Esposo
"Não, não",74,0.079266216070292,inform,"Não, não"
Febre que vai e volta Dor de cabeça intensa Dor de garganta Incômodo no peito aumentando aos poucos,59,0.1165917442504564,inform_symptoms,[Febre](SINTOMA) que vai e volta [Dor de cabeça](SINTOMA) intensa [Dor de garganta](SINTOMA) Incômodo no peito aumentando aos poucos
Desde sexta passada e há dois dias os incômodos no peito,56,0.1836103505632934,inform_symptoms,Desde sexta passada e há dois dias os incômodos no peito
"Travessa Grande Otelo, 34, Vila-velha 2",34,0.1185252130659921,inform,"Travessa Grande Otelo, 34, Vila-velha 2"
O bebê,2,0.2347349085147242,inform,O bebê
1 ano e 6 meses,16,0.2156858914038639,inform,1 ano e 6 meses
"Ontem sentiu febre e estava com a respiração mais profunda, mas hoje não apresentou nenhum sintoma",60,0.1335692822930325,inform_symptoms,"Ontem sentiu [febre](SINTOMA) e estava com a respiração mais profunda, mas hoje não apresentou nenhum sintoma"
Febre ontem,26,0.3052284283268819,inform,[Febre](SINTOMA) ontem
Gemido expiratório somente ontem,35,0.2183636922328825,inform_symptoms,Gemido expiratório somente ontem
Eu,75,0.2601735606694969,inform,Eu
"Febre ( que já passou) Tosse Espirro Dor de cabeça E cansaso intenso, mesmo em pequenas coisas q faço rotineiramente, exemplo o mingual do bebê.  Comecei a senti desde quinta passada. E o cansaso há 4 dias",60,0.0879313013576208,inform_symptoms,"[Febre](SINTOMA) ( que já passou) [Tosse](SINTOMA) Espirro [Dor de cabeça](SINTOMA) E cansaso intenso, mesmo em pequenas coisas q faço rotineiramente, exemplo o mingual do bebê.  Comecei a senti desde quinta passada. E o cansaso há 4 dias"
Onde podemos nos testar?,25,0.163163170850319,request_inform,Onde podemos nos testar?
Obg!,12,0.145013241298692,greeting,Obg!
Ontem na hora de dormir tive a sensação de falta de ar.,37,0.136895633308708,inform_symptoms,Ontem na hora de dormir tive a sensação de [falta de ar](SINTOMA).
A minha garganta meio grossa pra passar o ar.,64,0.1479937351970692,inform_symptoms,A minha [garganta](SINTOMA) meio grossa pra passar o ar.
Fadiga.,57,0.2596589698459715,inform,[Fadiga](SINTOMA).
"Estou melhor das dores e do desconforto na cabeça, mas mãe nariz está  entupido.",52,0.090398944401924,inform_symptoms,"Estou melhor das dores e do desconforto na cabeça, mas mãe nariz está  entupido."
"A minha garganta não dói, mas tá grossa pra passar o ar., tenho que ficar puxando o ar as vezes.",60,0.1045326247818778,inform_symptoms,"A minha [garganta](SINTOMA) não dói, mas tá grossa pra passar o ar., tenho que ficar puxando o ar as vezes."
Sim.,58,0.1587714714121307,inform,Sim.
É o meu nariz entupido.,64,0.1767800588755823,inform_symptoms,É o meu nariz entupido.
"A noite, agora sensação de estar com febre e no termômetro  não dá.",24,0.1216718922270417,inform_symptoms,"A noite, agora sensação de estar com [febre](SINTOMA) e no termômetro  não dá."
A noite.,10,0.2196868366505963,inform,A noite.
É os olhos ardendo.,64,0.2432727160249295,inform_symptoms,É os olhos ardendo.
"Eu ando dentro de casa , fico no quintal o dia inteiro e a noite vou pro quarto dormir.",60,0.140109825714798,inform_symptoms,"Eu ando dentro de casa , fico no quintal o dia inteiro e a noite vou pro quarto dormir."
Fico no quintal porque eu tenho uma filha de 2 anos e fica me chamando.,32,0.1072054348570424,inform_symptoms,Fico no quintal porque eu tenho uma filha de 2 anos e fica me chamando.
Só a noite que eu paro e puxo um pouco o ar.,64,0.1343035440335294,inform_symptoms,Só a noite que eu paro e puxo um pouco o ar.
Pela boca.,36,0.2739776140506732,inform_symptoms,Pela boca.
"Sim ,está entupido mas não estou gripada.",83,0.1302649181490476,inform_symptoms,"Sim ,está entupido mas não estou gripada."
"Ontem quando entupiu, me deu umas pontadas nas costas e no peito direito.",60,0.1708090151811936,inform_symptoms,"Ontem quando entupiu, me deu umas pontadas nas costas e no peito direito."
"Ontem de manhã eu fui e passei mal ,a minha pressão baixou porque eu estava com muita dor nas costas.",80,0.0805314275463919,inform_symptoms,"Ontem de manhã eu fui e passei mal ,a minha pressão baixou porque eu estava com muita [dor](SINTOMA) nas costas."
Ao posto da Parangaba.,77,0.1795163260693516,inform,Ao posto da Parangaba.
Dipirona e azitromicina.,42,0.1435051851200638,inform_medicine,Dipirona e azitromicina.
Azitromicina durante 5 dias .,31,0.1826602289835451,inform_symptoms,Azitromicina durante 5 dias .
1 vez ao dia.,16,0.2653472418199827,inform,1 vez ao dia.
Dipirona quando começo a sentir aumentar as dores e os encomodo.,55,0.1626905431902705,inform_symptoms,Dipirona quando começo a sentir aumentar as [dores](SINTOMA) e os encomodo.
"Tem que tomar direto ,mesmo que não esteja doendo muito.",24,0.1659845887432816,inform_symptoms,"Tem que tomar direto ,mesmo que não esteja doendo muito."
Onde posso fazer um exame?,25,0.0996395603270279,request_inform,Onde posso fazer um exame?
Qual posto de saúde?,11,0.2043418897276571,request_inform,Qual posto de saúde?
Eu passo o dia de luvas e mascara. Tem risco de contaminação? As vezes preciso abrir a geladeira. Quando uso o vaso sanitário limpo com água sanitária.,60,0.1325095779862307,inform_symptoms,Eu passo o dia de luvas e mascara. Tem risco de contaminação? As vezes preciso abrir a geladeira. Quando uso o vaso sanitário limpo com água sanitária.
E também preciso cozinhar.,46,0.1921334491343622,inform,E também preciso cozinhar.
Posso lavar as lousas de luvas?,25,0.1923863680002513,request_inform,Posso lavar as lousas de luvas?
Por enquanto não. Obrigada. Boa noite!,48,0.1196451406378599,greeting,Por enquanto não. Obrigada. Boa noite!
"Desde dia 28/04 comecei a sentir uma dor intensa no corpo, e dia 29/04 junto com a dor no corpo estava sentindo uma moleza, hoje ao acordar comecei a sentir dor de garganta apresentando algumas bolhas amareladas e febre de 38.7.",60,0.0937304020708699,inform_symptoms,"Desde dia 28/04 comecei a sentir uma [dor](SINTOMA) intensa no corpo, e dia 29/04 junto com a [dor](SINTOMA) no corpo estava sentindo uma moleza, hoje ao acordar comecei a sentir [dor de garganta](SINTOMA) apresentando algumas bolhas amareladas e [febre](SINTOMA) de 38.7."
Na lateral direita da garganta,36,0.2701525368820073,inform_symptoms,Na lateral direita da [garganta](SINTOMA)
"Não, é bem visível, perto das amígdalas",40,0.177749907111257,inform_symptoms,"Não, é bem visível, perto das amígdalas"
"Já tive, a alguns anos atrás",31,0.2378878125259296,inform_symptoms,"Já tive, a alguns anos atrás"
Umas 16:00 horas,16,0.2758519230554778,inform,Umas 16:00 horas
"Desde esse horário estou monitorando, estava em 37.7, depois subiu pra 38.7, e agora está em 38.0",80,0.2006008346482033,inform_symptoms,"Desde esse horário estou monitorando, estava em 37.7, depois subiu pra 38.7, e agora está em 38.0"
"Sim, paracetamol",58,0.1693410402806188,inform,"Sim, paracetamol"
19:30 hrs,16,0.3962162593726805,inform,19:30 hrs
"Sinto um piado no peito e começo a tossir, e sinto uma leve dor de cabeça a cima dos olhos",64,0.0882646629754527,inform_symptoms,"Sinto um piado no peito e começo a tossir, e sinto uma leve [dor de cabeça](SINTOMA) a cima dos olhos"
E quando espirro doe a garganta e o ouvido,64,0.1310934811186358,inform_symptoms,E quando espirro doe a [garganta](SINTOMA) e o ouvido
"Eu tenho rinite e sinusite, tomo remédio apenas quando tenho crise",60,0.1334815347492255,inform_symptoms,"Eu tenho rinite e [sinusite](SINTOMA), tomo remédio apenas quando tenho crise"
Posso tomar azitromicina? Por conta da garganta,79,0.190790464993506,request_inform,Posso tomar azitromicina? Por conta da [garganta](SINTOMA)
"Não, obrigada",62,0.1198913992527336,greeting,"Não, obrigada"
Obrigada.,62,0.1270380583421827,greeting,Obrigada.
Bom o que tem me precupado em uma febre que dar eu tomo medicamento passa daqui a pouco volta,71,0.1382038496203973,inform_symptoms,Bom o que tem me precupado em uma [febre](SINTOMA) que dar eu tomo medicamento passa daqui a pouco volta
E eu tbm to um pouco cansada,19,0.1316867360632125,inform_symptoms,E eu tbm to um pouco cansada
