txt,annotated_txt,label,distance,intent
Nossa família toda é assim!,Nossa família toda é assim!,25,0.19017823747608376,inform_symptoms
Gosta de ajudar outras pessoas,Gosta de ajudar outras pessoas,56,0.3622846057963408,others
"Queria  a polícia pra dar uma orientação , possa ser que eles acreditem, pois já que não conhecem","Queria  a polícia pra dar uma orientação , possa ser que eles acreditem, pois já que não conhecem",1,0.14869178688543794,others
Não! Porque eles se acostumaram com minha tia sendo a cabeça da família,Não! Porque eles se acostumaram com minha tia sendo a cabeça da família,1,0.18431370457017016,others
Sim! Sim,Sim! Sim,19,0.15206303527515175,others
"Se precisar financeiramente sim! Mas atitudes como levar a médico acompanhar, orienta pra procurar os serviços de saúde ""somos  nós""","Se precisar financeiramente sim! Mas atitudes como levar a médico acompanhar, orienta pra procurar os serviços de saúde ""somos  nós""",42,0.217790949758767,request_inform
Ela ainda hoje leva os outros irmãos para os médicos. Ela acha que todos nós iremos ter que morrer ou de uma coisa ou de outra! Ela era da saúde,Ela ainda hoje leva os outros irmãos para os médicos. Ela acha que todos nós iremos ter que morrer ou de uma coisa ou de outra! Ela era da saúde,21,0.16525757940413965,inform_symptoms
É minha única esperança,É minha única esperança,25,0.2562397572104038,inform_symptoms
Ela é tão forte que é ela que abre a cova pra enterrar nossos mortos e acha natural e não chora,Ela é tão forte que é ela que abre a cova pra enterrar nossos mortos e acha natural e não chora,1,0.1417511737254734,others
Diz que assim mesmo a vida! Uns nascendo outros morrendo,Diz que assim mesmo a vida! Uns nascendo outros morrendo,14,0.3147845747763667,others
"São sutomos mesmo, por isso não tiro eles pra vir morar comigo, apenas faço adaptações pra que eles sintam se bem na casinha deles","São sutomos mesmo, por isso não tiro eles pra vir morar comigo, apenas faço adaptações pra que eles sintam se bem na casinha deles",21,0.15278407449642206,inform_symptoms
Faz sim! Mas eu temo perde los todos de uma vez! Eu amo meus idosos. Elas choram e vão buscar as outras pra passar lá na casa delas!,Faz sim! Mas eu temo perde los todos de uma vez! Eu amo meus idosos. Elas choram e vão buscar as outras pra passar lá na casa delas!,1,0.154668312325,others
Obrigada assim mesmo por a atenção e Jesus te lave com o sangue do cordeiro e te cubra de saúde,Obrigada assim mesmo por a atenção e Jesus te lave com o sangue do cordeiro e te cubra de saúde,50,0.1770350830411498,greeting
Tem não! Foi difícil eu até fazer o controle no velório,Tem não! Foi difícil eu até fazer o controle no velório,1,0.17853658278897944,others
Fica com Deus! Thau!,Fica com Deus! Thau!,50,0.24131613190989387,greeting
Boa tarde!,Boa tarde!,52,0.05978348935352884,greeting
"Estou a 03 dias com febre e tosse seca, muitas dores nas costas","Estou a 03 dias com [febre](SINTOMA) e [tosse seca](SINTOMA), muitas dores nas costas",47,0.08356884803418618,inform_symptoms
Sim.,Sim.,19,0.1508233330661788,others
"Durante esse período de febre tomei Dipirona monoidratada, porém a febre vai e volta.","Durante esse período de [febre](SINTOMA) tomei Dipirona monoidratada, porém a [febre](SINTOMA) vai e volta.",16,0.11180353724203618,inform_medicine
"Um pouco, acho que por conta da tosse","Um pouco, acho que por conta da [tosse](SINTOMA)",59,0.1726894765495829,inform_symptoms
Só quando tusso,Só quando tusso,65,0.2834092868302426,inform_symptoms
O problema é encontrar um posto de Saúde funcionando,O problema é encontrar um posto de Saúde funcionando,42,0.16776333682905553,request_inform
Rua 922 casa 136 conjunto Ceará.,Rua 922 casa 136 conjunto Ceará.,68,0.17424677788665488,others
Tô saindo procurar recursos,Tô saindo procurar recursos,26,0.36908047880849937,others
Febre controlada com Dipirona 1g,[Febre](SINTOMA) controlada com Dipirona 1g,40,0.2266783549535003,inform_medicine
"Tosse, coisa e espirros controlados com Alexofedrin D.","[Tosse](SINTOMA), coisa e espirros controlados com Alexofedrin D.",88,0.2498598533221389,inform_symptoms
No sábado passado.,No sábado passado.,86,0.2635434278154044,others
Corisa*,Corisa*,43,0.2282991598395152,others
Sim!,Sim!,19,0.1609569378061444,others
"Não foi feito nenhum exame. O médico passou Dipirona 1g, se febre. Alexofedrin D, pra Corisa e espirros. Sekí xarope pra tosse. Pediu pra me manter em casa.","Não foi feito nenhum exame. O médico passou Dipirona 1g, se [febre](SINTOMA). Alexofedrin D, pra Corisa e [espirros](SINTOMA). Sekí xarope pra [tosse](SINTOMA). Pediu pra me manter em casa.",16,0.13457614136372975,inform_medicine
Todos esses sintomas consigo controlar com os medicamentos.,Todos esses sintomas consigo controlar com os medicamentos.,17,0.24244569053460463,others
Minha preocupação é ter uma pneumonia silenciosa.,Minha preocupação é ter uma [pneumonia](SINTOMA) silenciosa.,34,0.16406511952650082,inform_symptoms
Sim! Estou separado das outras pessoas da casa.,Sim! Estou separado das outras pessoas da casa.,90,0.23096931279138644,others
Ok. Entendí.,Ok. Entendí.,60,0.1789943456381894,greeting
Tou tomando Alexofedrin pros espirros e Corisa. É pra eu suspender?,Tou tomando Alexofedrin pros [espirros](SINTOMA) e Corisa. É pra eu suspender?,71,0.18125259668018445,inform_symptoms
Voi recomendação médica.,Voi recomendação médica.,41,0.2773483654460135,request_inform
Ótimo.,Ótimo.,60,0.29809921302265774,greeting
Obrigada!,Obrigada!,32,0.08279171626582338,greeting
"Sintomas hoje:  * dor de cabeça, mal estar estomacal e falta de apetite. * Dia 24/04, sentí os primeiros sintomas. Espirros e corisa. Dia 20, tive contato com covid positivado. * Fui ao médico. Receitou: -Dipirona 1g, se febre ou dor. -Seki, se tosse. -Alegra D, se espirros. * Não fiz nenhum teste.","Sintomas hoje:  * [dor de cabeça](SINTOMA), [mal estar](SINTOMA) estomacal e falta de apetite. * Dia 24/04, sentí os primeiros sintomas. [Espirros](SINTOMA) e corisa. Dia 20, tive contato com covid positivado. * Fui ao médico. Receitou: -Dipirona 1g, se [febre](SINTOMA) ou dor. -Seki, se [tosse](SINTOMA). -Alegra D, se [espirros](SINTOMA). * Não fiz nenhum teste.",30,0.12145785995287517,inform_symptoms
Desde ontem que me sinto mais ruim.,Desde ontem que me sinto mais ruim.,48,0.18171469723674005,inform_symptoms
"Falta de ar, não. E à noite, fico febril. Tou conseguindo controlar a febre com a Dipirona. É durante o dia, a temperatura é normal.","[Falta de ar](SINTOMA), não. E à noite, fico febril. Tou conseguindo controlar a [febre](SINTOMA) com a Dipirona. É durante o dia, a temperatura é normal.",39,0.11028208264328032,inform_symptoms
"Já cheguei a 38⁰. Essas últimas noites, 37,8⁰ e 37,9⁰.","Já cheguei a 38⁰. Essas últimas noites, 37,8⁰ e 37,9⁰.",74,0.2589176338854442,others
"Consigo me manter bem com a Dipirona. Mas hoje, tive dor de cabeça e mal estar. Uma gastura no estômago. Sem vontade de comer.","Consigo me manter bem com a Dipirona. Mas hoje, tive [dor de cabeça](SINTOMA) e [mal estar](SINTOMA). Uma gastura no estômago. Sem vontade de comer.",30,0.1206672759894748,inform_symptoms
Não.,Não.,7,0.131417979321798,greeting
Entendí!,Entendí!,60,0.3309671218691823,greeting
Obrigado!,Obrigado!,32,0.07780969040262664,greeting
Boa noite!,Boa noite!,52,0.052432216936003195,greeting
Estou com alguns sintomas desde segunda e queria saber se são sintomas de covid,Estou com alguns sintomas desde segunda e queria saber se são sintomas de covid,21,0.1316433745723684,inform_symptoms
E como devo proceder,E como devo proceder,24,0.20804760512501286,request_inform
"Dor no corpo, dor nos olhos, sensação de febre, espirros bem esporádicos e sensação de cansaço","Dor no corpo, [dor nos olhos](SINTOMA), [sensação de febre](SINTOMA), [espirros](SINTOMA) bem esporádicos e sensação de [cansaço](SINTOMA)",36,0.10059903065863351,inform_symptoms
Hoje de manhã senti um pouco de falta de ar. Sinto uma das narinas entupidas,Hoje de manhã senti um pouco de [falta de ar](SINTOMA). Sinto uma das narinas entupidas,47,0.12209633548987087,inform_symptoms
Certo,Certo,84,0.32095102330966785,greeting
Tenho rinite e sinusite,Tenho rinite e [sinusite](SINTOMA),53,0.19113754051118004,inform_symptoms
Sinto como se o nariz tivesse entupido. Fui dar aula on-line hoje de manhã e me senti ofegante ao falar,Sinto como se o nariz tivesse entupido. Fui dar aula on-line hoje de manhã e me senti ofegante ao falar,3,0.14405569575919563,others
"Eu to com sensação de febre. Mas, não tenho termômetro em casa","Eu to com [sensação de febre](SINTOMA). Mas, não tenho termômetro em casa",39,0.12308600128015179,inform_symptoms
Tomei Tylenol ontem,Tomei Tylenol ontem,71,0.17280782029939112,inform_symptoms
Hoje só tomei o antialérgico Alektos  Já vinha tomado ele desde antes do isolamento,Hoje só tomei o antialérgico Alektos  Já vinha tomado ele desde antes do isolamento,5,0.14235458432370263,inform_medicine
"Ontem me senti melhor com Tylenol. Mas, o efeito não durou muito","Ontem me senti melhor com Tylenol. Mas, o efeito não durou muito",16,0.17259837167889025,inform_medicine
6/6 horas,6/6 horas,75,0.33206897973139393,others
"2, na verdade. Não tomei hoje ainda","2, na verdade. Não tomei hoje ainda",16,0.26713203839924804,inform_medicine
Dor na nuca e nas costas bem acentuada. É um pouco de pigarro na garganta.. Eu tossi durante a aula,Dor na nuca e nas costas bem acentuada. É um pouco de pigarro na [garganta](SINTOMA).. Eu tossi durante a aula,36,0.12261732766923383,inform_symptoms
Um pouco só,Um pouco só,59,0.24029272238701005,inform_symptoms
Muito leve,Muito leve,64,0.2780329855870983,inform_symptoms
"Como se eu tivesse dormido de mal jeito, machucado. Fica tensionada e dói quando mexo a cabeça","Como se eu tivesse dormido de mal jeito, machucado. Fica tensionada e dói quando mexo a cabeça",39,0.14367147994503948,inform_symptoms
É,É,43,0.26446347039868057,others
Nariz entupido é considerado sintoma de covid? Ou só a sensação de falta de ar?,[Nariz](SINTOMA) entupido é considerado sintoma de covid? Ou só a sensação de [falta de ar](SINTOMA)?,46,0.18132884769222324,inform_symptoms
"Sim. Como eu tenho alergia a muitas coisas, penso que pode ser uma crise alérgica","Sim. Como eu tenho [alergia](SINTOMA) a muitas coisas, penso que pode ser uma crise alérgica",37,0.15321359770098542,inform_symptoms
Só fico preocupada em relação aos medicamentos,Só fico preocupada em relação aos medicamentos,21,0.22227865209101916,inform_symptoms
Quais posso tomar para melhorar a dor e a obstrução nasal,Quais posso tomar para melhorar a dor e a obstrução nasal,6,0.19173087097908892,request_inform
Tylenol ou paracetamol,Tylenol ou paracetamol,40,0.16172447373007048,inform_medicine
No nariz uso Neosoro,No nariz uso Neosoro,71,0.31717075618259405,inform_symptoms
"Tava usando Nasonex, mas a alergologista disse que eu parasse e tomasse o Alektos","Tava usando Nasonex, mas a alergologista disse que eu parasse e tomasse o Alektos",16,0.12428442084212021,inform_medicine
Posso retomar o uso do Alektos? Me sinto bem quando uso,Posso retomar o uso do Alektos? Me sinto bem quando uso,41,0.15568806698948345,request_inform
Não costumo ter crise alérgica,Não costumo ter crise alérgica,34,0.2015072847787912,inform_symptoms
Eu tenho Maresis aqui. Pode ser ele?,Eu tenho Maresis aqui. Pode ser ele?,56,0.17980875681033914,others
Ou soro mesmo?,Ou soro mesmo?,12,0.22235314515703053,request_inform
Ok,Ok,60,0.1734208042195866,greeting
Não. Ficarei me observando,Não. Ficarei me observando,7,0.25460544491264137,greeting
Brigadaa,Brigadaa,69,0.4224655284943667,greeting
Falta de apetite perda do alfato labios e boca seca boca amarga,Falta de apetite perda do alfato labios e [boca seca boca amarga](SINTOMA),54,0.25693528870617555,inform_symptoms
Dor não sei se é nas costas a pressa que dá é na costela   Dificuldade na respiração    Falta de apetite  Tosse  Náuseas  Congestão nasal nariz entupido,Dor não sei se é nas costas a pressa que dá é na costela   Dificuldade na respiração    Falta de apetite  Tosse  Náuseas  [Congestão nasal](SINTOMA) [nariz](SINTOMA) entupido,46,0.14708654399262755,inform_symptoms
Lábios secos boca seca,Lábios secos [boca seca](SINTOMA),88,0.3199192819286856,inform_symptoms
Entalo na garganta e dor no estomago,Entalo na [garganta](SINTOMA) e dor no estomago,36,0.12426385231159331,inform_symptoms
Respiração pra dentro profunda e solta o pouco não sei explicar as vezes tenho muito ar outra vezes pouca,Respiração pra dentro profunda e solta o pouco não sei explicar as vezes tenho muito ar outra vezes pouca,39,0.16340663003725797,inform_symptoms
Da vontade de tosse e eu respiro pela boca pra voltar a respirar normal,Da vontade de [tosse](SINTOMA) e eu respiro pela boca pra voltar a respirar normal,39,0.16067631999270593,inform_symptoms
Já estou a 18 dias,Já estou a 18 dias,76,0.1346674228715543,others
Tá,Tá,43,0.2902929187585044,others
"Ola, boa noite!","Ola, boa noite!",52,0.06206664870434875,greeting
"Os sintomas que venho sentido hj é dor de cabeca, nariz entupido e desde ontem venho sentindo dor de barriga, tudo que como vem me dando dor de barrigas","Os sintomas que venho sentido hj é dor de cabeca, nariz entupido e desde ontem venho sentindo [dor de](SINTOMA) barriga, tudo que como vem me dando dor de barrigas",30,0.09208004337464659,inform_symptoms
Barriga*,Barriga*,43,0.29710817459103034,others
"A gripe vai fzr duas semanas, no início me deu febre e dores no corpo, hj não sinto mais febre e nem dor no corpo, mas dar um pouco de dor de cabeça e ontem comecei a ter dor de barriga.","A gripe vai fzr duas semanas, no início me deu [febre](SINTOMA) e dores no corpo, hj não sinto mais [febre](SINTOMA) e nem [dor](SINTOMA) no corpo, mas dar um pouco de [dor de cabeça](SINTOMA) e ontem comecei a ter [dor de barriga](SINTOMA).",30,0.05954282880557071,inform_symptoms
Tá bom Dra.,Tá bom Dra.,84,0.22375869093294698,greeting
Detalhe eu to sem o olfato e paladar.,Detalhe eu to sem o olfato e paladar.,54,0.11909730445381472,inform_symptoms
Entendi.,Entendi.,61,0.3070340762131599,greeting
Ficarei me hidratando e seguirei suas orientações.,Ficarei me hidratando e seguirei suas orientações.,9,0.2462657932499055,request_inform
Somente isso mesmo.,Somente isso mesmo.,58,0.22551373604547786,others
Estou sentindo um pouco de falta de ar,Estou sentindo um pouco de [falta de ar](SINTOMA),15,0.11773654844110504,inform_symptoms
E moro sozinha,E moro sozinha,83,0.26537310150263016,others
Só falta de ar,Só [falta de ar](SINTOMA),15,0.12028558860682337,inform_symptoms
Repouso,Repouso,79,0.20771946654014894,inform_symptoms
Não. Só o coração acelerado,Não. Só o coração acelerado,25,0.18545968207628194,inform_symptoms
Nao,Nao,7,0.12957679892913454,greeting
Até agora não coloquei o termômetro agora,Até agora não coloquei o termômetro agora,1,0.19466439516344436,others
Como tô chorando o nariz fica ruim. Pq tenho renite,Como tô chorando o nariz fica ruim. Pq tenho renite,39,0.15872971867180052,inform_symptoms
E a falta de ar??,E a [falta de ar](SINTOMA)??,15,0.13877032246470267,inform_symptoms
Como faço?,Como faço?,24,0.1465021422966053,request_inform
Só o coração acelerado,Só o coração acelerado,65,0.22971761689372217,inform_symptoms
Tem algum exercício para a falta de ar?,Tem algum exercício para a [falta de ar](SINTOMA)?,15,0.17834747471706958,inform_symptoms
Tá bom,Tá bom,84,0.1686303258052787,greeting
Tô sozinha,Tô sozinha,29,0.26830738369852747,others
Tô preocupada,Tô preocupada,11,0.22727570600019342,inform_symptoms
Por favor,Por favor,57,0.37722840736165175,others
Ta bem,Ta bem,84,0.12603285466338565,greeting
É pelo whatsapp tbm?,É pelo whatsapp tbm?,49,0.26836103947869483,request_inform
Boa noite Dr. Estou com crise de ansiedade. Coração acelerado. Falta de ar,Boa noite Dr. Estou com crise de [ansiedade](SINTOMA). Coração acelerado. [Falta de ar](SINTOMA),47,0.15020835788345643,inform_symptoms
Como posso melhorar,Como posso melhorar,24,0.2538099045485376,request_inform
Nunca fiquei com falta de ar,Nunca fiquei com [falta de ar](SINTOMA),15,0.10339762107077033,inform_symptoms
E uma vez até minha pressao subiu,E uma vez até minha pressao subiu,87,0.2404443438829803,inform_symptoms
O coração acelerado desde ontem. Mas a falta de ar hj,O coração acelerado desde ontem. Mas a [falta de ar](SINTOMA) hj,3,0.1923608524294962,others
Sozinha,Sozinha,64,0.39410071538836733,inform_symptoms
Estou conseguindo treinar estudar ontem fiz tudo,Estou conseguindo treinar estudar ontem fiz tudo,48,0.26194754266646414,inform_symptoms
Hj não fiz nada,Hj não fiz nada,70,0.14264635733342723,inform_medicine
Estou sozinha em casa. Estou estudando muito pouco.. treino pelo menos umas 3x na semana.,Estou sozinha em casa. Estou estudando muito pouco.. treino pelo menos umas 3x na semana.,78,0.18648662119424597,others
Mas hj meu coração tá muito acelerado,Mas hj meu coração tá muito acelerado,1,0.17606640269052798,others
Não posso tomar medicação alguma sou alérgica,Não posso tomar medicação alguma sou alérgica,5,0.1274740455608938,inform_medicine
Nunca,Nunca,43,0.318574708832449,others
Tenho medo,Tenho medo,83,0.2945979938626626,others
Já q sou alérgica,Já q sou alérgica,70,0.2791108255382577,inform_medicine
E essa falta de ar? Tem algum exercício,E essa [falta de ar](SINTOMA)? Tem algum exercício,15,0.2188390801267659,inform_symptoms
O coração acelerado,O coração acelerado,31,0.31025015333537354,others
Que médico??,Que médico??,12,0.22970610919301582,request_inform
Tá bem,Tá bem,84,0.12603288248054778,greeting
E como eu faço agora p pelo menos dormir,E como eu faço agora p pelo menos dormir,80,0.2379148702926127,inform_symptoms
Se poder me indicar agradeço,Se poder me indicar agradeço,57,0.19966782420306217,others
Eu sei,Eu sei,83,0.20105831702942012,others
Qual o nome do médico??,Qual o nome do médico??,9,0.19605147760138664,request_inform
E p hj o q vc me indica?,E p hj o q vc me indica?,9,0.19558081207577394,request_inform
Tá bem. Vou tentar!!,Tá bem. Vou tentar!!,84,0.23901025346793148,greeting
Vai ser difícil é ter vaga né,Vai ser difícil é ter vaga né,1,0.2287830727180461,others
Obrigada. Não não!! Vou tentar fazer o q vc falou,Obrigada. Não não!! Vou tentar fazer o q vc falou,56,0.19938593379761782,others
Ainda sinto um pouco de falta de ar e taquicardia,Ainda sinto um pouco de [falta de ar](SINTOMA) e [taquicardia](SINTOMA),15,0.08147181575579376,inform_symptoms
Desde de ontem,Desde de ontem,23,0.2936753217177621,others
Nenhuma febre,Nenhuma [febre](SINTOMA),13,0.3013513672521475,inform_symptoms
Não fui ao médico,Não fui ao médico,72,0.12682714867845135,others
Moro sozinha,Moro sozinha,29,0.31385125681110526,others
Não é grande só q sinto dificuldade o q não é normalmente,Não é grande só q sinto dificuldade o q não é normalmente,25,0.14126507173800562,inform_symptoms
E tem a taquicardia,E tem a [taquicardia](SINTOMA),53,0.2667850034106456,inform_symptoms
Tá bem. Mas as upas estão lotadas,Tá bem. Mas as upas estão lotadas,44,0.22387287866256378,others
"Bom, eu não tenho certeza se estive realmente em contato com pessoas infectadas, mas veio uma amiga minha e ela relatou que o irmão dela (21 anos) e o pai (acima de 30 anos), estavam sentindo febre a exatas duas semanas, febre direto.  E essa minha amiga não apresentou sintomas, pelo menos não no dia que ela veio.  Será que por mais que eu tenha ""entrado"" em contato eu deveria fazer um teste pra saber?!","Bom, eu não tenho certeza se estive realmente em contato com pessoas infectadas, mas veio uma amiga minha e ela relatou que o irmão dela (21 anos) e o pai (acima de 30 anos), estavam sentindo [febre](SINTOMA) a exatas duas semanas, [febre](SINTOMA) direto.  E essa minha amiga não apresentou sintomas, pelo menos não no dia que ela veio.  Será que por mais que eu tenha ""entrado"" em contato eu deveria fazer um teste pra saber?!",21,0.08852797845480798,inform_symptoms
Raramente fico doente,Raramente fico doente,80,0.27288569053089506,inform_symptoms
Então digamos que tenho uma imunidade boa,Então digamos que tenho uma imunidade boa,1,0.2332749936152857,others
"Isso também influencia em eu ser ""imune"" aos sintomas do covid 19","Isso também influencia em eu ser ""imune"" aos sintomas do covid 19",6,0.14438848602807808,request_inform
"Mas dentro dessa situação, será que posso ser contraído o vírus?  Ou pode ser que eles tenham pegado uma virose, alguma hipótese?","Mas dentro dessa situação, será que posso ser contraído o vírus?  Ou pode ser que eles tenham pegado uma virose, alguma hipótese?",49,0.1576717953536686,request_inform
Então apenas em instituições particulares posso realizar esse teste?,Então apenas em instituições particulares posso realizar esse teste?,9,0.2163174094538075,request_inform
Nem nos postos de saúde? De bairro,Nem nos postos de saúde? De bairro,42,0.23144840481399354,request_inform
"No momento não, já que essa minha amiga veio a 2 dias atrás, então melhor esperar um pouco mais pra ver se aparece alguns sintoma, correto?","No momento não, já que essa minha amiga veio a 2 dias atrás, então melhor esperar um pouco mais pra ver se aparece alguns sintoma, correto?",21,0.11180264242114324,inform_symptoms
Até agora está tudo bem. Vou esperar mais uns dias e qualquer coisa dou um retorno aqui pra vocês!,Até agora está tudo bem. Vou esperar mais uns dias e qualquer coisa dou um retorno aqui pra vocês!,57,0.18410616377877576,others
"Mas muito obrigado, e agradeço também pelo trabalho que vocês vem realizando!","Mas muito obrigado, e agradeço também pelo trabalho que vocês vem realizando!",67,0.16293401242435446,greeting
De atendimento via whatsapp,De atendimento via whatsapp,66,0.3706477258687626,others
Por mais que as pessoas não levem a sério a questão do isolamento social,Por mais que as pessoas não levem a sério a questão do isolamento social,1,0.17776329896963305,others
Oi,Oi,55,0.15469937511147058,greeting
Gostaria de saber qual remédio melhor pra tomar com esses sintomas,Gostaria de saber qual remédio melhor pra tomar com esses sintomas,9,0.13418960083922393,request_inform
E se é necessário ir a alguma unidade,E se é necessário ir a alguma unidade,49,0.17557222038318476,request_inform
De pronto atendimento,De pronto atendimento,31,0.3628006659889854,others
Febre somente durante a noite durante esses dois dias,[Febre](SINTOMA) somente durante a noite durante esses dois dias,75,0.3096595701851612,others
Falta de ar,[Falta de ar](SINTOMA),15,0.14368611992717784,inform_symptoms
Dor de cabeça intensa,[Dor de cabeça](SINTOMA) intensa,89,0.1666121969756762,inform_symptoms
O pior é a dor de cabeça,O pior é a [dor de cabeça](SINTOMA),89,0.13570453212932576,inform_symptoms
Não é intensa aparenta ser por conta do nariz e garganta,Não é intensa aparenta ser por conta do nariz e [garganta](SINTOMA),46,0.18270527420361105,inform_symptoms
Arritmia,[Arritmia](SINTOMA),79,0.30113563251945774,inform_symptoms
Meu corpo doi muito,Meu corpo doi muito,85,0.21358738307991998,inform_symptoms
Estou em casa com 04 pessoas,Estou em casa com 04 pessoas,90,0.2165178459186059,others
Que desde sábado estão sentido,Que desde sábado estão sentido,44,0.2973322433979346,others
Sintomas de covid,Sintomas de covid,17,0.18270699285448144,others
Gostaria de saber se posso tomar em casa mesmo uma medicação para aliviar a tosse,Gostaria de saber se posso tomar em casa mesmo uma medicação para aliviar a [tosse](SINTOMA),9,0.1000495817973086,request_inform
Todas com,Todas com,0,0.3744596674029933,others
Gripe,Gripe,79,0.39908472995462707,inform_symptoms
Tosse,[Tosse](SINTOMA),79,0.3061961639670766,inform_symptoms
Febril,[Febril](SINTOMA),22,0.20854922689930322,others
Não passa de 37,Não passa de 37,20,0.2793637927723567,others
Verifico todos os dias,Verifico todos os dias,75,0.34335698384306823,others
82 anos toma pra pressão,82 anos toma pra pressão,14,0.3367251714551788,others
64 também,64 também,0,0.33836911522103563,others
Pressão alta,Pressão alta,64,0.3285378197476533,inform_symptoms
As outras não,As outras não,7,0.23433237634055626,greeting
