txt,label,distance,intent,annotated_txt
Fica em casa ainda?,1,0.1907390861289633,inform,Fica em casa ainda?
Ele tem 4 dias de febre,56,0.175340100361317,inform_symptoms,Ele tem 4 dias de [febre](SINTOMA)
Nao tem como algum medico fazer uma visita e fazer o teste?,41,0.1171005086270607,request_inform,Nao tem como algum medico fazer uma visita e fazer o teste?
Ele hipertence,29,0.3048410346483425,inform_symptoms,Ele hipertence
Ele foi ao posto de saude... e mediram a oxigenaçao no sangue e informaram que estava em 96,87,0.1393861645074701,request_inform,Ele foi ao posto de saude... e mediram a oxigenaçao no sangue e informaram que estava em 96
E disseram que estava normal,24,0.2477694362769728,inform,E disseram que estava normal
Isso a 2 dias atras,31,0.1304855939230099,inform,Isso a 2 dias atras
Vc acha que tem fortes indicios de covid?,76,0.1811895214168735,request_inform,Vc acha que tem fortes indicios de covid?
Com oque lhe falei esta grave?,24,0.2789401151491917,inform,Com oque lhe falei esta grave?
Ou da pra ir se recuperando em casa?,80,0.1944783363379518,inform,Ou da pra ir se recuperando em casa?
Voce recomenda algum remedio que possa melhorar a recuperaçao?,11,0.1266137665251783,request_inform,Voce recomenda algum remedio que possa melhorar a recuperaçao?
Resumindo... so procuro um hospital se estiver com falta de ar correto?,41,0.1266820058726812,request_inform,Resumindo... so procuro um hospital se estiver com [falta de ar](SINTOMA) correto?
Certo,58,0.3831176466763462,greeting,Certo
E em caso se ele faltar o ar... para que nao ocorra o pior tem algum procedimento que eu possa fazer para amenizar?,41,0.1131089815667052,request_inform,E em caso se ele faltar o ar... para que nao ocorra o pior tem algum procedimento que eu possa fazer para amenizar?
Gostaria de saber para eu ficar precavido,11,0.1886754727585212,request_inform,Gostaria de saber para eu ficar precavido
Tem algum remedio para reforçar a fraqueza dele?,54,0.163395515544474,inform_symptoms,Tem algum remedio para reforçar a [fraqueza](SINTOMA) dele?
Muito obrigado,62,0.1624493134674111,greeting,Muito obrigado
Era so isso mesmo,18,0.0926269204808376,greeting,Era so isso mesmo
Qualquer coisa volto a falar aqui,72,0.2285780619158406,inform,Qualquer coisa volto a falar aqui
Tem outra coisa,66,0.3643247004020462,inform,Tem outra coisa
Ele esta sem sentir cheiro e sabor de comida,33,0.1097741911556169,inform_symptoms,Ele esta sem sentir cheiro e sabor de comida
Obrigado,62,0.1472858010058796,greeting,Obrigado
Obg,62,0.1904116960832236,greeting,Obg
"19 dias atrás comecei a sentir uma quentura na cabeça, nariz escorrendo, dores de cabeça, sentia uma ardência horrível ao respirar, congestão nasal, e garanta inflamada, tomei alguns comprimidos anti gripais, mais nada resolvia, fiz o uso de nimesulida pra garganta não adiantava, comecei a fazer gargarejo de água morna com sal tive uma melhora. Agora atualmente estou com a quentura horrível por dentro, principalmente nas costas, tosse e dores nos braços. Medi minha saturação deu 90",68,0.0869150481270361,inform_symptoms,"19 dias atrás comecei a sentir uma quentura na cabeça, [nariz escorrendo](SINTOMA), [dores de cabeça](SINTOMA), sentia uma ardência horrível ao respirar, [congestão nasal](SINTOMA), e garanta inflamada, tomei alguns comprimidos anti gripais, mais nada resolvia, fiz o uso de nimesulida pra garganta não adiantava, comecei a fazer gargarejo de água morna com sal tive uma melhora. Agora atualmente estou com a quentura horrível por dentro, principalmente nas costas, [tosse](SINTOMA) e dores nos braços. Medi minha saturação deu 90"
Dias são 18 não 19,40,0.2605658702498024,inform_symptoms,Dias são 18 não 19
38 no começo,73,0.2994061404523369,inform,38 no começo
Tenho calafrios ao anoitecer,38,0.2810238121654054,inform_symptoms,Tenho calafrios ao anoitecer
Sinto como de minha respiração fosse quente,39,0.212143736379938,inform_symptoms,Sinto como de minha respiração fosse quente
Me sino cansada se falo muito,85,0.2299102394508134,inform_symptoms,Me sino cansada se falo muito
*sinto,13,0.0932866975798857,inform_symptoms,*sinto
"Não, ah momentos em q fica congestionado nariz",77,0.2345176892183701,inform,"Não, ah momentos em q fica congestionado nariz"
Tipo Tampa,57,0.3011568066613217,inform,Tipo Tampa
Sem febre,44,0.1976352328153279,inform_symptoms,Sem [febre](SINTOMA)
Só uma quentura por dentro,85,0.2273865607958859,inform_symptoms,Só uma quentura por dentro
Tive melhoras,8,0.3514722691997066,inform_symptoms,Tive melhoras
"Só essa tosse que persiste a noite, dores nos braços, e essa quentura no corpo",71,0.1114088464125163,inform_symptoms,"Só essa [tosse](SINTOMA) que persiste a noite, dores nos braços, e essa quentura no corpo"
"Uma amiga tem, ontem ela estava em casa pedi p medir",80,0.1855560379391232,inform,"Uma amiga tem, ontem ela estava em casa pedi p medir"
Deu 90 sim,12,0.3168397250055567,inform,Deu 90 sim
Assim,51,0.3091265068210203,inform,Assim
Quentura por dentro,84,0.3712239386895168,inform_symptoms,Quentura por dentro
Como se minha respiração tivesse quente,39,0.1095597955464547,inform_symptoms,Como se minha respiração tivesse quente
Quando falo muito me sinto um pouco cansada. Quando olhei estava assim,52,0.19363344910573,inform_symptoms,Quando falo muito me sinto um pouco cansada. Quando olhei estava assim
Cansaço sim,12,0.3064179338476201,inform,[Cansaço](SINTOMA) sim
Saturação 90 isso é bom?,76,0.1957530689245107,request_inform,Saturação 90 isso é bom?
O Sr conseguiu ouvir o audio,93,0.270642771166113,request_inform,O Sr conseguiu ouvir o audio
Atualmente nas costas,69,0.280353800206139,inform_symptoms,Atualmente nas costas
Só de um lado,89,0.3656150471658529,inform,Só de um lado
Direito,35,0.3642241665551725,inform,Direito
Incômoda um pouco,7,0.1879113216060028,inform_symptoms,Incômoda um pouco
Oq posso tomar em relação essa quentura,79,0.1902973804375212,request_inform,Oq posso tomar em relação essa quentura
E a tosse,64,0.1271728075231986,inform_symptoms,E a [tosse](SINTOMA)
Em devo ir ao posto de saúde,87,0.1456553500529062,request_inform,Em devo ir ao posto de saúde
O pai da minha filha estava com sintomas parecidos aos meus porém mais leves e um companheiro de trabalho dele esta com covid,32,0.1242411558834184,inform,O pai da minha filha estava com sintomas parecidos aos meus porém mais leves e um companheiro de trabalho dele esta com covid
OK,47,0.4321842065267015,greeting,OK
"Ao Sr também, que Deus te proteja e te guarde de todo mal.",20,0.1282336640026879,greeting,"Ao Sr também, que Deus te proteja e te guarde de todo mal."
"Assim. A uns dias estou com uma quebradeira no corpo, desde segunda.",56,0.1822818515154857,inform_symptoms,"Assim. A uns dias estou com uma quebradeira no corpo, desde segunda."
De ontem para hoje me deu febre,22,0.1905302612891533,inform_symptoms,De ontem para hoje me deu [febre](SINTOMA)
E agora estou com um pouco de falta de ar,52,0.1014544099498313,inform_symptoms,E agora estou com um pouco de [falta de ar](SINTOMA)
Não.,74,0.1284707253657725,inform,Não.
2*,13,0.2053951295773938,inform_symptoms,2*
Dorona e paracetamol gotas.,91,0.1876925328793068,inform_medicine,Dorona e paracetamol gotas.
Inicialmente sim,12,0.2208663095273265,inform,Inicialmente sim
Me diga uma coisa. Ter um pouco de tontura pode ser sintoma também?,41,0.1497835742220949,request_inform,Me diga uma coisa. Ter um pouco de [tontura](SINTOMA) pode ser sintoma também?
Pois tive,4,0.360846192493035,inform,Pois tive
Uma leve tontura quase levanto a cabeça rápido.,52,0.2326314187296756,inform_symptoms,Uma leve [tontura](SINTOMA) quase levanto a cabeça rápido.
Foi pontual. Senti agora a noite. Eu estava normal dentro de casa,1,0.2115497636874977,inform,Foi pontual. Senti agora a noite. Eu estava normal dentro de casa
Quase,51,0.3524073825552554,inform,Quase
Uma aticoade leve.,73,0.2733272063661107,inform,Uma aticoade leve.
Tanto que eu não queria informar. Pois pensei ter sido uma gripe,46,0.1786754706201949,inform,Tanto que eu não queria informar. Pois pensei ter sido uma gripe
Não melhorei. Apenas diminui,74,0.2836591118286857,inform,Não melhorei. Apenas diminui
Está bem fraca,50,0.2927535663529894,inform_symptoms,Está bem fraca
Agora está pouco,50,0.2709284575326898,inform_symptoms,Agora está pouco
Diga,35,0.4006538198026536,inform,Diga
Ok. Muito obrigado pela atenção.,63,0.0875512942268159,greeting,Ok. Muito obrigado pela atenção.
Está tudo claro pra mim. Muito obrigado e bom trabalho.,63,0.1548865845280869,greeting,Está tudo claro pra mim. Muito obrigado e bom trabalho.
"Boa noite, estou bem melhor",67,0.1676163501278245,greeting,"Boa noite, estou bem melhor"
A minha mulher que ainda ta com alguns sintomas,56,0.1519432193178566,inform_symptoms,A minha mulher que ainda ta com alguns sintomas
O meu domingo,89,0.2814237709130012,inform,O meu domingo
Só farmácia,73,0.2880286596358515,inform,Só farmácia
Pedi pelo celular,93,0.3419904963476591,request_inform,Pedi pelo celular
Tô isolada com minha mulher e minha filha de 3anos,32,0.106785100927,inform,Tô isolada com minha mulher e minha filha de 3anos
Minha casa e pequena não tem como quartos não tem como fica distante das outras pessoas,77,0.191707766960563,inform,Minha casa e pequena não tem como quartos não tem como fica distante das outras pessoas
Febre diarreia sentindo cansada e como se tivesse inchada,39,0.1977775937536132,inform_symptoms,Febre diarreia sentindo cansada e como se tivesse inchada
Dipirona 1miligrama,34,0.2154368341677489,inform_medicine,Dipirona 1miligrama
Quando tomar mais depois de umas 3 4 horas volta a febre,0,0.2352651771992679,inform_medicine,Quando tomar mais depois de umas 3 4 horas volta a [febre](SINTOMA)
Quando fala muito e quando faz as atividades,75,0.2623880068774159,inform,Quando fala muito e quando faz as atividades
Sei,51,0.2015872571456509,inform,Sei
Muito obrigada,62,0.1440427788217905,greeting,Muito obrigada
Seu nome e?,61,0.3167994984801568,request_inform,Seu nome e?
Que deus abençoe vc e sua família,20,0.1118813962434741,greeting,Que deus abençoe vc e sua família
Amém,35,0.3700689901290195,inform,Amém
"Olá!  Me chamo Maria Bianca, moro com esposo e um filho de um ano e meio. Há uma semana meu esposo e eu começamos a sentir febre (que vai e volta), dor de garganta e de cabeça. Há 2 dias começamos a sentir um mau estar no peito! Nosso bebê tbm sentiu febre, mas passou. O que devemos fazer?",60,0.0808142821158173,inform_symptoms,"Olá!  Me chamo Maria Bianca, moro com esposo e um filho de um ano e meio. Há uma semana meu esposo e eu começamos a sentir [febre](SINTOMA) (que vai e volta), [dor de garganta](SINTOMA) e de cabeça. Há 2 dias começamos a sentir um mau estar no peito! Nosso bebê tbm sentiu [febre](SINTOMA), mas passou. O que devemos fazer?"
Esposo,57,0.3670089072122767,inform,Esposo
"Não, não",74,0.1149972710653133,inform,"Não, não"
Febre que vai e volta Dor de cabeça intensa Dor de garganta Incômodo no peito aumentando aos poucos,90,0.1047398258052424,inform_symptoms,[Febre](SINTOMA) que vai e volta [Dor de cabeça](SINTOMA) intensa [Dor de garganta](SINTOMA) Incômodo no peito aumentando aos poucos
Desde sexta passada e há dois dias os incômodos no peito,56,0.2446080765554527,inform_symptoms,Desde sexta passada e há dois dias os incômodos no peito
"Travessa Grande Otelo, 34, Vila-velha 2",5,0.193326027348807,inform,"Travessa Grande Otelo, 34, Vila-velha 2"
O bebê,89,0.289538889943708,inform,O bebê
1 ano e 6 meses,16,0.2736050342388908,inform,1 ano e 6 meses
"Ontem sentiu febre e estava com a respiração mais profunda, mas hoje não apresentou nenhum sintoma",68,0.0928561902217152,inform_symptoms,"Ontem sentiu [febre](SINTOMA) e estava com a respiração mais profunda, mas hoje não apresentou nenhum sintoma"
Febre ontem,44,0.3392878570925162,inform_symptoms,[Febre](SINTOMA) ontem
Gemido expiratório somente ontem,22,0.2667570504685453,inform_symptoms,Gemido expiratório somente ontem
Eu,4,0.3270620541128939,inform,Eu
"Febre ( que já passou) Tosse Espirro Dor de cabeça E cansaso intenso, mesmo em pequenas coisas q faço rotineiramente, exemplo o mingual do bebê.  Comecei a senti desde quinta passada. E o cansaso há 4 dias",71,0.1201818430720222,inform_symptoms,"[Febre](SINTOMA) ( que já passou) [Tosse](SINTOMA) Espirro [Dor de cabeça](SINTOMA) E cansaso intenso, mesmo em pequenas coisas q faço rotineiramente, exemplo o mingual do bebê.  Comecei a senti desde quinta passada. E o cansaso há 4 dias"
Onde podemos nos testar?,61,0.2722480115214621,request_inform,Onde podemos nos testar?
Obg!,62,0.1587704087655691,greeting,Obg!
Ontem na hora de dormir tive a sensação de falta de ar.,52,0.1244359550536872,inform_symptoms,Ontem na hora de dormir tive a sensação de [falta de ar](SINTOMA).
A minha garganta meio grossa pra passar o ar.,28,0.1906428297584345,inform_symptoms,A minha [garganta](SINTOMA) meio grossa pra passar o ar.
Fadiga.,84,0.2921715775416583,inform_symptoms,[Fadiga](SINTOMA).
"Estou melhor das dores e do desconforto na cabeça, mas mãe nariz está  entupido.",68,0.1260922700727634,inform_symptoms,"Estou melhor das dores e do desconforto na cabeça, mas mãe nariz está  entupido."
"A minha garganta não dói, mas tá grossa pra passar o ar., tenho que ficar puxando o ar as vezes.",71,0.0910061000769514,inform_symptoms,"A minha [garganta](SINTOMA) não dói, mas tá grossa pra passar o ar., tenho que ficar puxando o ar as vezes."
"Foi ao posto e me deram azitromicina,paracetamol.",53,0.24386358003744,inform,"Foi ao posto e me deram azitromicina,paracetamol."
Sim.,12,0.1511084783567218,inform,Sim.
É o meu nariz entupido.,28,0.1650156234567757,inform_symptoms,É o meu nariz entupido.
"A noite, agora sensação de estar com febre e no termômetro  não dá.",71,0.1029866128898113,inform_symptoms,"A noite, agora sensação de estar com [febre](SINTOMA) e no termômetro  não dá."
A noite.,10,0.2145829198417423,inform,A noite.
É os olhos ardendo.,28,0.3081490070092892,inform_symptoms,É os olhos ardendo.
"Eu ando dentro de casa , fico no quintal o dia inteiro e a noite vou pro quarto dormir.",49,0.1338872923829268,inform_symptoms,"Eu ando dentro de casa , fico no quintal o dia inteiro e a noite vou pro quarto dormir."
Fico no quintal porque eu tenho uma filha de 2 anos e fica me chamando.,32,0.1474441287205361,inform,Fico no quintal porque eu tenho uma filha de 2 anos e fica me chamando.
Só a noite que eu paro e puxo um pouco o ar.,49,0.1772472547443248,inform_symptoms,Só a noite que eu paro e puxo um pouco o ar.
Pela boca.,28,0.3344438481822103,inform_symptoms,Pela boca.
"Sim ,está entupido mas não estou gripada.",50,0.1746783636188099,inform_symptoms,"Sim ,está entupido mas não estou gripada."
"Ontem quando entupiu, me deu umas pontadas nas costas e no peito direito.",65,0.1699267441325649,inform_symptoms,"Ontem quando entupiu, me deu umas pontadas nas costas e no peito direito."
"Ontem de manhã eu fui e passei mal ,a minha pressão baixou porque eu estava com muita dor nas costas.",92,0.1078932533164584,inform_symptoms,"Ontem de manhã eu fui e passei mal ,a minha pressão baixou porque eu estava com muita [dor](SINTOMA) nas costas."
Ao posto da Parangaba.,5,0.2331803650310059,inform,Ao posto da Parangaba.
Dipirona e azitromicina.,91,0.126211185498047,inform_medicine,Dipirona e azitromicina.
Azitromicina durante 5 dias .,16,0.2405192693886558,inform,Azitromicina durante 5 dias .
1 vez ao dia.,0,0.2128784131333384,inform_medicine,1 vez ao dia.
Dipirona quando começo a sentir aumentar as dores e os encomodo.,71,0.2164168467259721,inform_symptoms,Dipirona quando começo a sentir aumentar as [dores](SINTOMA) e os encomodo.
"Tem que tomar direto ,mesmo que não esteja doendo muito.",46,0.1730318708044491,inform,"Tem que tomar direto ,mesmo que não esteja doendo muito."
Onde posso fazer um exame?,25,0.1568363157891573,request_inform,Onde posso fazer um exame?
Qual posto de saúde?,87,0.1263670007232035,request_inform,Qual posto de saúde?
Eu passo o dia de luvas e mascara. Tem risco de contaminação? As vezes preciso abrir a geladeira. Quando uso o vaso sanitário limpo com água sanitária.,60,0.162621700908814,inform_symptoms,Eu passo o dia de luvas e mascara. Tem risco de contaminação? As vezes preciso abrir a geladeira. Quando uso o vaso sanitário limpo com água sanitária.
E também preciso cozinhar.,73,0.254312813986464,inform,E também preciso cozinhar.
Posso lavar as lousas de luvas?,1,0.3273365564364531,inform,Posso lavar as lousas de luvas?
Por enquanto não. Obrigada. Boa noite!,62,0.1651514363201679,greeting,Por enquanto não. Obrigada. Boa noite!
"Desde dia 28/04 comecei a sentir uma dor intensa no corpo, e dia 29/04 junto com a dor no corpo estava sentindo uma moleza, hoje ao acordar comecei a sentir dor de garganta apresentando algumas bolhas amareladas e febre de 38.7.",68,0.0828580440893428,inform_symptoms,"Desde dia 28/04 comecei a sentir uma [dor](SINTOMA) intensa no corpo, e dia 29/04 junto com a [dor](SINTOMA) no corpo estava sentindo uma moleza, hoje ao acordar comecei a sentir [dor de garganta](SINTOMA) apresentando algumas bolhas amareladas e [febre](SINTOMA) de 38.7."
Na lateral direita da garganta,36,0.2222765645378849,inform_symptoms,Na lateral direita da [garganta](SINTOMA)
"Não, é bem visível, perto das amígdalas",40,0.183397406716094,inform_symptoms,"Não, é bem visível, perto das amígdalas"
Umas 16:00 horas,94,0.3672302872871726,inform,Umas 16:00 horas
"Desde esse horário estou monitorando, estava em 37.7, depois subiu pra 38.7, e agora está em 38.0",6,0.2292550708686447,inform,"Desde esse horário estou monitorando, estava em 37.7, depois subiu pra 38.7, e agora está em 38.0"
"Sim, paracetamol",91,0.2122799220083392,inform_medicine,"Sim, paracetamol"
19:30 hrs,10,0.3973764980338659,inform,19:30 hrs
"Sinto um piado no peito e começo a tossir, e sinto uma leve dor de cabeça a cima dos olhos",71,0.1075915141640628,inform_symptoms,"Sinto um piado no peito e começo a tossir, e sinto uma leve [dor de cabeça](SINTOMA) a cima dos olhos"
E quando espirro doe a garganta e o ouvido,28,0.1532516094478412,inform_symptoms,E quando espirro doe a [garganta](SINTOMA) e o ouvido
"Eu tenho rinite e sinusite, tomo remédio apenas quando tenho crise",54,0.1429454895541086,inform_symptoms,"Eu tenho rinite e [sinusite](SINTOMA), tomo remédio apenas quando tenho crise"
Posso tomar azitromicina? Por conta da garganta,54,0.1934160763025649,inform_symptoms,Posso tomar azitromicina? Por conta da [garganta](SINTOMA)
"Não, obrigada",74,0.1636433192715903,inform,"Não, obrigada"
Obrigada.,62,0.1046002207752836,greeting,Obrigada.
Bom o que tem me precupado em uma febre que dar eu tomo medicamento passa daqui a pouco volta,92,0.1838101383339018,inform_symptoms,Bom o que tem me precupado em uma [febre](SINTOMA) que dar eu tomo medicamento passa daqui a pouco volta
