txt,label,distance,intent,annotated_txt
2 dias atras,16,0.2061935656082937,inform,2 dias atras
Ele tem sonolencia,8,0.1887982382434668,inform_symptoms,Ele tem sonolencia
Ele nao tem falta de ar,37,0.1237821068786337,inform_symptoms,Ele nao tem [falta de ar](SINTOMA)
Ele tem 4 dias de febre,31,0.15503110311248,inform_symptoms,Ele tem 4 dias de [febre](SINTOMA)
E disseram que estava normal,43,0.1766762377759066,inform,E disseram que estava normal
Vc acha que tem fortes indicios de covid?,76,0.1507589619086646,request_inform,Vc acha que tem fortes indicios de covid?
Com oque lhe falei esta grave?,76,0.1515841575283165,request_inform,Com oque lhe falei esta grave?
Resumindo... so procuro um hospital se estiver com falta de ar correto?,23,0.0894374591747244,request_inform,Resumindo... so procuro um hospital se estiver com [falta de ar](SINTOMA) correto?
E em caso se ele faltar o ar... para que nao ocorra o pior tem algum procedimento que eu possa fazer para amenizar?,23,0.0887466597577859,request_inform,E em caso se ele faltar o ar... para que nao ocorra o pior tem algum procedimento que eu possa fazer para amenizar?
Gostaria de saber para eu ficar precavido,61,0.0940063911867582,request_inform,Gostaria de saber para eu ficar precavido
Tem algum remedio para reforçar a fraqueza dele?,79,0.102005752256274,request_inform,Tem algum remedio para reforçar a [fraqueza](SINTOMA) dele?
Muito obrigado,62,0.1320267473310342,greeting,Muito obrigado
Era so isso mesmo,18,0.1381877192403999,greeting,Era so isso mesmo
Tem outra coisa,81,0.2102794964816142,request_inform,Tem outra coisa
Ele esta sem sentir cheiro e sabor de comida,64,0.1360401329194531,inform_symptoms,Ele esta sem sentir cheiro e sabor de comida
Obg,12,0.1828093424496188,greeting,Obg
"19 dias atrás comecei a sentir uma quentura na cabeça, nariz escorrendo, dores de cabeça, sentia uma ardência horrível ao respirar, congestão nasal, e garanta inflamada, tomei alguns comprimidos anti gripais, mais nada resolvia, fiz o uso de nimesulida pra garganta não adiantava, comecei a fazer gargarejo de água morna com sal tive uma melhora. Agora atualmente estou com a quentura horrível por dentro, principalmente nas costas, tosse e dores nos braços. Medi minha saturação deu 90",60,0.0732467738824508,inform_symptoms,"19 dias atrás comecei a sentir uma quentura na cabeça, [nariz escorrendo](SINTOMA), [dores de cabeça](SINTOMA), sentia uma ardência horrível ao respirar, [congestão nasal](SINTOMA), e garanta inflamada, tomei alguns comprimidos anti gripais, mais nada resolvia, fiz o uso de nimesulida pra garganta não adiantava, comecei a fazer gargarejo de água morna com sal tive uma melhora. Agora atualmente estou com a quentura horrível por dentro, principalmente nas costas, [tosse](SINTOMA) e dores nos braços. Medi minha saturação deu 90"
Dias são 18 não 19,0,0.1952218423992107,inform_symptoms,Dias são 18 não 19
Me sino cansada se falo muito,7,0.1897185573908559,inform_symptoms,Me sino cansada se falo muito
Tipo Tampa,57,0.2585170441696003,inform,Tipo Tampa
Só uma quentura por dentro,81,0.1886625359554612,request_inform,Só uma quentura por dentro
Tive melhoras,8,0.195248665766178,inform_symptoms,Tive melhoras
"Só essa tosse que persiste a noite, dores nos braços, e essa quentura no corpo",52,0.1042581953121022,inform_symptoms,"Só essa [tosse](SINTOMA) que persiste a noite, dores nos braços, e essa quentura no corpo"
Deu 90 sim,0,0.2360329873133908,inform_symptoms,Deu 90 sim
Cansaço sim,58,0.1590111031756479,inform,[Cansaço](SINTOMA) sim
Atualmente nas costas,69,0.2415472428671883,inform_symptoms,Atualmente nas costas
Só de um lado,2,0.2548370055224851,inform,Só de um lado
Incômoda um pouco,3,0.0732657496292908,inform_symptoms,Incômoda um pouco
E a tosse,13,0.2058657157831706,inform_symptoms,E a [tosse](SINTOMA)
Em devo ir ao posto de saúde,87,0.1213048837004993,request_inform,Em devo ir ao posto de saúde
O pai da minha filha estava com sintomas parecidos aos meus porém mais leves e um companheiro de trabalho dele esta com covid,32,0.1163320780255958,inform_symptoms,O pai da minha filha estava com sintomas parecidos aos meus porém mais leves e um companheiro de trabalho dele esta com covid
"Assim. A uns dias estou com uma quebradeira no corpo, desde segunda.",56,0.0922571133546317,inform_symptoms,"Assim. A uns dias estou com uma quebradeira no corpo, desde segunda."
E agora estou com um pouco de falta de ar,37,0.096490115586567,inform_symptoms,E agora estou com um pouco de [falta de ar](SINTOMA)
Não.,74,0.1513380471619204,inform,Não.
Dorona e paracetamol gotas.,42,0.1665639552232396,inform_medicine,Dorona e paracetamol gotas.
Inicialmente sim,58,0.1506693668919397,inform,Inicialmente sim
Me diga uma coisa. Ter um pouco de tontura pode ser sintoma também?,23,0.0993740401041298,request_inform,Me diga uma coisa. Ter um pouco de [tontura](SINTOMA) pode ser sintoma também?
Uma leve tontura quase levanto a cabeça rápido.,64,0.1408135689346701,inform_symptoms,Uma leve [tontura](SINTOMA) quase levanto a cabeça rápido.
Meus olhos estão quentes,69,0.2203916014277618,inform_symptoms,Meus olhos estão quentes
Foi pontual. Senti agora a noite. Eu estava normal dentro de casa,56,0.120746975304594,inform_symptoms,Foi pontual. Senti agora a noite. Eu estava normal dentro de casa
Tanto que eu não queria informar. Pois pensei ter sido uma gripe,46,0.1120006283526051,inform,Tanto que eu não queria informar. Pois pensei ter sido uma gripe
Não melhorei. Apenas diminui,4,0.1893204841817246,inform,Não melhorei. Apenas diminui
Está bem fraca,40,0.1725049425079519,inform_symptoms,Está bem fraca
Ok. Muito obrigado pela atenção.,63,0.0834377337000855,greeting,Ok. Muito obrigado pela atenção.
Está tudo claro pra mim. Muito obrigado e bom trabalho.,63,0.143565827783322,greeting,Está tudo claro pra mim. Muito obrigado e bom trabalho.
A minha mulher que ainda ta com alguns sintomas,32,0.1508119790884404,inform_symptoms,A minha mulher que ainda ta com alguns sintomas
Só farmácia,13,0.2268683671307209,inform_symptoms,Só farmácia
Tô isolada com minha mulher e minha filha de 3anos,5,0.0897619211694363,inform,Tô isolada com minha mulher e minha filha de 3anos
Dipirona 1miligrama,42,0.1362749797037906,inform_medicine,Dipirona 1miligrama
Quando tomar mais depois de umas 3 4 horas volta a febre,56,0.1556359506833078,inform_symptoms,Quando tomar mais depois de umas 3 4 horas volta a [febre](SINTOMA)
Muito obrigada,62,0.1267550988233733,greeting,Muito obrigada
Que deus abençoe vc e sua família,20,0.1114171863644913,greeting,Que deus abençoe vc e sua família
"Olá!  Me chamo Maria Bianca, moro com esposo e um filho de um ano e meio. Há uma semana meu esposo e eu começamos a sentir febre (que vai e volta), dor de garganta e de cabeça. Há 2 dias começamos a sentir um mau estar no peito! Nosso bebê tbm sentiu febre, mas passou. O que devemos fazer?",60,0.0876049030145988,inform_symptoms,"Olá!  Me chamo Maria Bianca, moro com esposo e um filho de um ano e meio. Há uma semana meu esposo e eu começamos a sentir [febre](SINTOMA) (que vai e volta), [dor de garganta](SINTOMA) e de cabeça. Há 2 dias começamos a sentir um mau estar no peito! Nosso bebê tbm sentiu [febre](SINTOMA), mas passou. O que devemos fazer?"
"Não, não",74,0.079266216070292,inform,"Não, não"
Febre que vai e volta Dor de cabeça intensa Dor de garganta Incômodo no peito aumentando aos poucos,59,0.1165917442504564,inform_symptoms,[Febre](SINTOMA) que vai e volta [Dor de cabeça](SINTOMA) intensa [Dor de garganta](SINTOMA) Incômodo no peito aumentando aos poucos
"Travessa Grande Otelo, 34, Vila-velha 2",34,0.1185252130659921,inform,"Travessa Grande Otelo, 34, Vila-velha 2"
O bebê,2,0.2347349085147242,inform,O bebê
1 ano e 6 meses,16,0.2156858914038639,inform,1 ano e 6 meses
Gemido expiratório somente ontem,35,0.2183636922328825,inform_symptoms,Gemido expiratório somente ontem
"Febre ( que já passou) Tosse Espirro Dor de cabeça E cansaso intenso, mesmo em pequenas coisas q faço rotineiramente, exemplo o mingual do bebê.  Comecei a senti desde quinta passada. E o cansaso há 4 dias",60,0.0879313013576208,inform_symptoms,"[Febre](SINTOMA) ( que já passou) [Tosse](SINTOMA) Espirro [Dor de cabeça](SINTOMA) E cansaso intenso, mesmo em pequenas coisas q faço rotineiramente, exemplo o mingual do bebê.  Comecei a senti desde quinta passada. E o cansaso há 4 dias"
Obg!,12,0.145013241298692,greeting,Obg!
A minha garganta meio grossa pra passar o ar.,64,0.1479937351970692,inform_symptoms,A minha [garganta](SINTOMA) meio grossa pra passar o ar.
Fadiga.,57,0.2596589698459715,inform,[Fadiga](SINTOMA).
"Estou melhor das dores e do desconforto na cabeça, mas mãe nariz está  entupido.",52,0.090398944401924,inform_symptoms,"Estou melhor das dores e do desconforto na cabeça, mas mãe nariz está  entupido."
Sim.,58,0.1587714714121307,inform,Sim.
"A noite, agora sensação de estar com febre e no termômetro  não dá.",24,0.1216718922270417,inform_symptoms,"A noite, agora sensação de estar com [febre](SINTOMA) e no termômetro  não dá."
Fico no quintal porque eu tenho uma filha de 2 anos e fica me chamando.,32,0.1072054348570424,inform_symptoms,Fico no quintal porque eu tenho uma filha de 2 anos e fica me chamando.
Só a noite que eu paro e puxo um pouco o ar.,64,0.1343035440335294,inform_symptoms,Só a noite que eu paro e puxo um pouco o ar.
"Sim ,está entupido mas não estou gripada.",83,0.1302649181490476,inform_symptoms,"Sim ,está entupido mas não estou gripada."
"Ontem de manhã eu fui e passei mal ,a minha pressão baixou porque eu estava com muita dor nas costas.",80,0.0805314275463919,inform_symptoms,"Ontem de manhã eu fui e passei mal ,a minha pressão baixou porque eu estava com muita [dor](SINTOMA) nas costas."
Ao posto da Parangaba.,77,0.1795163260693516,inform,Ao posto da Parangaba.
Dipirona e azitromicina.,42,0.1435051851200638,inform_medicine,Dipirona e azitromicina.
Dipirona quando começo a sentir aumentar as dores e os encomodo.,55,0.1626905431902705,inform_symptoms,Dipirona quando começo a sentir aumentar as [dores](SINTOMA) e os encomodo.
Onde posso fazer um exame?,25,0.0996395603270279,request_inform,Onde posso fazer um exame?
Qual posto de saúde?,11,0.2043418897276571,request_inform,Qual posto de saúde?
Por enquanto não. Obrigada. Boa noite!,48,0.1196451406378599,greeting,Por enquanto não. Obrigada. Boa noite!
"Desde dia 28/04 comecei a sentir uma dor intensa no corpo, e dia 29/04 junto com a dor no corpo estava sentindo uma moleza, hoje ao acordar comecei a sentir dor de garganta apresentando algumas bolhas amareladas e febre de 38.7.",60,0.0937304020708699,inform_symptoms,"Desde dia 28/04 comecei a sentir uma [dor](SINTOMA) intensa no corpo, e dia 29/04 junto com a [dor](SINTOMA) no corpo estava sentindo uma moleza, hoje ao acordar comecei a sentir [dor de garganta](SINTOMA) apresentando algumas bolhas amareladas e [febre](SINTOMA) de 38.7."
"Não, é bem visível, perto das amígdalas",40,0.177749907111257,inform_symptoms,"Não, é bem visível, perto das amígdalas"
"Sim, paracetamol",58,0.1693410402806188,inform,"Sim, paracetamol"
"Sinto um piado no peito e começo a tossir, e sinto uma leve dor de cabeça a cima dos olhos",64,0.0882646629754527,inform_symptoms,"Sinto um piado no peito e começo a tossir, e sinto uma leve [dor de cabeça](SINTOMA) a cima dos olhos"
E quando espirro doe a garganta e o ouvido,64,0.1310934811186358,inform_symptoms,E quando espirro doe a [garganta](SINTOMA) e o ouvido
"Não, obrigada",62,0.1198913992527336,greeting,"Não, obrigada"
Obrigada.,62,0.1270380583421827,greeting,Obrigada.
E eu tbm to um pouco cansada,19,0.1316867360632125,inform_symptoms,E eu tbm to um pouco cansada
Dificultando a passagem do ar,73,0.1973105000356315,inform_symptoms,Dificultando a passagem do ar
Olha ao todo faz 10 dias,31,0.1517396680649263,inform_symptoms,Olha ao todo faz 10 dias
Mas no comeco era mais leve,40,0.1738960505875462,inform_symptoms,Mas no comeco era mais leve
Nariz escorrendo moleza,36,0.1921795026622107,inform_symptoms,[Nariz escorrendo](SINTOMA) moleza
A febre e a fadiga mais encomoda,82,0.1717451437501606,inform_symptoms,A [febre](SINTOMA) e a [fadiga](SINTOMA) mais encomoda
Ta com uns 4 dias,31,0.1132089409851044,inform_symptoms,Ta com uns 4 dias
Muito frio ate durante o dia,70,0.1551137764607625,inform_symptoms,Muito frio ate durante o dia
Respiração quente,35,0.1689175343355354,inform_symptoms,Respiração quente
Enjoou ate dearreia ja tive mais ja passou,43,0.1819765927698853,inform,Enjoou ate dearreia ja tive mais ja passou
Mas nao chego a vomitar,33,0.1652518871539821,inform,Mas nao chego a [vomitar](SINTOMA)
So a comiga que nao entra direito,78,0.174006732154236,inform,So a comiga que nao entra direito
Enxugar,51,0.2620728725172387,inform,Enxugar
Fico muito cansada,19,0.1220411573171172,inform_symptoms,Fico muito cansada
Hj mesmo eu tava bastante sem ter feito nenhum esforco,71,0.1188735968919878,inform_symptoms,Hj mesmo eu tava bastante sem ter feito nenhum esforco
Pq tava muito inquieta,19,0.1548714971315693,inform_symptoms,Pq tava muito inquieta
Mas ta mais fraco,40,0.1583518984030929,inform_symptoms,Mas ta mais fraco
Nao ta muito forte,40,0.1821863700961498,inform_symptoms,Nao ta muito forte
Mas eu sinto que nao respiro como antes,83,0.0946995988732377,inform_symptoms,Mas eu sinto que nao respiro como antes
Faz uns 4 a 5 dias,31,0.1446143674394435,inform_symptoms,Faz uns 4 a 5 dias
"Nao apenas febre, dor no corpo especialmente pescoço e costa, fadiga dificuldade na respiração, as vezes dor de cabeça enjou e so",52,0.1043998163665751,inform_symptoms,"Nao apenas [febre](SINTOMA), [dor](SINTOMA) no corpo especialmente pescoço e costa, [fadiga](SINTOMA) dificuldade na respiração, as vezes [dor de cabeça](SINTOMA) enjou e so"
Zelia correia,29,0.2402974108063391,inform,Zelia correia
Eu queria tirar,47,0.1819613395520286,inform,Eu queria tirar
Uma divida,81,0.1993461404123865,request_inform,Uma divida
Que provavelmente a doença sai do corpo,82,0.1602359165666962,inform_symptoms,Que provavelmente a doença sai do corpo
Eu nao tenho nenhuma condição de me isolar do meu filho de 5 anos,32,0.1471409579405909,inform_symptoms,Eu nao tenho nenhuma condição de me isolar do meu filho de 5 anos
E to evitando falar perto dele,6,0.1503508528918679,inform_symptoms,E to evitando falar perto dele
Ok!,12,0.1705595586631764,greeting,Ok!
É como uma colica forte no pé da bariga ai vou no banheiro e faco um pouco de coco ai alivia,64,0.1350327410077063,inform_symptoms,É como uma colica forte no pé da bariga ai vou no banheiro e faco um pouco de coco ai alivia
Hoje estou sentido um pouco na testa,45,0.1342163619773589,inform_symptoms,Hoje estou sentido um pouco na testa
Estável,35,0.2588138854427648,inform_symptoms,Estável
Uma baba e as vezes escuras .amarelas,69,0.2121902005439744,inform_symptoms,Uma baba e as vezes escuras .amarelas
Mudou,51,0.2702055521677459,inform,Mudou
Mas nada vc pode dizee,78,0.1697018435213302,inform,Mas nada vc pode dizee
Tenho filho pequeno,8,0.1781304949323868,inform_symptoms,Tenho filho pequeno
Mim preoculpo,51,0.2727834266155747,inform,Mim preoculpo
Ta certo,50,0.1456118275970489,greeting,Ta certo
Ta Tendo essa virose?,79,0.1635478450091125,request_inform,Ta Tendo essa virose?
"Faz 6 dias que estou com sintomas,febre dor no corpo, fadiga e uma febre persistente",52,0.0668821006131805,inform_symptoms,"Faz 6 dias que estou com sintomas,[febre](SINTOMA) [dor](SINTOMA) no corpo, [fadiga](SINTOMA) e uma [febre](SINTOMA) persistente"
"Sim,sempre dar entre 37,8 e 38,6,já chegou a quase 39 umas duas vezes",0,0.2149561249043537,inform_symptoms,"Sim,sempre dar entre 37,8 e 38,6,já chegou a quase 39 umas duas vezes"
Sim obg,12,0.1632069603319461,greeting,Sim obg
"Tenho crises de ansiedade, estava com garganta inflamada e por conta disso sempre que vejo algo referente ao covid-19 bate logo uma falta de ar.",60,0.0690010928861548,inform_symptoms,"Tenho crises de [ansiedade](SINTOMA), estava com garganta inflamada e por conta disso sempre que vejo algo referente ao covid-19 bate logo uma [falta de ar](SINTOMA)."
Passo o dia todo com respiração normal mas quando bate a noite e esculto algo referente ao covid-19 bate uma falta de ar.,64,0.1009097585683245,inform_symptoms,Passo o dia todo com respiração normal mas quando bate a noite e esculto algo referente ao covid-19 bate uma [falta de ar](SINTOMA).
Persiste*,51,0.2787097320441971,inform,Persiste*
De eu está sem saber e acabar passando para meu filho.,46,0.1293009512424948,inform,De eu está sem saber e acabar passando para meu filho.
E referente a minha ansiedade?? Desde pequeno tenho essas faltas de ar quando fico ansioso.,49,0.1047638437083697,inform_symptoms,E referente a minha [ansiedade](SINTOMA)?? Desde pequeno tenho essas faltas de ar quando fico ansioso.
Consigo sim.,58,0.1670526804339286,inform,Consigo sim.
Okay,29,0.2459365113713019,inform,Okay
"Acabei de tomar camomila, acha melhor cancelar o café??",25,0.0973564376319697,request_inform,"Acabei de tomar camomila, acha melhor cancelar o café??"
Geralmente a noite.,10,0.1954862654285664,inform,Geralmente a noite.
"Não sabia disso, então terei q ficar alternado nos chás.",49,0.1160894329394172,inform_symptoms,"Não sabia disso, então terei q ficar alternado nos chás."
"Apenas isso mesmo, muito obrigado.",62,0.1154460202584624,greeting,"Apenas isso mesmo, muito obrigado."
"Okay, então.",48,0.1685673005805898,greeting,"Okay, então."
O corpo nem tanto,2,0.2253544929156289,inform,O corpo nem tanto
Pediram pra mim ir ao hospital,41,0.1488775500404573,inform,Pediram pra mim ir ao hospital
"Mas, o medo de sair é grande",24,0.1267451676845703,inform_symptoms,"Mas, o medo de sair é grande"
Enfim.. Tomei uma Dipirona,9,0.1679833835981742,inform_medicine,Enfim.. Tomei uma Dipirona
Pois é,27,0.2756639475578846,inform,Pois é
Principalemte depois das 18,0,0.2248365511501985,inform_symptoms,Principalemte depois das 18
Aí mesmo colocando o termômetro nunca tinha dado 38,28,0.1824866179751888,inform_symptoms,Aí mesmo colocando o termômetro nunca tinha dado 38
Agora hoje deu 38.3,0,0.2224328712700496,inform_symptoms,Agora hoje deu 38.3
Hoje faz 7 dias,31,0.1176726655530814,inform_symptoms,Hoje faz 7 dias
Os demais dias senti copos quente,69,0.2144332347279132,inform_symptoms,Os demais dias senti copos quente
Rosto quente,35,0.1631248207492488,inform_symptoms,Rosto quente
Garganta seca,36,0.2025245039447986,inform_symptoms,[Garganta](SINTOMA) seca
Tosse estou sentindo desde comigo,6,0.1873933215376289,inform_symptoms,[Tosse](SINTOMA) estou sentindo desde comigo
Tosse seca,57,0.2152765073185659,inform,[Tosse seca](SINTOMA)
Ontem e hoje ela ficou com mais frequência,56,0.1621598371012506,inform_symptoms,Ontem e hoje ela ficou com mais frequência
"Só tosse, febre agora, dor de cabeça mais atrás do olhos",52,0.1031532524757347,inform_symptoms,"Só [tosse](SINTOMA), [febre](SINTOMA) agora, [dor de cabeça](SINTOMA) mais atrás do olhos"
Não estou saindo pra nada,33,0.1445551819919004,inform,Não estou saindo pra nada
Só saiu do quarto pra ir ao banheiro,41,0.1706789894049533,inform,Só saiu do quarto pra ir ao banheiro
Tomei Dipirona,9,0.1578064327124001,inform_medicine,Tomei Dipirona
Estou fazendo isso,88,0.1434421392709166,inform,Estou fazendo isso
"Agora, mais quintura sinto no rosto",64,0.1487894229010918,inform_symptoms,"Agora, mais quintura sinto no rosto"
"Dra, existe algo para essas dor de cabeça, Principalemte atrás dos 9lhos",64,0.1377664580655939,inform_symptoms,"Dra, existe algo para essas [dor de cabeça](SINTOMA), Principalemte atrás dos 9lhos"
Esse que tenho aqui foi comprado na pague menos,28,0.1754709164530982,inform_symptoms,Esse que tenho aqui foi comprado na pague menos
Outros médicos me falaram pra não tomar com frequência,38,0.1676256029137891,inform_symptoms,Outros médicos me falaram pra não tomar com frequência
Pq as vezes penso que tomar de 8/8 horas ou 6 em 6,0,0.2076305343747674,inform_symptoms,Pq as vezes penso que tomar de 8/8 horas ou 6 em 6
"Então, posso fazer um teste ficar  tomando de 6 em 6",41,0.1742512494260729,inform,"Então, posso fazer um teste ficar  tomando de 6 em 6"
Pra ver se melhora mais a sensação de quintura,55,0.1586357642853465,inform_symptoms,Pra ver se melhora mais a sensação de quintura
Entendi sim,58,0.1650364549388685,inform,Entendi sim
Compreendo,51,0.2133535870521663,inform,Compreendo
Sem falar que fico mais ainda sem disposição,19,0.1545240730121713,inform_symptoms,Sem falar que fico mais ainda sem disposição
Sem tomar é mais fácil de identificar a febre se ela ainda insisti,46,0.1380698689995098,inform,Sem tomar é mais fácil de identificar a [febre](SINTOMA) se ela ainda insisti
Compreendo perfeitamente,51,0.3166181723231859,inform,Compreendo perfeitamente
Isso é bom ?,44,0.1834096380392115,request_inform,Isso é bom ?
Vi Agora,51,0.2722925650282214,inform,Vi Agora
Estou melhor,88,0.1527225254287292,inform,Estou melhor
Anoite fico sempre com essa leve falta de ar,37,0.1004027577102874,inform_symptoms,Anoite fico sempre com essa leve [falta de ar](SINTOMA)
Se movimentos bruscos,69,0.2256845204835857,inform_symptoms,Se movimentos bruscos
Tem que ser uma febre que persista 2 dias direto tipo a cada 6 horas,31,0.1690770821482839,inform_symptoms,Tem que ser uma [febre](SINTOMA) que persista 2 dias direto tipo a cada 6 horas
Tô sem sentir cheiro e gosto,68,0.1112416836453459,inform_symptoms,Tô sem sentir cheiro e gosto
Somente uma leve irritação na garganta,73,0.1432975326013041,inform_symptoms,Somente uma leve irritação na [garganta](SINTOMA)
Somente isso,18,0.1554253981043689,greeting,Somente isso
Nao,74,0.1822811372997119,inform,Nao
E logo em seguida passou,43,0.2030597151917682,inform,E logo em seguida passou
Quando eu deito relaxo,39,0.1201087671906084,inform_symptoms,Quando eu deito relaxo
A covid trás este tipo de sintomas?,85,0.1508042210697218,request_inform,A covid trás este tipo de sintomas?
Quando eu mim levanto já fico ofegante,39,0.1259061762186325,inform_symptoms,Quando eu mim levanto já fico ofegante
Estou no quinto dia hj,70,0.136575905182642,inform_symptoms,Estou no quinto dia hj
Só quando eu mim levanto,39,0.1340628789078021,inform_symptoms,Só quando eu mim levanto
Já sim,58,0.1563414778258433,inform,Já sim
Eu tenho,75,0.146577259457469,inform,Eu tenho
E acompanhado com inflamação da garganta,73,0.1665137103325881,inform_symptoms,E acompanhado com [inflamação](SINTOMA) da [garganta](SINTOMA)
Somente o cansaço,73,0.187116342039997,inform_symptoms,Somente o [cansaço](SINTOMA)
Só fica intenso quando vou ao banheiro,39,0.1621546824928103,inform_symptoms,Só fica intenso quando vou ao banheiro
Tomei o dipirona,9,0.1348181404601816,inform_medicine,Tomei o dipirona
Quando fico doente,39,0.1682494611372679,inform_symptoms,Quando fico doente
Não usei termômetro,33,0.1302432878983425,inform,Não usei termômetro
A dois dias,31,0.1382480104920059,inform_symptoms,A dois dias
Meu pai tem diabetes,30,0.1500851482155409,inform,Meu pai tem [diabetes](SINTOMA)
"Entrei em contato com esse número no dia 25/04 e ele tava com tosse, dor de cabeça, dor de cabeça, dor na garganta, dor no corpo e cansado.",52,0.0891373312921616,inform_symptoms,"Entrei em contato com esse número no dia 25/04 e ele tava com [tosse](SINTOMA), [dor de cabeça](SINTOMA), [dor de cabeça](SINTOMA), dor na garganta, dor no corpo e cansado."
Agora ele tá com a respiração acelerada,82,0.1454622017269855,inform_symptoms,Agora ele tá com a respiração acelerada
Deitou e eu contei a respiração dele. Deu 33 por minuto,56,0.1648996854399202,inform_symptoms,Deitou e eu contei a respiração dele. Deu 33 por minuto
Disse que tá cansado,6,0.1962888553081921,inform_symptoms,Disse que tá cansado
Ele diz que não aguenta ficar sentado,78,0.1159878173524364,inform,Ele diz que não aguenta ficar sentado
