txt,label,distance,intent
Tosse nao tive de jeito nenhum,40,0.10862876738680016,inform_symptoms
Eu queria tirar,46,0.4224821830671004,inform
Uma divida,57,0.3505458980875982,greeting
É vdd,4,0.28137603464379457,inform
Com 14 dias?,16,0.2977498917603565,inform
Eu nao tenho nenhuma condição de me isolar do meu filho de 5 anos,32,0.4207783574565701,inform
Em casa,1,0.35497929334750755,inform
Ok!,4,0.23452620789465417,inform
Deus a abencoe,20,0.36509578542898447,greeting
A 5 dias estou com dor de barriga e diareia,42,0.308927663853627,inform_symptoms
Hoje estou sentido um pouco na testa,43,0.332401072238972,inform
Ñ,12,0.22742091752226667,inform
Estável,57,0.3982852238612479,greeting
Bem pouquinho,4,0.2661300640714891,inform
N,57,0.4161700318244619,greeting
N entrndi,57,0.40455840056748926,greeting
Mudou,57,0.3148445119070412,greeting
Mas nada vc pode dizee,27,0.41398193844526776,inform
Tenho filho pequeno,30,0.37358398206008936,inform
Mim preoculpo,7,0.3850858801947856,inform
Ta certo,4,0.28400924803582817,inform
Seja mais claro por favor,51,0.4105846003326462,request_inform
Deus abencoe,20,0.34114150910460883,greeting
E o proteja,58,0.4668818040997673,inform
"Faz 6 dias que estou com sintomas,febre dor no corpo, fadiga e uma febre persistente",33,0.17513294075232522,inform_symptoms
"Sim,sempre dar entre 37,8 e 38,6,já chegou a quase 39 umas duas vezes",17,0.4186675060274504,inform
"SIM Duas vezes deu 38,8 Aí eu tomo medicamento paracetamol aí da uma aliviada",0,0.23392284387458073,inform_medicine
Sim obg,12,0.18002934801407455,inform
Olá,57,0.24781755215162216,greeting
E referente a minha ansiedade?? Desde pequeno tenho essas faltas de ar quando fico ansioso.,55,0.4105583539844776,inform_symptoms
"Okay, por favor",4,0.3406008495975409,inform
Okay,4,0.1527512129958548,inform
"Okay, então.",4,0.33683367922736507,inform
Oi,57,0.2353942736959026,greeting
Coloquei o termômetro e Deu 38.3,34,0.2508068832765432,inform
Entrei em contato aqui mas não tinha ninguém disponível,47,0.4840931394112268,inform
Pediram pra mim ir ao hospital,53,0.2469895782849747,inform
Pois é,4,0.23761796261584844,inform
Me sentindo quente,19,0.2881664828147078,inform_symptoms
Fico mais morgadinha,7,0.37110848998282664,inform
Aí mesmo colocando o termômetro nunca tinha dado 38,34,0.2876206168409223,inform
Ficava sempre 37 e alguma coisa,17,0.3456034245344892,inform
Agora hoje deu 38.3,43,0.283168173631675,inform
Hoje faz 7 dias,16,0.20788981866785627,inform
"Mas, febre mesmo acima de 37.8",13,0.2312084801016665,inform_symptoms
Só deu hoje,43,0.18653566449830827,inform
Corpo,57,0.41551293808340084,greeting
Tosse estou sentindo desde comigo,40,0.1815509844209281,inform_symptoms
Tosse seca,40,0.24071081861308352,inform_symptoms
Não estou saindo pra nada,45,0.3211940941598813,inform_symptoms
Tomei Dipirona,54,0.43335056107792336,inform_medicine
Deixa eu te fazer uma pergunta,51,0.35692624144577756,request_inform
Tá tendo dengue ?,11,0.441131129705544,request_inform
Estou fazendo isso,46,0.3749711477263482,inform
Num é isso,4,0.29930112067679804,inform
Pq minha mãe até me perguntou,30,0.3842462893951576,inform
Se estava tendo dengue,58,0.46433515668075265,inform
"Mas, não soube responder",27,0.4245861725668937,inform
Só se sentir febre ou dor,13,0.2296048173843298,inform_symptoms
Estava tomando assim,58,0.33219732989543316,inform
Intendi,4,0.2608825984502384,inform
Entendi sim,12,0.18978629421187598,inform
Compreendo,57,0.4042118967458468,greeting
E não acuse No termômetro,34,0.34434607539095896,inform
Posso tomar?,44,0.26920349425977197,request_inform
Sem falar que fico mais ainda sem disposição,45,0.31132311368828525,inform_symptoms
Isso é bom ?,11,0.42463630459543045,request_inform
Tudo bem,24,0.2721664883524312,greeting
Posso ficar assim por quanto tempo mais ou menos?,41,0.41238886036514677,request_inform
A temperatura ainda está em 37.5,34,0.3518072151336301,inform
Grata!,57,0.4468261699452748,greeting
Sempre observando sintomas,23,0.25632091205360097,request_inform
Anoite fico sempre com essa leve falta de ar,37,0.2744728333387194,inform_symptoms
Tô sem sentir cheiro e gosto,52,0.14281646991287733,inform_symptoms
"Somente isso,pode ser sitomas coronavirus",38,0.30318100972682804,request_inform
Já faz 3 dias q estou sem sentir cheiro e gosto,52,0.28175734462622637,inform_symptoms
"Somente isso,pode ser coronavirus?",38,0.30193960568912936,request_inform
Tô desesperada já,46,0.4210581732046128,inform
Somente uma leve irritação na garganta,15,0.21454940907197706,inform_symptoms
Somente isso,4,0.32350790088253145,inform
Nao,12,0.18134290303949374,inform
Então nesse caso posso ficar segura q n é covid19,29,0.3529365501097729,request_inform
Tá cto,4,0.28853974693026596,inform
E logo em seguida passou,58,0.4858327865561085,inform
Mais quando eu vou ao banheiro eu fico cansada,2,0.3674046689157311,inform
Falta o ar,37,0.24471963711624944,inform_symptoms
Quando eu deito relaxo,2,0.21380281161044534,inform
Quando eu mim levanto já fico ofegante,2,0.27998553379851054,inform
Estou no quinto dia hj,10,0.3209239609607978,inform
Foi hj,10,0.34591793395244075,inform
Só quando eu mim levanto,2,0.2697086901305732,inform
Caso eu vou ao banheiro,2,0.42319765201538906,inform
Aí eu sinto o cansaço,22,0.18229280301140127,inform_symptoms
Se eu demorar sinto a falta de ar,37,0.23984382956229489,inform_symptoms
Eu tenho,7,0.39509181766455537,inform
Mais hj não sinto nada na garganta,15,0.2510742234944734,inform_symptoms
Somente o cansaço,22,0.24076870306788267,inform_symptoms
Que por sinal está leve,58,0.43771051681000606,inform
Mais já estou com febre,13,0.13785218367018592,inform_symptoms
É menos,35,0.32246761999027673,inform
Só fica intenso quando vou ao banheiro,2,0.4007975083890525,inform
Agora a pouco,43,0.24967149315017378,inform
Tomei o dipirona,9,0.22485976234790095,inform_medicine
No momento estou conseguindo,7,0.3972903812416033,inform
Só antialérgico,54,0.416332626944914,inform_medicine
Mais tive alguns desconfortos e parei pelo médico,53,0.41195232830947603,inform
"Não,só o dipirona",9,0.39343006812321013,inform_medicine
Quando fico doente,2,0.29386292326956787,inform
"Tive febre ontem, tomei paracetamol é fui deitar hoje já amanheci sem febre",33,0.22563559290708346,inform_symptoms
Hoje ñ estou com febre,13,0.18322454584687664,inform_symptoms
Senti muitas dores ontem,59,0.28206675382948476,inform_symptoms
Ontem,57,0.24576296706029743,greeting
A dois dias,16,0.17133209220815038,inform
Nada mais,18,0.34792885471501644,inform
Só deitado,31,0.35627587250451687,inform
Isso,4,0.20378049756464345,inform
Ele piorou,35,0.4153533098190143,inform
Tá com dor nas costas,59,0.20170745806337886,inform_symptoms
Disse que tá cansado,22,0.32918650389297666,inform_symptoms
Vou ligar pro SAMU então,46,0.3867258332144152,inform
Falta de ar,37,0.2537439594709593,inform_symptoms
Ele comeu,58,0.4895035456063578,inform
Prato,57,0.43659802040363904,greeting
É porque minha mãe está internada no hospital Leonardo da Vinci desde ontem. Não tem quem vá deixa-lo,32,0.4747172054800872,inform
Vou tentar,46,0.22463901248890628,inform
Queria saber sobre esta sem paladar e olfato,52,0.22740587517674782,inform_symptoms
Posso ta com covid?,29,0.2710110854549327,request_inform
Estou sem paladar sem ofalto agora deu 37.6 temperatura,34,0.27458566325935496,inform
Tosse as veses,40,0.21119200740821298,inform_symptoms
N sinto dor de cabeça nem febre,8,0.1802979850483971,inform_symptoms
Não sinto falta de ar,37,0.1663029070074179,inform_symptoms
Estou tomando só um agora pra gripe,9,0.3126971261328093,inform_medicine
Boa noite.,24,0.15237888717730141,greeting
Não q eu saiba,18,0.1798160792668152,inform
Pois tenho uma esposa gestante em casa.,32,0.4829938712579487,inform
Vc acha melhor eu ir a uma UPA??,41,0.44085649511821345,request_inform
Não teria como eu tira logo essa dúvida?? Fazendo um teste pra covid-19??,29,0.41547296176351445,request_inform
Okay.,4,0.21976837075957423,inform
Desde ontem eu sinto pouco de desconforto com minha respiração,39,0.27617963610631435,inform_symptoms
Sou hipertenso mas tomo losartan,7,0.4492312300120448,inform
"Sim, tomo losartan todos os dias",9,0.40509758006574137,inform_medicine
Todos os días pela manhã,3,0.3990108585918708,inform
"Sim, me cansei um pouco, mas consigo sim",48,0.45626758579196713,inform_symptoms
Tomei enxak,7,0.37064129291052306,inform
Tb nao,18,0.3736917964956259,inform
Muito pouco enjoo,35,0.38259377497576097,inform
Acha q devo fazer exame?,25,0.27335971500539946,request_inform
Entendo,4,0.21189901779022957,inform
Eu tenho o plano,7,0.4294994361536473,inform
Tá bom,24,0.22732186765963136,greeting
Eu hj passei a usar máscara até qdo saio do quarto,6,0.18552188667623204,inform
Desde ontem tenho ficado mais no quarto,1,0.40567352651989863,inform
Tenho todo cuidado,7,0.39460186336628267,inform
"Mas infelizmente, espero q seja mais uma crise de ansiedade",55,0.3420346338588769,inform_symptoms
Posos tomar bromazepan?,44,0.32892753032006117,request_inform
Me acalma,7,0.2743808074887477,inform
No momento Nao,18,0.3181060427801551,inform
Leve,57,0.36855449202049073,greeting
12 dias hj,16,0.21273284191776942,inform
Estou tomando flamador p dor das costas,59,0.26056353552382716,inform_symptoms
Só um pouco febril pela manhã mas foi no inicio,21,0.3476828037146882,inform_symptoms
Só uma vez,31,0.18429418417537724,inform
"Tenho me alimentado bem ,sem falta de apetite",45,0.3931449214386141,inform_symptoms
Minha preocupação é só a dor nas costas que parece estar inflamada,59,0.24400486848037184,inform_symptoms
Posso continuar tomando o flamador cetoprofeno?,44,0.2534063795057695,request_inform
Posso estar com covid??,29,0.2953109459371134,request_inform
Estou é mais tempo sem fazer nenhum tipo de exercícios,45,0.4585593796325531,inform_symptoms
Tomo o que p dor nas costas então,59,0.329500770712461,inform_symptoms
Dipirona,54,0.4179280118495665,inform_medicine
Gostaria de saber qual medicamento devo usa,44,0.3287024100243613,request_inform
A tosse já faz uns 2 mês,40,0.21101406625211994,inform_symptoms
Tive dor de barriga ontem e passei 2 dias ser ofato,59,0.3211568457922225,inform_symptoms
As vezes quando tosse,40,0.2138066570609093,inform_symptoms
Tô com 3 dias tomando hidroxizina,9,0.3835062698242676,inform_medicine
Boa noite Bárbara.,24,0.21923084906388512,greeting
"Sou acadêmica de enfermagem, e estou n 9 período (estágio) na sexta tomei a vacina da gripe, n sábado já acordei indisposta a noite tive 38 de febre e a tosse começou aparentemente uma tosse seca, acompanhada de dor no corpo coriza e dor de cabeça",33,0.2411169016805138,inform_symptoms
Isso persiste até hj porém a tosse está diferente e como se eu estivesse com muita secreção mas não sai a dor de cabeça é constante e uma pressão nos olhos acompanhada de dor de ouvido e desde ontem diarreia,56,0.25261487406230454,inform_symptoms
Ela ocila tomei dipirona n sábado e domingo n tive porém segunda já tive,9,0.37756022779187215,inform_medicine
E ontem de madrugada ela voltou,21,0.46502244293329187,inform_symptoms
O que tá incomodando mais ainda é a pressão n ouvido e na cabeça com dor n corpo a tosse geralmente é a noite quando vou dormir,56,0.2811057177146784,inform_symptoms
Amanhã completa 8 dias,16,0.32140354481523237,inform
Não fui p hospital fazer teste nem nada pq tenho medo de ser só uma gripe,53,0.39766672425499605,inform
"Só muita dor de cabeça, diarreia e dor n corpo com tosse",56,0.2996773847272506,inform_symptoms
Não fui ao hospital pq sei do números de casos e tenho medo de ser só uma gripe e acabar correndo risco,38,0.4181242098705058,request_inform
Eles fazem o teste?,25,0.3318232237465115,request_inform
Posso tirar uma dúvida?,11,0.44426688287530114,request_inform
Vou procurar o posto de saúde.,53,0.42063277234051555,inform
"Tá bom, vou procurar sim.",46,0.40756198136279653,inform
Não só isso mesmo,31,0.2725289506567422,inform
Tem 5 dias,16,0.16479437749658998,inform
Oiii,57,0.32365784468733927,greeting
Eu posso tomar aerosol?,44,0.2563086340514189,request_inform
"Não,  obrigada!",50,0.2304304866755541,greeting
"Dor no corpo, dor de cabeça, moleza, febril",8,0.24205866970029122,inform_symptoms
Há 4 dias,16,0.14165229429620085,inform
Aí a falta de ar aumenta,37,0.2544093865936413,inform_symptoms
Só que aqui não tinha termômetro pra medir,34,0.27907123607773965,inform
Dor no corpo e falta de ar continuam,59,0.2737181869995988,inform_symptoms
E não tô conseguindo sentir bem o gosto das coisas,19,0.3301868396747115,inform_symptoms
Não sei dizer porque eu não tô saindo de casa,1,0.4216925918017661,inform
Não tô fazendo quase nada,45,0.3874646197299111,inform_symptoms
Piora quando eu tô sentada,2,0.3169766568583262,inform
Só as vezes,2,0.3093195016492044,inform
"Não sei dizer se é respiratório, mas eles dificultam a minha respiração as vezes",39,0.21660151126577665,inform_symptoms
"Rinite, sinusite, adenóide",54,0.434393119227908,inform_medicine
"Não, acho q não",12,0.18669656676054935,inform
"Gostaria de ir, tenho plano de saúde até",53,0.39013568278681887,inform
Minha vó é idosa e minha mãe tá grávida,32,0.4040824932161716,inform
Agora à noite piorou,43,0.3601471064849773,inform
Não tava sentindo de dia,19,0.3602682511189046,inform_symptoms
Deito e sento,19,0.3837954210149913,inform_symptoms
Não tem nenhuma chance de ser feito um teste na minha casa??,25,0.38632519243368557,request_inform
"Entendi, obrigada!",50,0.18603657040154986,greeting
Melhorou um pouco,35,0.3216074149087529,inform
Tenho hipotireoidismo,54,0.39351549419354803,inform_medicine
Alguns sintomas já sumiram,23,0.2530917742337636,request_inform
Ficou só às dores no meio das minhas costas,59,0.3163900618054747,inform_symptoms
Fiz o teste rápido para covid no hospital que trabalho e deu positivo,25,0.3834162169240227,request_inform
Mais é necessário,27,0.4333490407628122,inform
Os sintomas estão sumindo aos poucos,23,0.223523386823531,request_inform
Estou preocupada por ainda senti dor nas costas,59,0.21117553854855087,inform_symptoms
Eu acho que sim,12,0.20746183862338718,inform
Não sei,18,0.22775250641199252,inform
*me afastei,7,0.4500443282038611,inform
Mais não estou sentindo mais nada,19,0.26003034967263106,inform_symptoms
"O único sintomas é boca seca, dor nas costas",23,0.2540084263009995,request_inform
"Agora só estou com a dor nas costas, boca seca, diarréia não tão frequente",42,0.28928999184088244,inform_symptoms
Eu estou com mais de 15 dias que tive o sintomas,23,0.18760949030332663,request_inform
Fui fazer ontem,10,0.378680557281592,inform
Eles pediram para procurar um médico,53,0.4191130196915698,inform
Foi colhido sangue,54,0.46397645862311365,inform_medicine
Porisso estou tirando minhas dúvidas,51,0.2527583084699764,request_inform
Nenhum médico me consultou ainda,53,0.310274473869956,inform
É melhor ir me consultar nê,51,0.38093005746000463,request_inform
Estou com alguns sitomas,7,0.36918807839195933,inform
Amanhã vai fazer 8 dias que sinto febre,33,0.24865462485530365,inform_symptoms
"Dor de cabeça, falta de apetite, diarreia e com falta de paladar.",42,0.3867673795585812,inform_symptoms
Ainda estou com diarréia.,42,0.3200899875126054,inform_symptoms
Não tenho apetite,45,0.3529683844921613,inform_symptoms
Só sinto um pouco de melhora na febre quando tomo paracetamol.,0,0.23316069834538344,inform_medicine
Melho apenas quando tomo comprimido,9,0.33459704409641966,inform_medicine
"Sábado passado trabalhei normalmente, quando cheguei em casa a noite após o banho comecei a sentir calafrio",21,0.45725508738597986,inform_symptoms
Foi ai que começou a aparecer os sintomas,23,0.2575877287234618,request_inform
Devo procurar o posto de saúde ou UPA ?,41,0.3404714138186795,request_inform
Obrigado!,50,0.16632155325493414,greeting
Nao estou sentindo cheiro nem gosto de nada minha cabeça doi meu corpo esta exauto e senti febre alguns dias,33,0.22230313704034466,inform_symptoms
Tomei remedio pra dor e paracetamol pra febre,0,0.18734733799199088,inform_medicine
Gostaria de saber se devo tomar algum outro remedio,44,0.2452251299228878,request_inform
E tambem tomei um remedio chamado cinegrip,9,0.2975232311619759,inform_medicine
Ta certo muito obrigada!,50,0.21004235737895094,greeting
Tudo maravilha,3,0.3108946864248203,inform
"Hoje logo após lavar roupa sente falta de ar , mas passou estou bem",21,0.3874166075636031,inform_symptoms
Nem as dores no corpo,59,0.2873087207413788,inform_symptoms
Só me queixo da garganta,15,0.19787868074723347,inform_symptoms
Qual?,11,0.319454146207118,request_inform
"Dor no corpo, dor de garganta e uma dormência nas pernas, ombros braço",59,0.3094679739965025,inform_symptoms
No posto de saúde?,41,0.37038049495478753,request_inform
Não fui a upa e nem ao posto de saúde,45,0.3427741044722252,inform_symptoms
Eu  só conversei com vocês,47,0.3908766754132251,inform
Eu tenho que ficar em quarto isolado?,1,0.39974245376554773,inform
Muito obg,35,0.22361273473328824,inform
Em fim,57,0.4212074474683809,greeting
Desde terça comecei a ter crise de garganta e corisa,15,0.20902883044721643,inform_symptoms
Comecei azitromicina por conta própria,9,0.38114861677338696,inform_medicine
Já estou no 4 dia,10,0.33686165605644547,inform
E uma sensação de calafrios e mal estar horrível,19,0.37983619607852037,inform_symptoms
Sensação de desmaio,19,0.3633380320894253,inform_symptoms
Quando me levando,2,0.23792263082307985,inform
Levanto,57,0.44086847962792197,greeting
"Não tanto,mais quando me levando ou faço algum esforço físico,tipo até lavar prato",48,0.3830487117234902,inform_symptoms
Minha preocupação é por que tive contato dia 20 com uma amiga que positivou,47,0.5050429276676671,inform
Minha mãe,30,0.2755131517297894,inform
Agora  sou eu,43,0.3351739798805121,inform
Estou com um pouco de falta de ar tosse seca e corpo dolorido,56,0.2271649874619882,inform_symptoms
Ontem a tarde,10,0.281527425045622,inform
Um pouco,35,0.2971258551300552,inform
Comecou a tarde,10,0.3515940501453182,inform
Acho leve,35,0.3636859024778687,inform
Nao estou cim febre,13,0.134211977253212,inform_symptoms
Mas tomei uma dipirona agira pq estava com corpo quebrado,9,0.3910709453006831,inform_medicine
Um pouco  pq minha mãe  começou  com esses sintomas a 3 dias,23,0.23927755492201497,request_inform
Minha mãe  tem 71 anos,30,0.40591120919146495,inform
E nao teve falta de ar,37,0.24089970296070584,inform_symptoms
Nao percebi ainda,27,0.408493117762032,inform
Me deitei agora,43,0.20250790119441664,inform
E me sinto  um pouco cansada,19,0.22986922823080547,inform_symptoms
Estou salivando muito,7,0.334786794785666,inform
Tomei celerg  pra tosse e agora dipirona 500,9,0.3887280377692237,inform_medicine
Pode me indicar  hospital que atenda pelo meu plano,53,0.36116043713603285,inform
Vou dormir,46,0.3634627967929748,inform
