txt,label,distance,intent,annotated_txt
Minha casa e pequena não tem como quartos não tem como fica distante das outras pessoas,1,0.3937242552412878,inform,Minha casa e pequena não tem como quartos não tem como fica distante das outras pessoas
Febre diarreia sentindo cansada e como se tivesse inchada,42,0.2855302397373664,inform_symptoms,Febre diarreia sentindo cansada e como se tivesse inchada
Sei,4,0.2845039060548067,inform,Sei
Muito obrigada,50,0.0905231060130858,greeting,Muito obrigada
Que deus abençoe vc e sua família,20,0.3720548439206808,greeting,Que deus abençoe vc e sua família
Amém,20,0.3354582252079024,greeting,Amém
Esposo,57,0.3323087405851291,greeting,Esposo
"Não, não",12,0.1842811846734093,inform,"Não, não"
O bebê,57,0.4416161032281748,greeting,O bebê
Eu,4,0.3037932216296941,inform,Eu
"Febre ( que já passou) Tosse Espirro Dor de cabeça E cansaso intenso, mesmo em pequenas coisas q faço rotineiramente, exemplo o mingual do bebê.  Comecei a senti desde quinta passada. E o cansaso há 4 dias",56,0.2485454636096498,inform_symptoms,"[Febre](SINTOMA) ( que já passou) [Tosse](SINTOMA) Espirro [Dor de cabeça](SINTOMA) E cansaso intenso, mesmo em pequenas coisas q faço rotineiramente, exemplo o mingual do bebê.  Comecei a senti desde quinta passada. E o cansaso há 4 dias"
A minha garganta meio grossa pra passar o ar.,15,0.2343883243458298,inform_symptoms,A minha [garganta](SINTOMA) meio grossa pra passar o ar.
Sim.,12,0.1076481654995437,inform,Sim.
É o meu nariz entupido.,28,0.2113862624233811,inform_symptoms,É o meu nariz entupido.
Fico no quintal porque eu tenho uma filha de 2 anos e fica me chamando.,32,0.4105207295512262,inform,Fico no quintal porque eu tenho uma filha de 2 anos e fica me chamando.
"Sim ,está entupido mas não estou gripada.",48,0.3634132229862974,inform_symptoms,"Sim ,está entupido mas não estou gripada."
Dipirona e azitromicina.,54,0.4416284098932659,inform_medicine,Dipirona e azitromicina.
Onde posso fazer um exame?,25,0.2985584638328983,request_inform,Onde posso fazer um exame?
Qual posto de saúde?,41,0.4179897378068681,request_inform,Qual posto de saúde?
"Desde dia 28/04 comecei a sentir uma dor intensa no corpo, e dia 29/04 junto com a dor no corpo estava sentindo uma moleza, hoje ao acordar comecei a sentir dor de garganta apresentando algumas bolhas amareladas e febre de 38.7.",56,0.2781044099459828,inform_symptoms,"Desde dia 28/04 comecei a sentir uma [dor](SINTOMA) intensa no corpo, e dia 29/04 junto com a [dor](SINTOMA) no corpo estava sentindo uma moleza, hoje ao acordar comecei a sentir [dor de garganta](SINTOMA) apresentando algumas bolhas amareladas e [febre](SINTOMA) de 38.7."
"Não, é bem visível, perto das amígdalas",48,0.4257696045985147,inform_symptoms,"Não, é bem visível, perto das amígdalas"
"Sim, paracetamol",0,0.1631988315635082,inform_medicine,"Sim, paracetamol"
"Eu tenho rinite e sinusite, tomo remédio apenas quando tenho crise",56,0.3091603097081511,inform_symptoms,"Eu tenho rinite e [sinusite](SINTOMA), tomo remédio apenas quando tenho crise"
Posso tomar azitromicina? Por conta da garganta,44,0.250149016112529,request_inform,Posso tomar azitromicina? Por conta da [garganta](SINTOMA)
"Não, obrigada",50,0.2156476880166543,greeting,"Não, obrigada"
Obrigada.,50,0.1235832384253631,greeting,Obrigada.
E eu tbm to um pouco cansada,22,0.3284526678419863,inform_symptoms,E eu tbm to um pouco cansada
Tem hs que parece que tem algo na minha garganta,15,0.2630911778458835,inform_symptoms,Tem hs que parece que tem algo na minha [garganta](SINTOMA)
Olha ao todo faz 10 dias,16,0.2663507968262025,inform,Olha ao todo faz 10 dias
Mas no comeco era mais leve,27,0.3382309891266442,inform,Mas no comeco era mais leve
Ta com uns 4 dias,16,0.1865337784554114,inform,Ta com uns 4 dias
To sem termômetro,34,0.3505173848313352,inform,To sem termômetro
Consigo tomar banho,7,0.4205369057936418,inform,Consigo tomar banho
Mas nao chego a vomitar,27,0.4265402947936242,inform,Mas nao chego a [vomitar](SINTOMA)
So nao consigo varrer passar pano,45,0.4588793085668765,inform_symptoms,So nao consigo varrer passar pano
Fico muito cansada,22,0.2428930655638355,inform_symptoms,Fico muito cansada
Hj mesmo eu tava bastante sem ter feito nenhum esforco,45,0.3883869792113171,inform_symptoms,Hj mesmo eu tava bastante sem ter feito nenhum esforco
Dai tomei ixine,54,0.3961222309395386,inform_medicine,Dai tomei ixine
So assim consegui dormir,22,0.3670788014101737,inform_symptoms,So assim consegui dormir
Agora to,43,0.224490532696966,inform,Agora to
Mas ta mais fraco,27,0.337435849348955,inform,Mas ta mais fraco
Nao ta muito forte,35,0.3671684588689223,inform,Nao ta muito forte
Faz uns 4 a 5 dias,16,0.2130678319907221,inform,Faz uns 4 a 5 dias
Mas tem aumentado a frequência,27,0.4249454626699201,inform,Mas tem aumentado a frequência
Antes era realmente so quando eu fazia esforco,2,0.4116431147299081,inform,Antes era realmente so quando eu fazia esforco
Agora é a qualquer momento,43,0.2427205219450973,inform,Agora é a qualquer momento
No primeiro dia dos sintomas,23,0.2846642690789821,request_inform,No primeiro dia dos sintomas
Passei o dia enteiro espirrando tomei remedio e passou,9,0.3447489009692337,inform_medicine,Passei o dia enteiro espirrando tomei remedio e passou
Tosse nao tive de jeito nenhum,40,0.1086287673868001,inform_symptoms,[Tosse](SINTOMA) nao tive de jeito nenhum
Eu queria tirar,46,0.4224821830671004,inform,Eu queria tirar
Uma divida,57,0.3505458980875982,greeting,Uma divida
É vdd,4,0.2813760346437945,inform,É vdd
Com 14 dias?,16,0.2977498917603565,inform,Com 14 dias?
Eu nao tenho nenhuma condição de me isolar do meu filho de 5 anos,32,0.4207783574565701,inform,Eu nao tenho nenhuma condição de me isolar do meu filho de 5 anos
Em casa,1,0.3549792933475075,inform,Em casa
Ok!,4,0.2345262078946541,inform,Ok!
Deus a abencoe,20,0.3650957854289844,greeting,Deus a abencoe
A 5 dias estou com dor de barriga e diareia,42,0.308927663853627,inform_symptoms,A 5 dias estou com [dor de](SINTOMA) barriga e diareia
Hoje estou sentido um pouco na testa,43,0.332401072238972,inform,Hoje estou sentido um pouco na testa
Ñ,12,0.2274209175222666,inform,Ñ
Estável,57,0.3982852238612479,greeting,Estável
Bem pouquinho,4,0.2661300640714891,inform,Bem pouquinho
N,57,0.4161700318244619,greeting,N
N entrndi,57,0.4045584005674892,greeting,N entrndi
Mudou,57,0.3148445119070412,greeting,Mudou
Mas nada vc pode dizee,27,0.4139819384452677,inform,Mas nada vc pode dizee
Tenho filho pequeno,30,0.3735839820600893,inform,Tenho filho pequeno
Mim preoculpo,7,0.3850858801947856,inform,Mim preoculpo
Ta certo,4,0.2840092480358281,inform,Ta certo
Seja mais claro por favor,51,0.4105846003326462,request_inform,Seja mais claro por favor
Deus abencoe,20,0.3411415091046088,greeting,Deus abencoe
E o proteja,58,0.4668818040997673,inform,E o proteja
"Faz 6 dias que estou com sintomas,febre dor no corpo, fadiga e uma febre persistente",33,0.1751329407523252,inform_symptoms,"Faz 6 dias que estou com sintomas,[febre](SINTOMA) [dor](SINTOMA) no corpo, [fadiga](SINTOMA) e uma [febre](SINTOMA) persistente"
"Sim,sempre dar entre 37,8 e 38,6,já chegou a quase 39 umas duas vezes",17,0.4186675060274504,inform,"Sim,sempre dar entre 37,8 e 38,6,já chegou a quase 39 umas duas vezes"
"SIM Duas vezes deu 38,8 Aí eu tomo medicamento paracetamol aí da uma aliviada",0,0.2339228438745807,inform_medicine,"SIM Duas vezes deu 38,8 Aí eu tomo medicamento paracetamol aí da uma aliviada"
Sim obg,12,0.1800293480140745,inform,Sim obg
Olá,57,0.2478175521516221,greeting,Olá
E referente a minha ansiedade?? Desde pequeno tenho essas faltas de ar quando fico ansioso.,55,0.4105583539844776,inform_symptoms,E referente a minha [ansiedade](SINTOMA)?? Desde pequeno tenho essas faltas de ar quando fico ansioso.
"Okay, por favor",4,0.3406008495975409,inform,"Okay, por favor"
Okay,4,0.1527512129958548,inform,Okay
"Okay, então.",4,0.336833679227365,inform,"Okay, então."
Oi,57,0.2353942736959026,greeting,Oi
Coloquei o termômetro e Deu 38.3,34,0.2508068832765432,inform,Coloquei o termômetro e Deu 38.3
Entrei em contato aqui mas não tinha ninguém disponível,47,0.4840931394112268,inform,Entrei em contato aqui mas não tinha ninguém disponível
Pediram pra mim ir ao hospital,53,0.2469895782849747,inform,Pediram pra mim ir ao hospital
Pois é,4,0.2376179626158484,inform,Pois é
Me sentindo quente,19,0.2881664828147078,inform_symptoms,Me sentindo quente
Fico mais morgadinha,7,0.3711084899828266,inform,Fico mais morgadinha
Aí mesmo colocando o termômetro nunca tinha dado 38,34,0.2876206168409223,inform,Aí mesmo colocando o termômetro nunca tinha dado 38
Ficava sempre 37 e alguma coisa,17,0.3456034245344892,inform,Ficava sempre 37 e alguma coisa
Agora hoje deu 38.3,43,0.283168173631675,inform,Agora hoje deu 38.3
Hoje faz 7 dias,16,0.2078898186678562,inform,Hoje faz 7 dias
"Mas, febre mesmo acima de 37.8",13,0.2312084801016665,inform_symptoms,"Mas, [febre](SINTOMA) mesmo acima de 37.8"
Só deu hoje,43,0.1865356644983082,inform,Só deu hoje
Corpo,57,0.4155129380834008,greeting,Corpo
Tosse estou sentindo desde comigo,40,0.1815509844209281,inform_symptoms,[Tosse](SINTOMA) estou sentindo desde comigo
Tosse seca,40,0.2407108186130835,inform_symptoms,[Tosse seca](SINTOMA)
Não estou saindo pra nada,45,0.3211940941598813,inform_symptoms,Não estou saindo pra nada
Tomei Dipirona,54,0.4333505610779233,inform_medicine,Tomei Dipirona
Deixa eu te fazer uma pergunta,51,0.3569262414457775,request_inform,Deixa eu te fazer uma pergunta
Tá tendo dengue ?,11,0.441131129705544,request_inform,Tá tendo [dengue](SINTOMA) ?
Estou fazendo isso,46,0.3749711477263482,inform,Estou fazendo isso
Num é isso,4,0.299301120676798,inform,Num é isso
Pq minha mãe até me perguntou,30,0.3842462893951576,inform,Pq minha mãe até me perguntou
Se estava tendo dengue,58,0.4643351566807526,inform,Se estava tendo [dengue](SINTOMA)
"Mas, não soube responder",27,0.4245861725668937,inform,"Mas, não soube responder"
Só se sentir febre ou dor,13,0.2296048173843298,inform_symptoms,Só se sentir [febre](SINTOMA) ou [dor](SINTOMA)
Estava tomando assim,58,0.3321973298954331,inform,Estava tomando assim
Intendi,4,0.2608825984502384,inform,Intendi
Entendi sim,12,0.1897862942118759,inform,Entendi sim
Compreendo,57,0.4042118967458468,greeting,Compreendo
E não acuse No termômetro,34,0.3443460753909589,inform,E não acuse No termômetro
Posso tomar?,44,0.2692034942597719,request_inform,Posso tomar?
Sem falar que fico mais ainda sem disposição,45,0.3113231136882852,inform_symptoms,Sem falar que fico mais ainda sem disposição
Isso é bom ?,11,0.4246363045954304,request_inform,Isso é bom ?
Tudo bem,24,0.2721664883524312,greeting,Tudo bem
Posso ficar assim por quanto tempo mais ou menos?,41,0.4123888603651467,request_inform,Posso ficar assim por quanto tempo mais ou menos?
A temperatura ainda está em 37.5,34,0.3518072151336301,inform,A temperatura ainda está em 37.5
Grata!,57,0.4468261699452748,greeting,Grata!
Sempre observando sintomas,23,0.2563209120536009,request_inform,Sempre observando sintomas
Anoite fico sempre com essa leve falta de ar,37,0.2744728333387194,inform_symptoms,Anoite fico sempre com essa leve [falta de ar](SINTOMA)
Tô sem sentir cheiro e gosto,52,0.1428164699128773,inform_symptoms,Tô sem sentir cheiro e gosto
"Somente isso,pode ser sitomas coronavirus",38,0.303181009726828,request_inform,"Somente isso,pode ser sitomas coronavirus"
Já faz 3 dias q estou sem sentir cheiro e gosto,52,0.2817573446262263,inform_symptoms,Já faz 3 dias q estou sem sentir cheiro e gosto
"Somente isso,pode ser coronavirus?",38,0.3019396056891293,request_inform,"Somente isso,pode ser coronavirus?"
Tô desesperada já,46,0.4210581732046128,inform,Tô desesperada já
Somente uma leve irritação na garganta,15,0.214549409071977,inform_symptoms,Somente uma leve irritação na [garganta](SINTOMA)
Somente isso,4,0.3235079008825314,inform,Somente isso
Nao,12,0.1813429030394937,inform,Nao
Então nesse caso posso ficar segura q n é covid19,29,0.3529365501097729,request_inform,Então nesse caso posso ficar segura q n é covid19
Tá cto,4,0.2885397469302659,inform,Tá cto
E logo em seguida passou,58,0.4858327865561085,inform,E logo em seguida passou
Mais quando eu vou ao banheiro eu fico cansada,2,0.3674046689157311,inform,Mais quando eu vou ao banheiro eu fico cansada
Falta o ar,37,0.2447196371162494,inform_symptoms,[Falta o ar](SINTOMA)
Quando eu deito relaxo,2,0.2138028116104453,inform,Quando eu deito relaxo
Quando eu mim levanto já fico ofegante,2,0.2799855337985105,inform,Quando eu mim levanto já fico ofegante
Estou no quinto dia hj,10,0.3209239609607978,inform,Estou no quinto dia hj
Foi hj,10,0.3459179339524407,inform,Foi hj
Só quando eu mim levanto,2,0.2697086901305732,inform,Só quando eu mim levanto
Caso eu vou ao banheiro,2,0.423197652015389,inform,Caso eu vou ao banheiro
Aí eu sinto o cansaço,22,0.1822928030114012,inform_symptoms,Aí eu sinto o [cansaço](SINTOMA)
Se eu demorar sinto a falta de ar,37,0.2398438295622948,inform_symptoms,Se eu demorar sinto a [falta de ar](SINTOMA)
Eu tenho,7,0.3950918176645553,inform,Eu tenho
Mais hj não sinto nada na garganta,15,0.2510742234944734,inform_symptoms,Mais hj não sinto nada na [garganta](SINTOMA)
Somente o cansaço,22,0.2407687030678826,inform_symptoms,Somente o [cansaço](SINTOMA)
Que por sinal está leve,58,0.437710516810006,inform,Que por sinal está leve
Mais já estou com febre,13,0.1378521836701859,inform_symptoms,Mais já estou com [febre](SINTOMA)
É menos,35,0.3224676199902767,inform,É menos
Só fica intenso quando vou ao banheiro,2,0.4007975083890525,inform,Só fica intenso quando vou ao banheiro
Agora a pouco,43,0.2496714931501737,inform,Agora a pouco
Tomei o dipirona,9,0.2248597623479009,inform_medicine,Tomei o dipirona
No momento estou conseguindo,7,0.3972903812416033,inform,No momento estou conseguindo
Só antialérgico,54,0.416332626944914,inform_medicine,Só antialérgico
Mais tive alguns desconfortos e parei pelo médico,53,0.411952328309476,inform,Mais tive alguns desconfortos e parei pelo médico
"Não,só o dipirona",9,0.3934300681232101,inform_medicine,"Não,só o dipirona"
Quando fico doente,2,0.2938629232695678,inform,Quando fico doente
"Tive febre ontem, tomei paracetamol é fui deitar hoje já amanheci sem febre",33,0.2256355929070834,inform_symptoms,"Tive [febre](SINTOMA) ontem, tomei paracetamol é fui deitar hoje já amanheci sem [febre](SINTOMA)"
Hoje ñ estou com febre,13,0.1832245458468766,inform_symptoms,Hoje ñ estou com [febre](SINTOMA)
Senti muitas dores ontem,59,0.2820667538294847,inform_symptoms,Senti muitas [dores](SINTOMA) ontem
Ontem,57,0.2457629670602974,greeting,Ontem
A dois dias,16,0.1713320922081503,inform,A dois dias
Nada mais,18,0.3479288547150164,inform,Nada mais
Só deitado,31,0.3562758725045168,inform,Só deitado
Isso,4,0.2037804975646434,inform,Isso
Ele piorou,35,0.4153533098190143,inform,Ele piorou
Tá com dor nas costas,59,0.2017074580633788,inform_symptoms,Tá com [dor nas costas](SINTOMA)
Disse que tá cansado,22,0.3291865038929766,inform_symptoms,Disse que tá cansado
Vou ligar pro SAMU então,46,0.3867258332144152,inform,Vou ligar pro SAMU então
Falta de ar,37,0.2537439594709593,inform_symptoms,[Falta de ar](SINTOMA)
Ele comeu,58,0.4895035456063578,inform,Ele comeu
Prato,57,0.436598020403639,greeting,Prato
É porque minha mãe está internada no hospital Leonardo da Vinci desde ontem. Não tem quem vá deixa-lo,32,0.4747172054800872,inform,É porque minha mãe está internada no hospital Leonardo da Vinci desde ontem. Não tem quem vá deixa-lo
Vou tentar,46,0.2246390124889062,inform,Vou tentar
Queria saber sobre esta sem paladar e olfato,52,0.2274058751767478,inform_symptoms,Queria saber sobre esta sem paladar e olfato
Posso ta com covid?,29,0.2710110854549327,request_inform,Posso ta com covid?
Estou sem paladar sem ofalto agora deu 37.6 temperatura,34,0.2745856632593549,inform,Estou sem paladar sem ofalto agora deu 37.6 temperatura
Tosse as veses,40,0.2111920074082129,inform_symptoms,[Tosse](SINTOMA) as veses
N sinto dor de cabeça nem febre,8,0.1802979850483971,inform_symptoms,N sinto [dor de cabeça](SINTOMA) nem [febre](SINTOMA)
Não sinto falta de ar,37,0.1663029070074179,inform_symptoms,Não sinto [falta de ar](SINTOMA)
Estou tomando só um agora pra gripe,9,0.3126971261328093,inform_medicine,Estou tomando só um agora pra gripe
Boa noite.,24,0.1523788871773014,greeting,Boa noite.
Não q eu saiba,18,0.1798160792668152,inform,Não q eu saiba
Pois tenho uma esposa gestante em casa.,32,0.4829938712579487,inform,Pois tenho uma esposa gestante em casa.
Vc acha melhor eu ir a uma UPA??,41,0.4408564951182134,request_inform,Vc acha melhor eu ir a uma UPA??
Não teria como eu tira logo essa dúvida?? Fazendo um teste pra covid-19??,29,0.4154729617635144,request_inform,Não teria como eu tira logo essa dúvida?? Fazendo um teste pra covid-19??
Okay.,4,0.2197683707595742,inform,Okay.
Desde ontem eu sinto pouco de desconforto com minha respiração,39,0.2761796361063143,inform_symptoms,Desde ontem eu sinto pouco de desconforto com minha respiração
Sou hipertenso mas tomo losartan,7,0.4492312300120448,inform,Sou [hipertenso](SINTOMA) mas tomo losartan
